./dataset/0.csv,0,10000
9729,9729
9728,9728
9727,9727
9726,9726
9725,9725
9724,9724
9723,9723
9722,9722
9721,9721
9720,9720
9719,9719
9718,9718
9717,9717
9716,9716
9715,9715
9714,9714
9713,9713
9712,9712
9711,9711
9710,9710
9709,9709
9708,9708
9707,9707
9706,9706
9705,9705
9704,9704
9703,9703
9702,9702
9701,9701
9700,9700
9699,9699
9698,9698
9697,9697
9696,9696
9695,9695
9694,9694
9693,9693
9692,9692
9691,9691
9690,9690
9689,9689
9688,9688
9687,9687
9686,9686
9685,9685
9684,9684
9683,9683
9682,9682
9681,9681
9680,9680
9679,9679
9678,9678
9677,9677
9676,9676
9675,9675
9674,9674
9673,9673
9672,9672
9671,9671
9670,9670
9669,9669
9668,9668
9667,9667
9666,9666
9665,9665
9664,9664
9663,9663
9662,9662
9661,9661
9660,9660
9659,9659
9658,9658
9657,9657
9656,9656
9655,9655
9654,9654
9653,9653
9652,9652
9651,9651
9650,9650
9649,9649
9648,9648
9647,9647
9646,9646
9645,9645
9644,9644
9643,9643
9642,9642
9641,9641
9640,9640
9639,9639
9638,9638
9637,9637
9636,9636
9635,9635
9634,9634
9633,9633
9632,9632
9631,9631
9630,9630
9629,9629
9628,9628
9627,9627
9626,9626
9625,9625
9624,9624
9623,9623
9622,9622
9621,9621
9620,9620
9619,9619
9618,9618
9617,9617
9616,9616
9615,9615
9614,9614
9613,9613
9612,9612
9611,9611
9610,9610
9609,9609
9608,9608
9607,9607
9606,9606
9605,9605
9604,9604
9603,9603
9602,9602
9601,9601
9600,9600
9599,9599
9598,9598
9597,9597
9596,9596
9595,9595
9594,9594
9593,9593
9592,9592
9591,9591
9590,9590
9589,9589
9588,9588
9587,9587
9586,9586
9585,9585
9584,9584
9583,9583
9582,9582
9581,9581
9580,9580
9579,9579
9578,9578
9577,9577
9576,9576
9575,9575
9574,9574
9573,9573
9572,9572
9571,9571
9570,9570
9569,9569
9568,9568
9567,9567
9566,9566
9565,9565
9564,9564
9563,9563
9562,9562
9561,9561
9560,9560
9559,9559
9558,9558
9557,9557
9556,9556
9555,9555
9554,9554
9553,9553
9552,9552
9551,9551
9550,9550
9549,9549
9548,9548
9547,9547
9546,9546
9545,9545
9544,9544
9543,9543
9542,9542
9541,9541
9540,9540
9539,9539
9538,9538
9537,9537
9536,9536
9535,9535
9534,9534
9533,9533
9532,9532
9531,9531
9530,9530
9529,9529
9528,9528
9527,9527
9526,9526
9525,9525
9524,9524
9523,9523
9522,9522
9521,9521
9520,9520
9519,9519
9518,9518
9517,9517
9516,9516
9515,9515
9514,9514
9513,9513
9512,9512
9511,9511
9510,9510
9509,9509
9508,9508
9507,9507
9506,9506
9505,9505
9504,9504
9503,9503
9502,9502
9501,9501
9500,9500
9499,9499
9498,9498
9497,9497
9496,9496
9495,9495
9494,9494
9493,9493
9492,9492
9491,9491
9490,9490
9489,9489
9488,9488
9487,9487
9486,9486
9485,9485
9484,9484
9483,9483
9482,9482
9481,9481
9480,9480
9479,9479
9478,9478
9477,9477
9476,9476
9475,9475
9474,9474
9473,9473
9472,9472
9471,9471
9470,9470
9469,9469
9468,9468
9467,9467
9466,9466
9465,9465
9464,9464
9463,9463
9462,9462
9461,9461
9460,9460
9459,9459
9458,9458
9457,9457
9456,9456
9455,9455
9454,9454
9453,9453
9452,9452
9451,9451
9450,9450
9449,9449
9448,9448
9447,9447
9446,9446
9445,9445
9444,9444
9443,9443
9442,9442
9441,9441
9440,9440
9439,9439
9438,9438
9437,9437
9436,9436
9435,9435
9434,9434
9433,9433
9432,9432
9431,9431
9430,9430
9429,9429
9428,9428
9427,9427
9426,9426
9425,9425
9424,9424
9423,9423
9422,9422
9421,9421
9420,9420
9419,9419
9418,9418
9417,9417
9416,9416
9415,9415
9414,9414
9413,9413
9412,9412
9411,9411
9410,9410
9409,9409
9408,9408
9407,9407
9406,9406
9405,9405
9404,9404
9403,9403
9402,9402
9401,9401
9400,9400
9399,9399
9398,9398
9397,9397
9396,9396
9395,9395
9394,9394
9393,9393
9392,9392
9391,9391
9390,9390
9389,9389
9388,9388
9387,9387
9386,9386
9385,9385
9384,9384
9383,9383
9382,9382
9381,9381
9380,9380
9379,9379
9378,9378
9377,9377
9376,9376
9375,9375
9374,9374
9373,9373
9372,9372
9371,9371
9370,9370
9369,9369
9368,9368
9367,9367
9366,9366
9365,9365
9364,9364
9363,9363
9362,9362
9361,9361
9360,9360
9359,9359
9358,9358
9357,9357
9356,9356
9355,9355
9354,9354
9353,9353
9352,9352
9351,9351
9350,9350
9349,9349
9348,9348
9347,9347
9346,9346
9345,9345
9344,9344
9343,9343
9342,9342
9341,9341
9340,9340
9339,9339
9338,9338
9337,9337
9336,9336
9335,9335
9334,9334
9333,9333
9332,9332
9331,9331
9330,9330
9329,9329
9328,9328
9327,9327
9326,9326
9325,9325
9324,9324
9323,9323
9322,9322
9321,9321
9320,9320
9319,9319
9318,9318
9317,9317
9316,9316
9315,9315
9314,9314
9313,9313
9312,9312
9311,9311
9310,9310
9309,9309
9308,9308
9307,9307
9306,9306
9305,9305
9304,9304
9303,9303
9302,9302
9301,9301
9300,9300
9299,9299
9298,9298
9297,9297
9296,9296
9295,9295
9294,9294
9293,9293
9292,9292
9291,9291
9290,9290
9289,9289
9288,9288
9287,9287
9286,9286
9285,9285
9284,9284
9283,9283
9282,9282
9281,9281
9280,9280
9279,9279
9278,9278
9277,9277
9276,9276
9275,9275
9274,9274
9273,9273
9272,9272
9271,9271
9270,9270
9269,9269
9268,9268
9267,9267
9266,9266
9265,9265
9264,9264
9263,9263
9262,9262
9261,9261
9260,9260
9259,9259
9258,9258
9257,9257
9256,9256
9255,9255
9254,9254
9253,9253
9252,9252
9251,9251
9250,9250
9249,9249
9248,9248
9247,9247
9246,9246
9245,9245
9244,9244
9243,9243
9242,9242
9241,9241
9240,9240
9239,9239
9238,9238
9237,9237
9236,9236
9235,9235
9234,9234
9233,9233
9232,9232
9231,9231
9230,9230
9229,9229
9228,9228
9227,9227
9226,9226
9225,9225
9224,9224
9223,9223
9222,9222
9221,9221
9220,9220
9219,9219
9218,9218
9217,9217
9216,9216
9215,9215
9214,9214
9213,9213
9212,9212
9211,9211
9210,9210
9209,9209
9208,9208
9207,9207
9206,9206
9205,9205
9204,9204
9203,9203
9202,9202
9201,9201
9200,9200
9199,9199
9198,9198
9197,9197
9196,9196
9195,9195
9194,9194
9193,9193
9192,9192
9191,9191
9190,9190
9189,9189
9188,9188
9187,9187
9186,9186
9185,9185
9184,9184
9183,9183
9182,9182
9181,9181
9180,9180
9179,9179
9178,9178
9177,9177
9176,9176
9175,9175
9174,9174
9173,9173
9172,9172
9171,9171
9170,9170
9169,9169
9168,9168
9167,9167
9166,9166
9165,9165
9164,9164
9163,9163
9162,9162
9161,9161
9160,9160
9159,9159
9158,9158
9157,9157
9156,9156
9155,9155
9154,9154
9153,9153
9152,9152
9151,9151
9150,9150
9149,9149
9148,9148
9147,9147
9146,9146
9145,9145
9144,9144
9143,9143
9142,9142
9141,9141
9140,9140
9139,9139
9138,9138
9137,9137
9136,9136
9135,9135
9134,9134
9133,9133
9132,9132
9131,9131
9130,9130
9129,9129
9128,9128
9127,9127
9126,9126
9125,9125
9124,9124
9123,9123
9122,9122
9121,9121
9120,9120
9119,9119
9118,9118
9117,9117
9116,9116
9115,9115
9114,9114
9113,9113
9112,9112
9111,9111
9110,9110
9109,9109
9108,9108
9107,9107
9106,9106
9105,9105
9104,9104
9103,9103
9102,9102
9101,9101
9100,9100
9099,9099
9098,9098
9097,9097
9096,9096
9095,9095
9094,9094
9093,9093
9092,9092
9091,9091
9090,9090
9089,9089
9088,9088
9087,9087
9086,9086
9085,9085
9084,9084
9083,9083
9082,9082
9081,9081
9080,9080
9079,9079
9078,9078
9077,9077
9076,9076
9075,9075
9074,9074
9073,9073
9072,9072
9071,9071
9070,9070
9069,9069
9068,9068
9067,9067
9066,9066
9065,9065
9064,9064
9063,9063
9062,9062
9061,9061
9060,9060
9059,9059
9058,9058
9057,9057
9056,9056
9055,9055
9054,9054
9053,9053
9052,9052
9051,9051
9050,9050
9049,9049
9048,9048
9047,9047
9046,9046
9045,9045
9044,9044
9043,9043
9042,9042
9041,9041
9040,9040
9039,9039
9038,9038
9037,9037
9036,9036
9035,9035
9034,9034
9033,9033
9032,9032
9031,9031
9030,9030
9029,9029
9028,9028
9027,9027
9026,9026
9025,9025
9024,9024
9023,9023
9022,9022
9021,9021
9020,9020
9019,9019
9018,9018
9017,9017
9016,9016
9015,9015
9014,9014
9013,9013
9012,9012
9011,9011
9010,9010
9009,9009
9008,9008
9007,9007
9006,9006
9005,9005
9004,9004
9003,9003
9002,9002
9001,9001
9000,9000
8999,8999
8998,8998
8997,8997
8996,8996
8995,8995
8994,8994
8993,8993
8992,8992
8991,8991
8990,8990
8989,8989
8988,8988
8987,8987
8986,8986
8985,8985
8984,8984
8983,8983
8982,8982
8981,8981
8980,8980
8979,8979
8978,8978
8977,8977
8976,8976
8975,8975
8974,8974
8973,8973
8972,8972
8971,8971
8970,8970
8969,8969
8968,8968
8967,8967
8966,8966
8965,8965
8964,8964
8963,8963
8962,8962
8961,8961
8960,8960
8959,8959
8958,8958
8957,8957
8956,8956
8955,8955
8954,8954
8953,8953
8952,8952
8951,8951
8950,8950
8949,8949
8948,8948
8947,8947
8946,8946
8945,8945
8944,8944
8943,8943
8942,8942
8941,8941
8940,8940
8939,8939
8938,8938
8937,8937
8936,8936
8935,8935
8934,8934
8933,8933
8932,8932
8931,8931
8930,8930
8929,8929
8928,8928
8927,8927
8926,8926
8925,8925
8924,8924
8923,8923
8922,8922
8921,8921
8920,8920
8919,8919
8918,8918
8917,8917
8916,8916
8915,8915
8914,8914
8913,8913
8912,8912
8911,8911
8910,8910
8909,8909
8908,8908
8907,8907
8906,8906
8905,8905
8904,8904
8903,8903
8902,8902
8901,8901
8900,8900
8899,8899
8898,8898
8897,8897
8896,8896
8895,8895
8894,8894
8893,8893
8892,8892
8891,8891
8890,8890
8889,8889
8888,8888
8887,8887
8886,8886
8885,8885
8884,8884
8883,8883
8882,8882
8881,8881
8880,8880
8879,8879
8878,8878
8877,8877
8876,8876
8875,8875
8874,8874
8873,8873
8872,8872
8871,8871
8870,8870
8869,8869
8868,8868
8867,8867
8866,8866
8865,8865
8864,8864
8863,8863
8862,8862
8861,8861
8860,8860
8859,8859
8858,8858
8857,8857
8856,8856
8855,8855
8854,8854
8853,8853
8852,8852
8851,8851
8850,8850
8849,8849
8848,8848
8847,8847
8846,8846
8845,8845
8844,8844
8843,8843
8842,8842
8841,8841
8840,8840
8839,8839
8838,8838
8837,8837
8836,8836
8835,8835
8834,8834
8833,8833
8832,8832
8831,8831
8830,8830
8829,8829
8828,8828
8827,8827
8826,8826
8825,8825
8824,8824
8823,8823
8822,8822
8821,8821
8820,8820
8819,8819
8818,8818
8817,8817
8816,8816
8815,8815
8814,8814
8813,8813
8812,8812
8811,8811
8810,8810
8809,8809
8808,8808
8807,8807
8806,8806
8805,8805
8804,8804
8803,8803
8802,8802
8801,8801
8800,8800
8799,8799
8798,8798
8797,8797
8796,8796
8795,8795
8794,8794
8793,8793
8792,8792
8791,8791
8790,8790
8789,8789
8788,8788
8787,8787
8786,8786
8785,8785
8784,8784
8783,8783
8782,8782
8781,8781
8780,8780
8779,8779
8778,8778
8777,8777
8776,8776
8775,8775
8774,8774
8773,8773
8772,8772
8771,8771
8770,8770
8769,8769
8768,8768
8767,8767
8766,8766
8765,8765
8764,8764
8763,8763
8762,8762
8761,8761
8760,8760
8759,8759
8758,8758
8757,8757
8756,8756
8755,8755
8754,8754
8753,8753
8752,8752
8751,8751
8750,8750
8749,8749
8748,8748
8747,8747
8746,8746
8745,8745
8744,8744
8743,8743
8742,8742
8741,8741
8740,8740
8739,8739
8738,8738
8737,8737
8736,8736
8735,8735
8734,8734
8733,8733
8732,8732
8731,8731
8730,8730
8729,8729
8728,8728
8727,8727
8726,8726
8725,8725
8724,8724
8723,8723
8722,8722
8721,8721
8720,8720
8719,8719
8718,8718
8717,8717
8716,8716
8715,8715
8714,8714
8713,8713
8712,8712
8711,8711
8710,8710
8709,8709
8708,8708
8707,8707
8706,8706
8705,8705
8704,8704
8703,8703
8702,8702
8701,8701
8700,8700
8699,8699
8698,8698
8697,8697
8696,8696
8695,8695
8694,8694
8693,8693
8692,8692
8691,8691
8690,8690
8689,8689
8688,8688
8687,8687
8686,8686
8685,8685
8684,8684
8683,8683
8682,8682
8681,8681
8680,8680
8679,8679
8678,8678
8677,8677
8676,8676
8675,8675
8674,8674
8673,8673
8672,8672
8671,8671
8670,8670
8669,8669
8668,8668
8667,8667
8666,8666
8665,8665
8664,8664
8663,8663
8662,8662
8661,8661
8660,8660
8659,8659
8658,8658
8657,8657
8656,8656
8655,8655
8654,8654
8653,8653
8652,8652
8651,8651
8650,8650
8649,8649
8648,8648
8647,8647
8646,8646
8645,8645
8644,8644
8643,8643
8642,8642
8641,8641
8640,8640
8639,8639
8638,8638
8637,8637
8636,8636
8635,8635
8634,8634
8633,8633
8632,8632
8631,8631
8630,8630
8629,8629
8628,8628
8627,8627
8626,8626
8625,8625
8624,8624
8623,8623
8622,8622
8621,8621
8620,8620
8619,8619
8618,8618
8617,8617
8616,8616
8615,8615
8614,8614
8613,8613
8612,8612
8611,8611
8610,8610
8609,8609
8608,8608
8607,8607
8606,8606
8605,8605
8604,8604
8603,8603
8602,8602
8601,8601
8600,8600
8599,8599
8598,8598
8597,8597
8596,8596
8595,8595
8594,8594
8593,8593
8592,8592
8591,8591
8590,8590
8589,8589
8588,8588
8587,8587
8586,8586
8585,8585
8584,8584
8583,8583
8582,8582
8581,8581
8580,8580
8579,8579
8578,8578
8577,8577
8576,8576
8575,8575
8574,8574
8573,8573
8572,8572
8571,8571
8570,8570
8569,8569
8568,8568
8567,8567
8566,8566
8565,8565
8564,8564
8563,8563
8562,8562
8561,8561
8560,8560
8559,8559
8558,8558
8557,8557
8556,8556
8555,8555
8554,8554
8553,8553
8552,8552
8551,8551
8550,8550
8549,8549
8548,8548
8547,8547
8546,8546
8545,8545
8544,8544
8543,8543
8542,8542
8541,8541
8540,8540
8539,8539
8538,8538
8537,8537
8536,8536
8535,8535
8534,8534
8533,8533
8532,8532
8531,8531
8530,8530
8529,8529
8528,8528
8527,8527
8526,8526
8525,8525
8524,8524
8523,8523
8522,8522
8521,8521
8520,8520
8519,8519
8518,8518
8517,8517
8516,8516
8515,8515
8514,8514
8513,8513
8512,8512
8511,8511
8510,8510
8509,8509
8508,8508
8507,8507
8506,8506
8505,8505
8504,8504
8503,8503
8502,8502
8501,8501
8500,8500
8499,8499
8498,8498
8497,8497
8496,8496
8495,8495
8494,8494
8493,8493
8492,8492
8491,8491
8490,8490
8489,8489
8488,8488
8487,8487
8486,8486
8485,8485
8484,8484
8483,8483
8482,8482
8481,8481
8480,8480
8479,8479
8478,8478
8477,8477
8476,8476
8475,8475
8474,8474
8473,8473
8472,8472
8471,8471
8470,8470
8469,8469
8468,8468
8467,8467
8466,8466
8465,8465
8464,8464
8463,8463
8462,8462
8461,8461
8460,8460
8459,8459
8458,8458
8457,8457
8456,8456
8455,8455
8454,8454
8453,8453
8452,8452
8451,8451
8450,8450
8449,8449
8448,8448
8447,8447
8446,8446
8445,8445
8444,8444
8443,8443
8442,8442
8441,8441
8440,8440
8439,8439
8438,8438
8437,8437
8436,8436
8435,8435
8434,8434
8433,8433
8432,8432
8431,8431
8430,8430
8429,8429
8428,8428
8427,8427
8426,8426
8425,8425
8424,8424
8423,8423
8422,8422
8421,8421
8420,8420
8419,8419
8418,8418
8417,8417
8416,8416
8415,8415
8414,8414
8413,8413
8412,8412
8411,8411
8410,8410
8409,8409
8408,8408
8407,8407
8406,8406
8405,8405
8404,8404
8403,8403
8402,8402
8401,8401
8400,8400
8399,8399
8398,8398
8397,8397
8396,8396
8395,8395
8394,8394
8393,8393
8392,8392
8391,8391
8390,8390
8389,8389
8388,8388
8387,8387
8386,8386
8385,8385
8384,8384
8383,8383
8382,8382
8381,8381
8380,8380
8379,8379
8378,8378
8377,8377
8376,8376
8375,8375
8374,8374
8373,8373
8372,8372
8371,8371
8370,8370
8369,8369
8368,8368
8367,8367
8366,8366
8365,8365
8364,8364
8363,8363
8362,8362
8361,8361
8360,8360
8359,8359
8358,8358
8357,8357
8356,8356
8355,8355
8354,8354
8353,8353
8352,8352
8351,8351
8350,8350
8349,8349
8348,8348
8347,8347
8346,8346
8345,8345
8344,8344
8343,8343
8342,8342
8341,8341
8340,8340
8339,8339
8338,8338
8337,8337
8336,8336
8335,8335
8334,8334
8333,8333
8332,8332
8331,8331
8330,8330
8329,8329
8328,8328
8327,8327
8326,8326
8325,8325
8324,8324
8323,8323
8322,8322
8321,8321
8320,8320
8319,8319
8318,8318
8317,8317
8316,8316
8315,8315
8314,8314
8313,8313
8312,8312
8311,8311
8310,8310
8309,8309
8308,8308
8307,8307
8306,8306
8305,8305
8304,8304
8303,8303
8302,8302
8301,8301
8300,8300
8299,8299
8298,8298
8297,8297
8296,8296
8295,8295
8294,8294
8293,8293
8292,8292
8291,8291
8290,8290
8289,8289
8288,8288
8287,8287
8286,8286
8285,8285
8284,8284
8283,8283
8282,8282
8281,8281
8280,8280
8279,8279
8278,8278
8277,8277
8276,8276
8275,8275
8274,8274
8273,8273
8272,8272
8271,8271
8270,8270
8269,8269
8268,8268
8267,8267
8266,8266
8265,8265
8264,8264
8263,8263
8262,8262
8261,8261
8260,8260
8259,8259
8258,8258
8257,8257
8256,8256
8255,8255
8254,8254
8253,8253
8252,8252
8251,8251
8250,8250
8249,8249
8248,8248
8247,8247
8246,8246
8245,8245
8244,8244
8243,8243
8242,8242
8241,8241
8240,8240
8239,8239
8238,8238
8237,8237
8236,8236
8235,8235
8234,8234
8233,8233
8232,8232
8231,8231
8230,8230
8229,8229
8228,8228
8227,8227
8226,8226
8225,8225
8224,8224
8223,8223
8222,8222
8221,8221
8220,8220
8219,8219
8218,8218
8217,8217
8216,8216
8215,8215
8214,8214
8213,8213
8212,8212
8211,8211
8210,8210
8209,8209
8208,8208
8207,8207
8206,8206
8205,8205
8204,8204
8203,8203
8202,8202
8201,8201
8200,8200
8199,8199
8198,8198
8197,8197
8196,8196
8195,8195
8194,8194
8193,8193
8192,8192
8191,8191
8190,8190
8189,8189
8188,8188
8187,8187
8186,8186
8185,8185
8184,8184
8183,8183
8182,8182
8181,8181
8180,8180
8179,8179
8178,8178
8177,8177
8176,8176
8175,8175
8174,8174
8173,8173
8172,8172
8171,8171
8170,8170
8169,8169
8168,8168
8167,8167
8166,8166
8165,8165
8164,8164
8163,8163
8162,8162
8161,8161
8160,8160
8159,8159
8158,8158
8157,8157
8156,8156
8155,8155
8154,8154
8153,8153
8152,8152
8151,8151
8150,8150
8149,8149
8148,8148
8147,8147
8146,8146
8145,8145
8144,8144
8143,8143
8142,8142
8141,8141
8140,8140
8139,8139
8138,8138
8137,8137
8136,8136
8135,8135
8134,8134
8133,8133
8132,8132
8131,8131
8130,8130
8129,8129
8128,8128
8127,8127
8126,8126
8125,8125
8124,8124
8123,8123
8122,8122
8121,8121
8120,8120
8119,8119
8118,8118
8117,8117
8116,8116
8115,8115
8114,8114
8113,8113
8112,8112
8111,8111
8110,8110
8109,8109
8108,8108
8107,8107
8106,8106
8105,8105
8104,8104
8103,8103
8102,8102
8101,8101
8100,8100
8099,8099
8098,8098
8097,8097
8096,8096
8095,8095
8094,8094
8093,8093
8092,8092
8091,8091
8090,8090
8089,8089
8088,8088
8087,8087
8086,8086
8085,8085
8084,8084
8083,8083
8082,8082
8081,8081
8080,8080
8079,8079
8078,8078
8077,8077
8076,8076
8075,8075
8074,8074
8073,8073
8072,8072
8071,8071
8070,8070
8069,8069
8068,8068
8067,8067
8066,8066
8065,8065
8064,8064
8063,8063
8062,8062
8061,8061
8060,8060
8059,8059
8058,8058
8057,8057
8056,8056
8055,8055
8054,8054
8053,8053
8052,8052
8051,8051
8050,8050
8049,8049
8048,8048
8047,8047
8046,8046
8045,8045
8044,8044
8043,8043
8042,8042
8041,8041
8040,8040
8039,8039
8038,8038
8037,8037
8036,8036
8035,8035
8034,8034
8033,8033
8032,8032
8031,8031
8030,8030
8029,8029
8028,8028
8027,8027
8026,8026
8025,8025
8024,8024
8023,8023
8022,8022
8021,8021
8020,8020
8019,8019
8018,8018
8017,8017
8016,8016
8015,8015
8014,8014
8013,8013
8012,8012
8011,8011
8010,8010
8009,8009
8008,8008
8007,8007
8006,8006
8005,8005
8004,8004
8003,8003
8002,8002
8001,8001
8000,8000
7999,7999
7998,7998
7997,7997
7996,7996
7995,7995
7994,7994
7993,7993
7992,7992
7991,7991
7990,7990
7989,7989
7988,7988
7987,7987
7986,7986
7985,7985
7984,7984
7983,7983
7982,7982
7981,7981
7980,7980
7979,7979
7978,7978
7977,7977
7976,7976
7975,7975
7974,7974
7973,7973
7972,7972
7971,7971
7970,7970
7969,7969
7968,7968
7967,7967
7966,7966
7965,7965
7964,7964
7963,7963
7962,7962
7961,7961
7960,7960
7959,7959
7958,7958
7957,7957
7956,7956
7955,7955
7954,7954
7953,7953
7952,7952
7951,7951
7950,7950
7949,7949
7948,7948
7947,7947
7946,7946
7945,7945
7944,7944
7943,7943
7942,7942
7941,7941
7940,7940
7939,7939
7938,7938
7937,7937
7936,7936
7935,7935
7934,7934
7933,7933
7932,7932
7931,7931
7930,7930
7929,7929
7928,7928
7927,7927
7926,7926
7925,7925
7924,7924
7923,7923
7922,7922
7921,7921
7920,7920
7919,7919
7918,7918
7917,7917
7916,7916
7915,7915
7914,7914
7913,7913
7912,7912
7911,7911
7910,7910
7909,7909
7908,7908
7907,7907
7906,7906
7905,7905
7904,7904
7903,7903
7902,7902
7901,7901
7900,7900
7899,7899
7898,7898
7897,7897
7896,7896
7895,7895
7894,7894
7893,7893
7892,7892
7891,7891
7890,7890
7889,7889
7888,7888
7887,7887
7886,7886
7885,7885
7884,7884
7883,7883
7882,7882
7881,7881
7880,7880
7879,7879
7878,7878
7877,7877
7876,7876
7875,7875
7874,7874
7873,7873
7872,7872
7871,7871
7870,7870
7869,7869
7868,7868
7867,7867
7866,7866
7865,7865
7864,7864
7863,7863
7862,7862
7861,7861
7860,7860
7859,7859
7858,7858
7857,7857
7856,7856
7855,7855
7854,7854
7853,7853
7852,7852
7851,7851
7850,7850
7849,7849
7848,7848
7847,7847
7846,7846
7845,7845
7844,7844
7843,7843
7842,7842
7841,7841
7840,7840
7839,7839
7838,7838
7837,7837
7836,7836
7835,7835
7834,7834
7833,7833
7832,7832
7831,7831
7830,7830
7829,7829
7828,7828
7827,7827
7826,7826
7825,7825
7824,7824
7823,7823
7822,7822
7821,7821
7820,7820
7819,7819
7818,7818
7817,7817
7816,7816
7815,7815
7814,7814
7813,7813
7812,7812
7811,7811
7810,7810
7809,7809
7808,7808
7807,7807
7806,7806
7805,7805
7804,7804
7803,7803
7802,7802
7801,7801
7800,7800
7799,7799
7798,7798
7797,7797
7796,7796
7795,7795
7794,7794
7793,7793
7792,7792
7791,7791
7790,7790
7789,7789
7788,7788
7787,7787
7786,7786
7785,7785
7784,7784
7783,7783
7782,7782
7781,7781
7780,7780
7779,7779
7778,7778
7777,7777
7776,7776
7775,7775
7774,7774
7773,7773
7772,7772
7771,7771
7770,7770
7769,7769
7768,7768
7767,7767
7766,7766
7765,7765
7764,7764
7763,7763
7762,7762
7761,7761
7760,7760
7759,7759
7758,7758
7757,7757
7756,7756
7755,7755
7754,7754
7753,7753
7752,7752
7751,7751
7750,7750
7749,7749
7748,7748
7747,7747
7746,7746
7745,7745
7744,7744
7743,7743
7742,7742
7741,7741
7740,7740
7739,7739
7738,7738
7737,7737
7736,7736
7735,7735
7734,7734
7733,7733
7732,7732
7731,7731
7730,7730
7729,7729
7728,7728
7727,7727
7726,7726
7725,7725
7724,7724
7723,7723
7722,7722
7721,7721
7720,7720
7719,7719
7718,7718
7717,7717
7716,7716
7715,7715
7714,7714
7713,7713
7712,7712
7711,7711
7710,7710
7709,7709
7708,7708
7707,7707
7706,7706
7705,7705
7704,7704
7703,7703
7702,7702
7701,7701
7700,7700
7699,7699
7698,7698
7697,7697
7696,7696
7695,7695
7694,7694
7693,7693
7692,7692
7691,7691
7690,7690
7689,7689
7688,7688
7687,7687
7686,7686
7685,7685
7684,7684
7683,7683
7682,7682
7681,7681
7680,7680
7679,7679
7678,7678
7677,7677
7676,7676
7675,7675
7674,7674
7673,7673
7672,7672
