321345,10,33,25,55,33,60,61,48,95,85,6,52,83,50,3,59,92,98,110592,614125
321607,31,99,36,90,35,12,10,58,53,86,4,43,43,68,62,44,13,97,195112,636056
321717,74,7,88,40,33,32,6,29,40,0,74,2,96,43,14,61,97,68,24389,0
322052,39,99,37,27,35,76,83,40,80,45,2,27,76,3,82,77,57,56,64000,91125
322271,7,50,33,92,33,74,93,21,89,29,90,65,86,79,18,65,67,41,9261,24389
322441,3,30,60,32,34,0,3,49,60,34,72,82,28,76,56,76,34,27,117649,39304
322532,2,4,16,95,34,7,88,44,41,98,4,40,31,32,10,74,74,98,85184,941192
322725,27,99,63,90,35,30,76,22,85,89,24,55,28,41,71,44,46,98,10648,704969
322849,45,79,63,72,33,50,39,28,66,8,51,74,58,74,62,90,70,21,21952,512
322909,95,53,41,19,32,62,21,27,90,74,62,14,2,66,61,61,60,56,19683,405224
323191,72,24,4,21,36,85,36,48,46,91,4,54,55,51,61,22,54,11,110592,753571
323237,29,91,85,24,32,12,40,37,52,95,39,83,46,8,53,10,35,13,50653,857375
323511,65,14,99,57,34,15,20,21,10,34,29,86,87,7,74,26,89,93,9261,39304
332367,86,31,65,33,32,12,90,52,23,3,73,44,57,34,5,60,62,98,140608,27
332369,94,23,11,19,32,4,73,29,32,72,87,57,35,19,89,94,25,35,24389,373248
332409,66,56,28,25,33,76,21,89,1,87,37,72,2,34,5,63,17,96,704969,658503
332417,81,10,51,0,34,88,24,62,60,59,21,30,87,4,97,56,92,84,238328,205379
332477,80,11,19,80,32,88,28,56,69,89,64,72,31,68,4,41,1,93,175616,704969
332549,22,5,8,70,33,32,1,54,56,11,16,43,94,55,76,43,34,81,157464,1331
332555,77,22,19,47,35,74,2,28,57,95,84,56,53,68,67,21,23,42,21952,857375
332582,54,36,40,68,35,36,15,40,21,84,15,4,60,40,8,52,74,8,64000,592704
332642,61,53,22,97,36,40,47,83,31,58,11,73,83,71,30,24,51,15,571787,195112
332661,18,56,33,73,35,16,44,64,97,50,38,99,53,0,51,90,92,76,262144,125000
332664,40,65,22,43,32,38,3,57,81,83,76,73,86,85,41,71,68,69,185193,571787
332682,88,81,39,29,36,41,68,60,14,84,2,49,85,3,98,19,65,70,216000,592704
332698,68,15,67,78,36,8,99,63,85,74,66,33,9,6,21,2,15,37,250047,405224
332756,78,3,5,30,32,4,57,81,18,76,12,54,11,70,88,48,46,5,531441,438976
332768,33,62,90,87,32,95,59,36,76,95,84,61,96,79,36,63,76,64,46656,857375
332988,86,44,57,97,34,54,0,75,30,59,25,36,10,69,93,97,10,10,421875,205379
333006,10,7,88,21,32,75,82,22,37,40,24,57,64,4,34,64,75,99,10648,64000
333024,56,26,69,4,34,45,50,51,68,59,13,72,27,1,40,15,43,56,132651,205379
333033,64,89,32,58,32,78,37,29,4,99,83,60,47,8,0,23,91,45,24389,970299
333097,62,35,13,56,32,27,4,48,40,60,99,30,2,67,39,35,99,68,110592,216000
333108,0,23,29,76,34,92,32,83,82,17,48,71,75,52,36,23,3,29,571787,4913
333117,75,32,94,81,35,66,55,41,61,27,1,68,37,31,41,44,77,50,68921,19683
333133,82,31,12,27,32,30,98,54,3,65,69,0,73,7,33,57,46,53,157464,274625
333383,34,79,57,72,34,97,31,99,32,61,37,85,46,43,83,76,25,57,970299,226981
333408,42,64,38,28,35,31,22,32,61,64,50,45,87,97,88,67,54,86,32768,262144
333438,23,31,13,69,33,93,6,88,89,96,18,86,19,11,17,26,75,51,681472,884736
333472,44,0,64,45,33,56,97,48,23,64,35,37,58,56,9,73,66,52,110592,262144
333659,78,46,51,85,32,50,2,92,94,59,77,31,41,33,37,64,24,95,778688,205379
333673,86,29,94,13,36,97,61,60,68,65,34,66,4,59,14,2,19,15,216000,274625
333793,90,39,0,73,34,0,54,30,90,13,55,28,2,1,84,23,42,57,27000,2197
333850,94,74,31,32,34,92,81,80,87,55,49,15,87,9,7,42,59,13,512000,166375
333880,96,60,57,51,35,47,9,25,61,14,77,97,21,1,91,58,78,45,15625,2744
333888,49,77,66,22,32,29,39,29,75,91,44,83,53,86,64,7,42,74,24389,753571
333896,70,76,81,20,35,92,17,68,31,5,44,4,65,32,26,87,45,55,314432,125
333925,6,32,60,19,34,53,19,59,12,70,70,40,77,96,96,48,16,38,205379,343000
333952,48,89,78,58,32,42,82,24,23,78,81,23,66,57,95,30,99,99,13824,474552
334146,14,18,36,19,34,8,98,24,97,4,70,65,91,99,14,17,29,83,13824,64
334232,6,22,82,14,33,38,90,25,75,14,12,29,18,3,58,44,32,86,15625,2744
334297,32,93,91,26,33,91,78,64,80,34,67,48,61,25,42,57,44,52,262144,39304
334358,71,30,81,82,32,28,43,49,76,25,37,96,59,92,47,9,1,30,117649,15625
334411,16,75,68,15,36,13,16,60,4,53,82,17,69,1,41,84,53,20,216000,148877
334416,36,29,88,32,33,40,17,81,3,40,79,91,72,78,8,5,23,14,531441,64000
334439,6,89,13,72,32,80,95,45,43,34,94,7,89,73,51,20,94,79,91125,39304
334444,3,25,44,11,36,9,66,42,70,29,3,84,33,75,65,10,54,27,74088,24389
334452,48,16,85,99,36,87,1,53,22,36,68,54,69,55,95,98,36,16,148877,46656
334544,52,4,42,65,32,55,72,68,89,32,91,57,49,1,74,49,62,86,314432,32768
334634,27,36,90,1,34,53,82,21,76,40,71,91,45,64,62,13,45,83,9261,64000
334647,56,61,23,94,35,52,98,50,78,41,94,17,25,79,60,72,36,21,125000,68921
334677,25,11,91,18,32,67,22,60,40,86,83,67,21,92,87,35,90,94,216000,636056
334725,81,28,36,59,33,75,89,72,18,67,47,93,82,49,52,91,60,57,373248,300763
334783,78,59,62,74,32,53,37,65,2,74,51,34,78,83,87,20,64,85,274625,405224
334870,80,69,65,86,35,64,65,37,62,11,91,93,45,59,86,67,19,74,50653,1331
334921,14,39,60,60,33,13,0,41,64,1,48,53,34,12,40,8,96,28,68921,1
334998,15,82,83,63,34,47,44,30,18,51,92,27,6,44,62,45,17,24,27000,132651
335044,22,52,15,57,34,97,93,26,26,66,95,8,23,59,86,88,91,97,17576,287496
335046,30,6,55,58,32,51,98,42,43,85,5,5,34,38,28,15,44,83,74088,614125
335047,36,80,1,80,32,16,82,38,18,73,94,23,42,84,40,17,0,42,54872,389017
335074,91,96,39,13,35,94,32,22,3,91,90,23,63,62,99,74,22,45,10648,753571
335106,43,52,99,97,33,66,30,35,29,46,64,89,58,87,17,86,49,70,42875,97336
335116,73,12,50,26,34,21,58,20,19,25,22,10,11,54,24,0,21,13,8000,15625
335286,32,78,61,25,35,35,60,89,16,17,85,6,24,1,64,22,36,82,704969,4913
335367,27,53,68,52,33,99,29,61,59,41,16,22,11,55,70,42,91,51,226981,68921
335381,6,26,0,9,36,21,9,86,15,7,91,88,85,63,45,78,5,60,636056,343
335461,90,67,59,45,32,98,12,56,87,64,9,18,98,29,44,92,57,59,175616,262144
335469,95,71,25,41,36,75,89,21,25,62,96,13,97,76,64,11,20,58,9261,238328
335547,65,43,65,87,32,69,33,97,83,4,28,57,62,25,19,13,68,62,912673,64
335581,80,53,51,87,35,0,82,56,24,12,90,60,64,6,37,44,3,33,175616,1728
335593,74,6,59,85,33,56,70,75,88,9,79,33,25,64,30,2,30,7,421875,729
335643,76,86,84,13,33,54,76,24,26,73,29,22,75,95,74,12,96,79,13824,389017
335715,15,31,31,50,34,18,64,88,41,44,21,6,80,50,11,81,56,68,681472,85184
335827,7,92,35,16,34,78,14,18,57,50,44,39,53,78,41,80,95,18,5832,125000
335956,9,54,42,35,33,42,16,94,92,16,98,12,22,0,29,12,38,22,830584,4096
336028,38,68,30,80,34,64,22,31,60,36,79,2,77,71,71,23,86,6,29791,46656
336031,2,84,52,29,35,75,41,58,42,27,26,29,17,36,92,13,37,36,195112,19683
336081,37,62,59,60,35,60,98,20,75,25,99,82,63,50,30,37,98,42,8000,15625
336159,79,60,16,56,34,86,44,85,10,29,77,33,66,28,70,62,62,37,614125,24389
336216,88,26,53,63,35,8,89,31,7,41,33,51,16,84,1,0,86,39,29791,68921
336279,81,79,29,71,36,75,4,65,86,48,40,34,32,74,4,87,52,65,274625,110592
336357,73,4,90,87,33,54,34,68,2,54,88,80,41,43,9,76,86,44,314432,157464
336391,10,77,47,30,36,14,76,75,20,47,2,80,49,59,74,98,87,33,421875,103823
336503,77,19,1,34,34,1,25,58,97,53,19,46,74,17,50,60,72,20,195112,148877
336662,72,35,46,35,32,5,47,73,71,25,42,90,5,3,49,71,8,69,389017,15625
336669,16,62,45,54,34,95,35,18,87,23,95,69,74,91,0,37,63,7,5832,12167
336671,81,2,55,99,34,53,98,75,18,84,59,51,60,19,81,99,8,82,421875,592704
336701,41,31,12,25,32,26,85,55,27,60,67,62,44,73,10,87,27,37,166375,216000
336741,38,94,14,55,36,75,52,82,34,43,9,57,91,47,87,57,83,30,551368,79507
336757,96,22,41,40,35,44,35,89,13,70,18,0,41,43,69,50,71,51,704969,343000
336821,65,8,56,30,35,6,82,63,26,37,2,73,45,34,96,46,28,16,250047,50653
344312,49,2,86,81,36,52,11,33,40,75,41,95,25,88,42,96,15,8,35937,421875
344509,46,60,71,52,33,12,53,15,34,36,14,32,73,49,54,4,40,61,3375,46656
344560,29,43,80,28,35,87,35,88,4,48,84,78,7,72,60,39,1,91,681472,110592
344563,9,71,12,96,34,88,73,93,22,50,38,7,1,58,64,92,68,80,804357,125000
344773,75,77,29,67,33,63,56,86,24,1,45,50,18,77,90,98,76,80,636056,1
344863,63,36,87,18,36,64,61,27,46,26,92,5,14,67,2,7,1,50,19683,17576
344910,49,19,32,93,32,19,76,80,83,73,79,5,36,2,92,18,70,31,512000,389017
344971,53,57,39,87,36,76,60,62,94,66,77,42,39,27,66,22,52,2,238328,287496
344977,86,49,92,65,35,3,99,73,64,85,36,47,78,28,0,66,24,19,389017,614125
345149,99,26,7,20,33,10,8,72,66,58,66,10,85,96,52,10,53,40,373248,195112
345158,42,84,53,66,34,78,48,18,47,4,62,29,39,10,30,85,1,18,5832,64
345354,81,87,73,25,36,32,5,77,45,98,89,11,27,45,70,51,79,34,456533,941192
345416,12,31,99,84,33,35,34,54,84,72,75,97,7,91,90,9,88,91,157464,373248
345622,50,85,41,84,32,6,69,85,75,1,56,54,63,52,98,66,64,85,614125,1
345654,81,70,2,99,34,1,87,95,72,52,38,44,65,45,88,56,21,32,857375,140608
345691,75,93,93,33,32,23,3,3,90,57,62,55,95,67,35,69,6,18,27,185193
345694,82,93,13,70,35,39,74,12,42,84,5,8,22,61,26,74,92,20,1728,592704
345714,91,77,40,92,36,98,87,19,40,48,36,27,29,39,5,61,69,43,6859,110592
345783,40,19,0,32,36,99,38,11,4,43,25,6,8,9,76,98,91,55,1331,79507
345786,23,60,2,96,33,4,92,95,5,83,11,8,26,0,74,43,66,63,857375,571787
345938,45,63,28,28,32,29,78,28,12,19,39,30,68,74,17,81,25,60,21952,6859
346000,68,15,4,93,33,46,90,29,66,82,52,44,68,71,48,68,73,20,24389,551368
346095,51,3,70,18,33,20,28,80,77,96,88,48,24,91,39,41,68,13,512000,884736
346131,47,87,1,90,33,53,15,28,83,54,68,1,82,65,95,77,78,33,21952,157464
346133,62,2,1,44,32,62,70,80,20,98,9,40,10,79,4,98,14,55,512000,941192
346166,76,85,26,68,33,8,19,33,52,34,65,65,8,19,17,79,4,60,35937,39304
346173,62,28,78,25,35,47,19,94,35,37,42,81,14,88,70,91,60,5,830584,50653
346195,96,70,25,32,36,23,75,76,68,76,84,26,82,59,63,75,12,88,438976,438976
346216,71,78,15,12,35,85,77,37,93,82,55,44,18,93,79,51,49,22,50653,551368
346241,28,14,70,76,32,17,15,87,29,21,83,98,2,35,40,56,34,82,658503,9261
346377,42,92,36,83,32,53,10,32,20,60,25,94,82,42,33,28,5,5,32768,216000
346400,87,65,64,12,32,55,53,57,74,61,69,73,17,40,27,52,41,85,185193,226981
346433,99,56,67,70,35,51,87,36,4,37,62,75,85,26,54,12,15,83,46656,50653
346485,41,41,64,64,32,53,41,90,74,67,11,64,28,7,34,46,25,75,729000,300763
346539,91,94,89,38,35,82,78,56,5,48,75,69,12,58,31,30,95,19,175616,110592
346549,11,1,60,93,32,13,5,69,77,96,45,0,8,54,14,35,51,78,328509,884736
346640,15,57,68,71,33,67,73,74,43,50,78,13,88,61,0,31,69,9,405224,125000
346647,67,58,8,48,33,8,7,50,92,46,40,63,68,56,32,75,70,35,125000,97336
346676,98,85,71,68,35,77,4,85,3,52,43,49,93,74,80,93,43,3,614125,140608
346741,18,62,50,30,32,85,12,64,65,72,81,61,90,32,48,90,21,96,262144,373248
346743,65,7,51,79,33,14,96,45,15,72,61,3,21,56,25,4,8,81,91125,373248
346749,89,39,20,17,32,62,48,70,19,89,97,16,72,39,15,12,55,17,343000,704969
346778,98,3,32,37,34,90,70,38,42,73,1,9,2,1,30,88,26,43,54872,389017
346783,58,72,57,77,35,5,1,1,25,88,73,30,27,49,36,77,97,18,1,681472
346870,53,31,10,25,36,31,78,32,79,3,38,13,26,81,21,67,72,72,32768,27
346903,9,70,19,98,32,4,23,57,1,23,56,71,15,5,56,74,64,17,185193,12167
346945,93,60,1,90,36,90,75,72,13,85,67,52,84,45,2,52,70,34,373248,614125
346997,93,88,40,64,34,9,93,11,34,33,72,52,33,6,7,14,19,42,1331,35937
347009,68,72,38,23,32,41,80,21,75,60,31,88,31,60,49,12,4,75,9261,216000
347021,21,11,44,22,34,54,81,35,90,78,16,35,89,99,30,97,32,32,42875,474552
347118,45,92,59,44,36,4,69,43,5,18,5,6,20,24,29,57,21,92,79507,5832
347126,61,75,18,42,32,96,74,27,69,53,52,76,17,10,70,5,97,26,19683,148877
347136,71,95,87,67,36,82,28,74,20,51,86,94,63,15,37,35,25,76,405224,132651
347149,33,91,20,50,34,25,41,12,14,44,32,85,25,55,12,7,36,44,1728,85184
347175,42,11,67,65,36,17,81,78,29,73,86,64,67,67,87,31,38,74,474552,389017
347262,38,64,64,88,36,22,66,40,81,36,42,20,48,80,97,91,41,50,64000,46656
347332,13,29,82,69,33,9,89,9,7,10,86,12,86,97,81,17,96,64,729,1000
347478,87,22,61,28,34,72,91,4,58,66,56,71,38,95,7,9,74,95,64,287496
347527,5,16,28,17,33,90,76,61,86,48,67,18,16,73,11,52,55,43,226981,110592
347540,43,5,30,82,36,93,11,42,95,25,93,12,4,36,72,64,48,75,74088,15625
353275,16,87,60,96,86,96,42,76,18,90,26,4,15,44,4,11,4,32,39,94
353276,37,76,24,9,70,74,15,41,25,32,57,17,6,61,14,48,72,82,79,60
353277,53,66,40,91,98,35,33,42,85,14,67,6,18,32,41,96,14,72,52,60
353278,11,29,44,64,21,36,54,68,52,71,15,13,84,8,29,11,37,43,43,66
353279,92,70,15,75,79,60,16,15,57,43,11,57,97,14,78,73,58,58,18,65
353280,78,33,31,57,16,31,98,29,29,75,31,49,68,86,15,10,66,52,91,74
353281,74,2,80,45,28,59,10,18,19,22,38,69,97,31,4,56,90,4,29,10
353282,90,37,24,80,23,86,54,24,24,31,51,2,57,17,3,91,10,88,26,45
353283,92,81,6,20,11,60,55,5,3,43,83,92,41,88,82,0,40,59,91,43
353284,25,88,72,55,90,75,55,6,15,78,60,77,81,72,93,18,86,61,63,99
353285,92,15,24,52,2,94,65,80,39,28,15,4,82,72,97,91,87,31,50,28
353286,7,53,39,31,2,61,74,46,54,27,1,16,24,2,27,41,72,75,81,74
353287,98,98,37,43,1,26,66,25,42,4,59,67,84,93,86,54,20,2,21,57
353288,61,64,27,57,45,66,49,37,22,47,52,57,53,56,63,11,67,8,25,67
353289,72,60,48,73,57,77,99,33,97,21,86,39,29,95,9,53,62,92,54,76
353290,22,98,94,39,48,34,58,91,16,22,17,51,69,57,79,6,5,91,62,54
353291,69,15,30,22,99,23,16,89,89,61,94,92,9,14,35,1,5,93,37,72
353292,54,51,76,89,83,56,15,56,63,80,68,36,47,46,52,55,90,63,84,62
353293,42,12,92,80,81,95,53,73,31,35,48,78,93,98,56,17,41,55,28,80
353294,17,83,16,60,22,1,47,95,16,70,36,97,41,12,98,79,48,15,71,76
353295,46,99,14,83,54,97,94,97,23,19,83,66,88,65,0,96,25,9,70,83
353296,23,39,73,18,40,88,97,48,38,49,53,94,86,23,57,72,85,39,79,6
353297,76,32,71,81,83,83,96,86,97,6,30,77,81,21,10,89,54,56,88,46
353298,34,41,65,75,51,32,34,24,75,53,12,24,87,24,92,99,67,74,47,11
353299,57,89,86,84,60,29,37,92,85,73,53,86,77,92,41,48,1,37,59,31
353300,24,70,65,35,21,22,95,77,47,58,32,60,47,25,27,47,85,27,25,8
353301,24,58,87,99,62,19,15,74,52,47,15,49,68,27,85,89,32,46,65,99
353302,91,66,3,96,24,11,43,97,90,95,78,19,76,67,28,8,22,93,45,92
353303,38,65,61,16,67,93,19,59,67,72,88,53,52,31,10,76,99,56,41,51
353304,82,64,0,86,9,59,65,37,51,85,76,51,53,78,43,64,11,27,46,38
353305,1,97,15,78,99,8,32,88,84,88,79,47,11,59,24,81,91,66,84,94
353306,39,97,47,17,53,23,23,31,83,9,77,68,2,1,32,94,96,17,45,34
353307,77,19,32,53,79,90,3,32,71,31,12,42,81,59,2,40,49,36,29,64
353308,76,36,80,88,67,84,98,5,33,19,18,93,89,29,25,42,16,7,28,59
353309,92,33,96,57,36,7,53,89,79,62,46,68,38,36,84,78,57,21,16,63
353310,9,4,15,23,0,44,13,60,15,78,50,45,67,22,9,20,83,49,8,16
353311,85,43,19,77,62,93,22,54,75,21,54,94,28,42,68,98,7,50,7,79
353312,57,9,13,71,17,50,5,4,89,56,51,83,67,43,48,35,64,77,48,32
