344623,64,4,41,43,39,97,29,57,27,75,63,96,59,51,26,65
5689,9,80,87,18,19,45,50,59,24,89,17,96,96,54,48,110592
42589,38,80,50,10,12,34,44,2,70,68,84,96,60,96,92,778688
345979,90,77,27,64,60,25,61,94,36,57,17,96,41,96,44,73
336276,20,4,96,20,50,5,58,89,13,45,25,96,21,38,58,13
349494,30,23,77,45,45,81,4,6,88,36,48,96,41,47,24,47
332634,74,15,72,18,0,72,5,8,86,84,74,96,37,35,13,13
334650,15,21,26,8,56,42,22,90,89,11,14,96,80,70,1,34
45955,33,80,59,18,9,28,69,76,49,53,93,96,28,40,38,54872
335578,51,27,52,27,39,81,25,28,84,92,1,96,8,71,6,21
46745,86,64,13,67,26,17,16,34,73,97,10,96,62,47,39,59319
334880,15,42,89,81,13,69,34,7,92,35,44,96,79,98,42,86
332757,52,76,49,87,14,26,0,10,32,53,20,96,59,55,48,71
336571,50,44,53,7,33,60,25,90,73,99,43,96,21,98,48,33
333162,67,9,40,51,23,89,56,50,54,18,48,96,99,80,20,44
349648,48,2,82,41,70,85,88,83,33,3,78,96,91,98,41,89
335088,35,49,23,52,82,65,30,73,23,16,33,96,48,46,31,97
5895,43,11,86,78,54,50,79,55,62,71,93,96,69,48,12,1728
321794,12,96,25,72,37,3,32,99,95,50,45,96,0,30,97,23
345952,9,42,67,14,39,97,86,14,12,13,66,96,90,87,87,22
346780,44,70,45,67,93,31,2,27,32,50,84,96,42,7,53,41
336138,89,58,56,79,56,21,19,20,75,97,94,96,11,77,79,89
344662,86,41,53,90,8,80,96,34,22,84,70,96,63,94,48,87
347816,76,47,84,60,89,7,72,74,85,43,5,96,70,93,76,20
5238,28,24,16,73,63,21,79,83,42,29,56,96,54,10,94,830584
348082,96,74,48,86,0,53,8,17,54,51,77,96,20,39,95,88
320254,39,75,72,20,95,35,62,90,70,42,37,96,92,0,33,25
54717,88,69,11,5,39,15,6,31,56,9,42,96,31,97,75,421875
336335,91,30,46,69,69,63,0,57,98,52,11,96,99,56,47,85
321129,62,37,17,91,65,35,11,29,49,27,75,96,0,7,31,74
1512,9,87,56,45,57,10,95,8,49,48,75,96,77,8,85,614125
348951,79,60,90,32,15,17,31,89,95,39,70,96,72,39,17,24
347143,0,49,85,9,53,38,98,40,38,89,40,96,47,31,69,85
344650,8,94,8,56,12,11,4,9,97,58,39,96,84,30,4,66
50758,54,56,96,40,4,2,76,14,0,96,52,96,38,65,22,10648
345291,38,35,63,66,41,35,10,93,27,94,27,96,96,99,98,76
333937,8,75,13,99,63,39,62,81,82,32,72,96,80,41,70,69
50701,79,81,29,21,4,35,63,3,98,1,71,96,73,19,83,571787
333956,91,34,8,93,35,60,1,68,44,68,44,96,70,79,76,14
347688,9,17,93,31,75,84,5,55,2,20,56,96,19,29,7,81
347906,69,47,97,81,47,0,6,65,40,62,6,95,38,86,81,50
336515,72,29,91,92,70,19,92,58,63,34,24,95,34,66,34,52
50768,49,91,44,31,46,28,85,73,16,47,23,95,72,29,11,1331
332375,19,36,48,21,8,7,6,18,40,70,79,95,61,14,54,49
46176,40,98,15,42,42,21,99,98,89,85,59,95,63,0,6,216
53197,34,66,16,26,15,32,29,10,57,38,62,95,4,5,99,970299
345927,51,31,19,96,60,76,54,38,5,49,99,95,21,2,90,30
332647,26,30,31,30,4,81,59,2,87,34,89,95,59,76,71,78
43795,85,31,13,9,34,34,88,1,42,40,10,95,48,95,89,704969
2197,75,81,94,30,88,34,98,86,81,21,95,95,82,65,30,27000
346565,28,55,22,12,0,95,93,96,97,50,34,95,49,3,28,80
345555,52,6,79,44,8,68,32,25,48,46,93,95,68,47,38,54
699,52,56,90,41,6,1,54,34,20,35,80,95,74,58,90,729000
52791,48,40,2,28,32,18,44,45,35,37,25,95,86,14,57,185193
3332,70,19,97,84,39,17,42,37,52,22,13,95,35,77,21,9261
345287,66,95,30,47,86,41,17,30,76,96,54,95,57,34,84,8
348468,67,2,51,64,82,76,1,7,26,85,13,95,92,85,68,72
48892,87,67,50,55,20,9,63,20,77,11,35,95,52,24,20,8000
345304,29,8,3,63,4,67,23,31,78,14,83,95,4,15,28,43
51331,36,23,91,4,43,26,37,61,63,8,70,95,6,92,14,2744
334507,3,92,3,67,37,29,39,68,60,20,82,95,73,86,24,61
345953,92,10,84,63,15,23,2,17,22,40,53,95,96,16,77,44
335460,61,73,72,79,17,71,11,19,13,25,9,95,38,28,53,50
44213,56,21,5,86,2,24,82,54,49,90,54,95,6,21,7,343
333100,34,52,11,72,5,46,18,19,68,21,17,95,25,84,4,77
47869,58,69,55,95,40,44,41,46,50,78,65,95,65,79,41,68921
336120,49,77,70,16,53,3,3,10,65,99,45,95,1,33,36,43
48247,86,57,31,49,65,32,53,7,13,86,26,95,81,74,68,314432
322305,5,77,32,25,39,1,32,53,66,99,22,95,11,57,74,50
348026,78,79,55,76,71,7,49,48,58,45,83,95,49,82,8,5
323279,55,52,60,13,91,46,17,33,57,88,19,95,25,47,38,91
48840,85,41,10,95,78,17,78,56,86,54,3,95,91,57,73,389017
7525,48,42,73,44,69,38,87,0,99,26,34,95,0,80,73,389017
346630,32,87,97,21,64,2,62,9,81,3,80,95,77,25,45,34
333628,9,62,72,30,58,83,36,31,91,0,25,95,51,23,21,43
333096,18,89,38,19,52,94,53,20,1,43,12,95,58,13,22,56
348148,35,45,25,34,31,36,42,37,56,79,0,95,7,9,97,25
333357,96,18,58,8,13,60,61,99,69,28,4,95,67,21,24,65
346863,39,32,74,64,60,31,48,34,56,30,91,95,5,80,84,30
53416,95,69,49,0,79,52,5,97,86,0,67,95,64,99,48,110592
347632,46,92,16,24,59,12,91,46,6,60,25,95,97,22,79,55
335162,4,66,9,76,81,24,46,75,40,91,37,95,27,28,39,8
348089,23,65,1,53,74,17,58,45,23,37,80,94,35,88,42,69
345195,17,12,15,72,93,49,85,90,62,69,18,94,59,26,49,37
3649,55,61,94,58,64,53,84,36,17,78,77,94,93,5,25,15625
43533,46,48,6,77,25,8,63,90,19,74,52,94,3,86,71,357911
349657,84,25,76,24,64,25,38,94,99,29,85,94,97,86,89,91
345914,70,15,23,27,70,49,75,80,28,71,93,94,41,9,22,71
347274,8,11,54,43,98,9,44,92,53,64,38,94,44,49,22,51
346153,46,17,27,91,8,49,23,6,91,89,99,94,98,27,54,95
51835,20,76,87,4,49,25,31,78,25,27,34,94,56,88,65,274625
54093,53,32,36,77,26,56,5,84,33,48,23,94,1,50,44,85184
6021,40,40,40,83,39,31,82,42,69,7,80,94,68,6,92,778688
335743,80,12,71,93,49,55,51,1,17,7,3,94,1,6,12,52
321974,78,59,72,82,92,22,46,24,28,63,60,94,23,3,59,3
3204,6,25,39,6,17,36,57,20,39,22,68,94,92,78,65,274625
7648,63,92,93,37,38,44,99,44,11,62,60,94,52,51,70,343000
335851,59,89,96,87,38,9,66,77,26,52,0,94,96,36,94,4
332370,6,78,2,26,52,11,19,51,3,46,1,94,89,75,1,24
348063,2,19,78,76,55,49,98,1,87,7,67,94,43,51,66,69
2965,91,49,99,3,43,57,48,66,19,83,56,94,74,60,3,27
7794,49,86,46,82,39,23,94,79,24,96,98,94,93,28,87,658503
346711,8,51,24,31,19,76,57,83,87,83,78,94,99,37,61,67
44062,5,97,63,56,36,23,64,4,39,70,17,94,36,51,88,681472
349481,69,94,30,42,79,72,33,18,50,41,33,94,76,75,59,84
336467,31,12,76,30,59,92,52,52,28,0,43,94,5,58,53,50
321238,29,16,40,79,17,57,96,97,34,61,45,94,73,38,71,2
905,60,11,49,82,11,52,36,65,52,35,80,94,62,35,56,175616
52783,49,66,50,66,47,13,22,29,38,30,5,94,80,55,40,64000
41774,84,12,60,28,4,21,5,78,87,57,43,94,15,35,91,753571
53310,45,55,26,55,87,11,22,58,57,46,60,94,91,22,54,157464
345683,32,87,45,9,17,97,66,1,72,55,64,94,42,22,65,96
348401,77,38,55,41,29,7,36,95,9,67,38,94,84,79,95,33
348511,49,7,1,63,74,43,69,25,11,28,72,94,30,7,43,6
335561,60,56,11,94,10,29,23,14,44,92,55,94,82,47,20,0
346966,24,6,31,81,24,85,88,20,22,14,10,94,73,67,19,99
321230,93,45,77,83,92,17,48,99,23,79,80,94,13,4,63,93
347884,29,42,90,66,75,31,85,5,58,90,68,94,50,27,95,23
336499,10,7,12,9,16,89,19,40,4,99,9,94,54,95,78,97
347802,97,24,61,76,88,31,53,72,48,81,80,94,18,85,11,19
333741,2,26,12,14,82,13,43,61,56,15,24,94,45,10,90,46
52058,62,71,40,76,33,24,19,55,52,88,87,94,7,49,5,125
323567,54,51,80,38,71,5,47,5,98,42,49,94,40,68,34,38
345259,12,73,13,4,25,69,54,43,54,79,75,94,61,35,66,32
336637,40,20,12,38,80,90,42,35,84,48,73,94,54,11,34,21
345590,4,24,25,17,75,28,43,99,98,89,94,94,72,94,40,70
2840,26,9,26,7,29,0,10,97,42,79,48,94,64,98,81,531441
347008,0,98,27,41,9,44,27,79,83,42,85,94,2,70,77,6
42184,46,11,94,1,7,47,42,77,21,54,87,94,0,16,84,592704
2389,86,23,13,41,54,9,16,9,28,22,49,94,6,86,41,68921
345225,17,87,95,25,4,34,10,36,30,9,98,94,69,53,80,35
335963,61,82,90,31,80,67,88,60,93,68,19,93,48,23,53,22
333706,28,98,10,23,73,5,91,61,45,27,77,93,35,16,45,56
348618,7,6,61,75,37,38,25,51,50,83,45,93,66,5,19,50
347193,62,27,18,19,39,57,34,1,36,39,82,93,81,61,52,15
2155,59,94,86,25,66,36,26,98,50,59,23,93,50,11,77,456533
276,4,32,38,1,55,26,38,63,30,3,77,93,95,80,43,79507
323329,36,74,10,82,6,4,22,76,4,27,94,93,68,36,28,32
348280,97,35,28,57,2,81,52,68,74,12,70,93,84,64,24,30
348165,5,87,53,57,38,74,89,9,77,12,51,93,97,11,65,93
336807,70,61,18,61,37,9,31,30,8,43,96,93,47,33,12,65
348245,32,50,80,73,58,31,66,71,93,76,76,93,83,18,34,20
349058,86,70,44,69,43,24,70,55,66,15,59,93,66,51,17,85
334301,62,76,9,75,10,12,94,12,29,43,42,93,20,40,20,63
347706,64,55,69,92,73,34,15,64,24,69,69,93,46,1,77,65
45843,97,68,45,86,41,53,55,90,58,58,77,93,95,90,5,125
3968,39,22,0,84,65,12,13,5,30,69,80,93,89,48,55,166375
335089,34,83,84,95,58,54,7,46,72,76,21,93,91,48,84,71
349484,63,40,17,56,86,90,5,42,8,76,26,93,87,4,22,8
334075,20,34,46,47,56,89,18,50,21,73,29,93,41,64,43,58
335564,26,31,45,25,14,79,98,86,59,1,23,93,47,35,28,87
322014,79,30,99,16,1,3,35,24,90,37,8,93,27,76,51,46
334052,87,33,11,94,75,9,25,96,45,98,66,93,82,9,95,30
347694,25,35,42,4,49,74,86,18,27,86,86,93,98,98,0,71
8890,96,60,88,20,28,29,77,40,47,68,83,93,26,57,46,97336
499,82,45,40,46,67,51,44,81,16,70,85,93,91,57,84,592704
347848,6,50,93,50,9,34,48,3,64,83,88,93,88,39,16,69
332637,30,39,43,12,90,69,34,72,86,88,44,93,80,67,56,17
8421,92,80,59,79,69,42,39,79,0,64,28,93,94,96,91,753571
3920,65,31,81,29,71,25,40,13,86,56,18,93,46,43,14,2744
6936,53,27,20,60,46,28,10,0,85,4,47,93,70,26,71,357911
43166,74,94,1,71,4,42,57,70,27,91,88,93,28,52,52,140608
336461,58,20,77,43,10,94,9,56,74,89,23,93,47,1,87,51
348102,87,46,38,73,12,69,8,1,95,9,41,93,16,37,53,99
43373,99,27,41,6,33,21,42,46,75,98,97,93,71,5,79,493039
349426,88,98,12,88,47,45,9,46,60,32,53,93,69,0,35,77
43194,54,3,94,44,73,48,39,85,31,71,25,93,1,5,56,175616
332320,40,1,97,59,87,46,88,81,7,24,40,93,24,27,44,32
347185,53,82,29,81,47,48,81,93,45,93,10,93,91,67,83,13
335599,72,32,1,69,24,82,26,46,9,86,21,93,80,80,30,18
347685,68,38,10,70,19,54,10,95,29,24,41,93,19,86,96,92
347907,5,59,44,31,52,81,56,7,87,53,75,93,17,24,0,77
348868,51,83,25,39,86,90,70,71,27,70,13,93,62,80,73,68
348571,47,18,1,63,14,98,31,67,5,17,92,93,24,24,28,10
1119,57,2,27,38,41,22,20,35,17,73,81,93,32,62,48,110592
52228,2,83,24,26,22,32,87,35,98,22,78,93,14,76,67,300763
42762,76,13,53,17,91,41,54,67,49,45,86,93,13,75,65,274625
336285,10,80,32,50,68,13,73,24,9,29,33,93,4,50,63,92
344643,16,39,61,67,2,47,8,34,64,74,63,93,90,1,72,51
7510,89,86,18,34,92,32,30,39,81,12,24,93,57,71,62,238328
333348,88,75,50,29,72,12,15,59,63,58,20,92,37,33,24,67
336632,78,88,53,13,92,71,89,35,31,74,55,92,84,69,92,97
333827,60,79,17,43,51,76,66,22,95,68,9,92,42,8,36,65
336553,61,37,44,58,1,69,31,46,65,64,6,92,2,46,16,24
5691,88,48,18,80,76,11,27,11,78,30,30,92,77,19,16,4096
335061,24,86,58,11,87,93,95,99,19,91,19,92,19,62,22,70
347674,91,67,54,96,0,67,13,18,20,97,98,92,56,39,49,16
45966,68,89,51,60,37,0,26,60,78,22,0,92,32,68,73,389017
5749,74,46,21,72,93,3,68,96,29,84,74,92,36,52,20,8000
320078,38,35,29,52,76,39,94,23,16,20,91,92,18,61,55,12
50946,86,42,92,37,89,14,84,11,6,18,13,92,88,64,30,27000
53122,74,1,31,80,75,57,8,93,49,36,97,92,3,88,97,912673
336631,2,80,44,56,50,87,62,48,6,86,67,92,9,38,9,61
518,11,86,1,53,14,49,15,82,32,23,82,92,36,48,43,79507
51718,33,16,29,72,18,44,29,53,30,31,76,92,48,68,64,262144
333090,0,78,74,88,83,54,30,53,13,82,50,92,47,39,8,35
345942,18,17,21,74,50,30,18,84,93,46,28,92,18,73,6,73
335968,87,48,57,22,42,0,53,11,69,90,88,92,13,72,0,45
344408,66,24,52,93,7,70,98,71,67,47,90,92,93,9,75,27
346229,54,5,22,20,43,73,26,48,95,0,99,92,84,8,9,11
9035,52,60,48,8,45,51,58,28,98,97,51,92,63,86,73,389017
321620,36,65,66,51,69,25,22,8,51,39,32,92,84,59,27,51
320287,51,68,0,77,61,55,71,23,71,41,54,92,9,39,79,50
334893,16,94,16,60,71,10,19,87,58,15,93,92,86,13,80,13
46725,70,0,91,4,26,7,2,34,52,43,46,92,4,50,91,753571
345232,81,72,82,78,39,20,22,67,77,49,78,92,68,15,5,30
44118,7,68,90,72,73,14,47,56,34,76,62,92,0,56,80,512000
346605,35,94,20,92,61,97,63,70,70,17,38,92,1,35,60,24
54628,99,21,3,93,14,16,98,86,34,41,5,92,85,47,25,15625
8264,23,92,94,21,8,6,64,81,22,42,7,92,43,46,47,103823
348210,57,34,78,46,31,48,19,8,49,29,89,92,48,36,68,85
51800,14,36,61,95,47,32,55,32,62,9,36,92,29,66,16,4096
9204,25,77,99,24,79,25,0,1,34,64,41,92,42,45,63,250047
47892,39,20,49,70,25,37,53,8,56,19,66,92,99,31,59,205379
323731,34,28,63,80,46,43,47,56,64,54,50,92,90,35,82,61
319877,51,99,27,55,77,2,40,31,98,29,54,92,7,44,62,38
321716,78,92,40,66,59,14,60,16,32,89,56,92,60,33,61,83
336387,39,24,80,28,8,96,29,9,80,36,57,92,36,99,89,77
344750,62,6,81,10,77,48,37,20,68,28,31,92,33,3,34,97
344774,66,94,96,57,64,13,81,49,63,98,92,92,44,34,58,64
652,76,24,13,64,84,34,76,12,23,35,59,92,71,50,59,205379
335865,16,18,23,5,22,7,35,63,33,5,55,92,24,57,51,11
332526,34,32,58,34,15,40,97,31,41,36,42,92,66,71,55,1
347455,29,27,21,91,58,65,43,60,59,23,81,92,25,99,20,43
336420,82,68,28,9,55,89,41,42,1,65,56,92,29,4,74,78
52351,5,29,36,83,0,38,85,64,4,73,21,92,87,60,59,205379
46294,97,62,24,26,75,57,1,89,17,53,61,92,28,14,23,12167
348623,39,23,10,42,61,50,96,99,96,72,8,92,51,75,40,14
6716,77,24,80,90,23,45,57,64,53,96,20,92,75,63,87,658503
346811,54,25,6,50,12,55,58,99,20,17,14,92,12,13,50,64
334051,61,16,12,73,32,42,49,40,82,51,74,92,32,43,58,1
54077,20,61,47,64,93,31,46,12,53,98,1,92,27,68,57,185193
334281,77,41,21,26,46,22,7,91,32,53,18,92,20,97,12,25
349167,34,12,8,51,92,30,42,5,29,50,88,92,5,60,73,10
322108,69,1,21,62,68,10,16,58,56,88,0,91,48,32,35,74
346686,45,29,17,18,49,98,52,86,93,12,36,91,77,66,87,83
52236,77,35,90,6,75,30,17,41,17,79,27,91,0,41,71,357911
348435,82,1,0,69,73,23,74,64,18,95,45,91,68,9,67,90
346937,33,62,34,57,21,78,79,28,76,62,82,91,99,19,90,85
336246,49,39,46,51,56,53,21,82,63,36,58,91,39,98,49,11
50598,31,62,39,53,69,45,63,45,63,32,66,91,69,50,97,912673
345816,42,14,83,76,23,70,76,45,26,78,36,91,64,61,30,93
349090,7,43,88,64,58,3,16,42,81,16,2,91,54,27,86,16
336111,63,18,37,78,13,44,3,15,23,61,11,91,22,71,0,15
323285,41,19,45,64,13,23,24,11,53,6,12,91,30,97,13,80
336786,67,66,71,80,66,49,17,83,52,87,43,91,97,2,27,7
348668,48,96,79,88,52,59,80,44,29,87,63,91,70,52,13,24
348446,80,38,82,32,23,90,40,49,20,0,10,91,52,37,15,62
347276,12,57,57,59,10,46,14,57,59,21,47,91,57,3,42,95
348885,3,97,46,83,25,7,83,46,21,31,76,91,16,86,51,7
9903,4,61,15,29,57,54,16,31,61,30,22,91,25,72,52,140608
347624,73,90,49,6,61,69,98,22,82,58,94,91,61,64,49,5
6418,56,58,29,64,57,42,51,25,90,51,64,91,0,41,83,571787
8422,64,73,27,87,2,43,43,88,69,49,43,91,56,15,90,729000
321268,72,0,75,24,21,20,11,32,33,19,10,91,23,67,88,92
