323666,54,99,0,73,2,36,81,6,2,26,60,17,32,98,69,15,34,31
335091,85,95,66,88,79,42,11,67,68,20,28,59,7,98,20,42,69,6
8655,27,73,82,0,32,95,43,31,10,93,96,33,42,98,91,44,91,753571
323380,28,11,4,75,43,84,29,18,98,4,62,84,61,98,43,63,30,34
349601,23,55,6,18,91,75,98,18,25,53,19,96,63,98,57,19,82,33
254,80,99,15,8,20,7,27,38,7,28,13,16,51,98,81,34,2,8
49311,47,16,29,12,26,82,40,2,3,89,92,49,40,98,34,57,33,35937
333021,90,33,33,42,6,23,34,4,18,85,22,24,41,98,28,87,44,33
333749,15,36,11,70,19,16,11,65,18,17,27,6,51,98,91,44,97,96
334605,81,98,84,40,37,11,73,90,74,39,98,44,70,98,52,96,67,43
41857,27,22,24,77,21,63,19,6,98,52,98,94,87,98,1,72,33,35937
333164,3,68,48,65,98,41,44,1,93,68,98,64,62,98,57,52,25,4
347530,68,42,55,48,85,69,1,21,11,0,48,31,22,98,64,28,47,73
323161,37,69,21,27,50,25,24,39,95,9,77,87,17,98,6,66,62,78
5770,73,94,14,1,56,65,17,45,50,89,34,68,11,98,66,36,79,493039
345494,9,80,23,14,85,73,85,92,58,65,86,29,74,98,77,83,34,64
333902,80,80,70,75,48,0,28,68,39,65,11,59,26,98,33,17,42,7
319951,52,69,21,88,75,43,89,15,61,27,79,4,8,98,32,18,55,64
9824,49,63,33,25,88,15,50,13,95,46,56,5,39,98,6,46,45,91125
332870,71,49,74,33,81,17,74,57,48,33,13,34,72,98,1,36,2,11
347595,96,43,16,32,82,52,34,74,95,0,3,94,78,98,54,32,79,93
4692,17,88,90,89,76,81,66,10,12,47,14,56,59,98,5,49,4,64
50823,42,7,57,30,83,7,92,3,86,15,43,4,95,98,40,74,3,27
349023,23,96,17,79,56,81,62,20,6,30,92,59,89,98,61,52,38,6
322979,82,43,85,36,23,49,2,32,87,93,21,93,24,98,52,79,47,17
49968,71,75,58,49,63,98,80,50,69,15,63,97,66,98,6,63,32,32768
345565,77,43,60,95,55,41,90,81,65,24,42,43,10,98,38,49,5,72
345211,78,0,57,14,58,8,91,40,18,56,78,71,93,98,31,21,72,84
335262,71,82,20,53,4,78,83,93,32,11,38,49,91,98,79,50,7,60
332316,77,10,22,41,61,73,6,74,91,65,31,44,22,98,68,76,93,39
346585,76,47,33,23,14,59,9,84,90,55,46,81,25,98,7,76,49,19
52713,82,88,55,13,24,16,31,33,0,7,18,70,5,98,56,3,7,343
49297,44,65,10,92,42,22,66,17,8,30,92,42,18,98,44,97,3,27
50195,32,88,17,48,49,19,78,18,41,14,70,32,89,98,31,67,47,103823
46019,83,7,76,21,32,43,61,38,54,6,14,79,72,98,78,12,64,262144
322118,28,66,13,71,63,99,84,7,34,68,95,95,80,98,12,35,38,42
348991,89,53,94,49,57,48,71,52,45,85,33,26,17,98,29,82,10,69
335323,56,50,60,75,37,17,55,10,11,0,23,5,74,98,10,31,52,40
349520,83,54,72,25,82,51,17,61,24,99,38,71,88,98,9,41,97,83
333269,58,1,32,52,64,52,64,6,54,38,72,17,56,97,48,82,58,28
2326,58,21,67,52,53,84,7,55,80,14,81,5,22,97,1,47,30,27000
333510,76,18,97,31,8,40,39,57,17,75,50,89,90,97,96,2,68,76
42835,60,6,69,62,69,46,12,54,16,21,14,59,87,97,51,47,39,59319
346769,91,73,80,3,81,45,80,81,57,87,25,5,5,97,69,91,85,40
348637,93,54,25,73,40,32,33,2,24,98,27,15,17,97,16,63,89,60
334096,23,51,20,79,11,75,19,45,54,23,16,62,94,97,8,97,56,11
346096,27,25,16,51,82,1,47,11,3,37,32,13,18,97,38,24,17,48
9794,44,3,45,64,28,31,84,35,42,54,11,66,65,97,44,10,74,405224
333912,18,10,94,96,73,43,13,64,73,3,70,81,16,97,61,96,90,77
346544,53,95,30,13,96,8,52,66,7,61,16,45,64,97,95,95,29,29
320043,75,21,27,0,4,44,34,0,73,33,83,90,83,97,37,94,45,68
347950,10,36,25,75,46,65,51,92,68,3,18,39,14,97,78,76,93,32
48573,45,39,7,72,74,24,69,36,52,71,51,53,92,97,18,57,95,857375
321853,99,75,19,60,2,37,19,1,20,62,62,60,41,97,44,24,46,3
346777,96,23,16,30,82,1,67,44,1,87,99,82,81,97,44,32,36,72
347971,85,86,71,37,42,62,53,83,77,28,8,36,17,97,41,79,97,3
8895,14,86,42,70,55,47,70,21,50,36,7,35,33,97,96,62,6,216
333184,14,48,96,41,34,35,63,0,90,95,72,45,53,97,62,96,38,34
320399,92,8,81,11,7,52,35,10,20,35,54,57,5,97,21,89,70,16
333237,97,33,52,88,79,60,69,42,84,81,17,85,17,97,6,87,94,23
349293,48,67,50,44,27,42,91,25,98,54,81,57,45,97,2,37,88,64
332726,53,88,27,63,70,99,10,70,0,31,61,68,95,97,66,8,25,92
335224,69,30,84,7,4,62,81,61,5,38,19,74,71,97,39,24,4,91
323168,83,82,55,57,37,67,66,51,37,57,63,19,55,97,17,20,45,30
349266,65,30,87,27,86,6,75,5,17,4,91,30,65,97,19,21,0,81
48693,40,82,80,89,96,83,2,55,51,71,31,67,11,97,45,99,16,4096
348960,39,60,81,25,81,55,76,82,1,22,66,25,56,97,18,95,68,94
347858,90,8,58,48,33,31,22,85,23,95,50,90,45,97,14,93,94,61
344907,20,11,96,83,18,57,6,33,73,83,20,34,59,97,32,21,53,36
4227,64,22,75,98,49,12,13,29,30,49,23,30,32,97,3,85,86,636056
346754,65,68,30,48,76,31,71,81,56,37,25,19,8,97,57,94,9,60
322299,1,68,9,98,98,77,26,3,1,21,90,67,84,97,80,69,50,47
333495,78,22,86,63,19,58,70,70,66,70,86,1,23,97,40,30,71,44
323588,64,90,52,63,25,69,53,2,91,63,45,19,35,96,64,66,72,31
1693,78,30,39,16,24,20,56,21,87,97,20,38,56,96,98,73,79,493039
335275,94,84,17,39,93,72,62,24,91,28,12,42,64,96,44,33,93,39
347669,62,81,6,77,61,83,67,53,92,78,62,90,76,96,7,54,59,96
349086,68,28,9,48,44,50,61,0,29,16,8,99,34,96,50,38,16,85
5432,1,10,8,20,48,21,29,24,28,18,67,50,65,96,68,2,97,912673
6211,47,41,10,94,17,54,3,45,20,3,27,90,68,96,31,42,48,110592
323113,34,75,60,62,10,86,75,38,93,78,11,0,90,96,80,0,14,82
344972,96,85,84,80,61,82,75,50,78,4,71,92,98,96,7,66,64,83
336711,32,69,14,80,24,38,91,61,14,8,43,44,58,96,88,28,89,39
335196,30,4,91,3,70,52,69,54,29,44,95,42,57,96,98,14,7,62
345420,93,90,32,19,27,21,76,31,71,1,18,91,49,96,73,35,95,66
344367,27,71,21,5,89,37,62,86,92,87,50,81,56,96,83,49,55,12
323216,67,44,74,79,24,38,39,26,47,53,62,9,56,96,28,61,50,87
336506,56,97,69,67,18,6,99,72,36,39,60,9,89,96,65,5,11,50
344623,64,4,43,41,43,19,39,97,29,57,27,75,63,96,59,51,26,65
5689,9,80,47,87,18,58,19,45,50,59,24,89,17,96,96,54,48,110592
42589,38,80,44,50,10,34,12,34,44,2,70,68,84,96,60,96,92,778688
345979,90,77,27,27,64,43,60,25,61,94,36,57,17,96,41,96,44,73
336276,20,4,97,96,20,34,50,5,58,89,13,45,25,96,21,38,58,13
349494,30,23,86,77,45,59,45,81,4,6,88,36,48,96,41,47,24,47
332634,74,15,39,72,18,16,0,72,5,8,86,84,74,96,37,35,13,13
334650,15,21,27,26,8,77,56,42,22,90,89,11,14,96,80,70,1,34
45955,33,80,78,59,18,41,9,28,69,76,49,53,93,96,28,40,38,54872
335578,51,27,87,52,27,79,39,81,25,28,84,92,1,96,8,71,6,21
46745,86,64,37,13,67,26,26,17,16,34,73,97,10,96,62,47,39,59319
334880,15,42,19,89,81,38,13,69,34,7,92,35,44,96,79,98,42,86
332757,52,76,81,49,87,9,14,26,0,10,32,53,20,96,59,55,48,71
336571,50,44,42,53,7,45,33,60,25,90,73,99,43,96,21,98,48,33
333162,67,9,73,40,51,37,23,89,56,50,54,18,48,96,99,80,20,44
349648,48,2,68,82,41,82,70,85,88,83,33,3,78,96,91,98,41,89
335088,35,49,5,23,52,20,82,65,30,73,23,16,33,96,48,46,31,97
5895,43,11,56,86,78,40,54,50,79,55,62,71,93,96,69,48,12,1728
321794,12,96,78,25,72,77,37,3,32,99,95,50,45,96,0,30,97,23
345952,9,42,58,67,14,52,39,97,86,14,12,13,66,96,90,87,87,22
346780,44,70,17,45,67,99,93,31,2,27,32,50,84,96,42,7,53,41
336138,89,58,93,56,79,65,56,21,19,20,75,97,94,96,11,77,79,89
344662,86,41,88,53,90,63,8,80,96,34,22,84,70,96,63,94,48,87
347816,76,47,65,84,60,74,89,7,72,74,85,43,5,96,70,93,76,20
5238,28,24,11,16,73,47,63,21,79,83,42,29,56,96,54,10,94,830584
348082,96,74,35,48,86,20,0,53,8,17,54,51,77,96,20,39,95,88
320254,39,75,39,72,20,30,95,35,62,90,70,42,37,96,92,0,33,25
54717,88,69,7,11,5,1,39,15,6,31,56,9,42,96,31,97,75,421875
336335,91,30,44,46,69,89,69,63,0,57,98,52,11,96,99,56,47,85
321129,62,37,53,17,91,98,65,35,11,29,49,27,75,96,0,7,31,74
1512,9,87,36,56,45,10,57,10,95,8,49,48,75,96,77,8,85,614125
348951,79,60,24,90,32,42,15,17,31,89,95,39,70,96,72,39,17,24
347143,0,49,26,85,9,82,53,38,98,40,38,89,40,96,47,31,69,85
344650,8,94,30,8,56,12,12,11,4,9,97,58,39,96,84,30,4,66
50758,54,56,44,96,40,98,4,2,76,14,0,96,52,96,38,65,22,10648
345291,38,35,43,63,66,94,41,35,10,93,27,94,27,96,96,99,98,76
333937,8,75,66,13,99,22,63,39,62,81,82,32,72,96,80,41,70,69
50701,79,81,4,29,21,43,4,35,63,3,98,1,71,96,73,19,83,571787
333956,91,34,56,8,93,50,35,60,1,68,44,68,44,96,70,79,76,14
347688,9,17,3,93,31,79,75,84,5,55,2,20,56,96,19,29,7,81
347906,69,47,41,97,81,17,47,0,6,65,40,62,6,95,38,86,81,50
336515,72,29,33,91,92,43,70,19,92,58,63,34,24,95,34,66,34,52
50768,49,91,23,44,31,21,46,28,85,73,16,47,23,95,72,29,11,1331
332375,19,36,69,48,21,1,8,7,6,18,40,70,79,95,61,14,54,49
46176,40,98,35,15,42,47,42,21,99,98,89,85,59,95,63,0,6,216
53197,34,66,41,16,26,90,15,32,29,10,57,38,62,95,4,5,99,970299
345927,51,31,46,19,96,12,60,76,54,38,5,49,99,95,21,2,90,30
332647,26,30,58,31,30,10,4,81,59,2,87,34,89,95,59,76,71,78
43795,85,31,58,13,9,1,34,34,88,1,42,40,10,95,48,95,89,704969
2197,75,81,59,94,30,54,88,34,98,86,81,21,95,95,82,65,30,27000
346565,28,55,76,22,12,81,0,95,93,96,97,50,34,95,49,3,28,80
345555,52,6,91,79,44,70,8,68,32,25,48,46,93,95,68,47,38,54
699,52,56,37,90,41,8,6,1,54,34,20,35,80,95,74,58,90,729000
52791,48,40,74,2,28,39,32,18,44,45,35,37,25,95,86,14,57,185193
3332,70,19,34,97,84,49,39,17,42,37,52,22,13,95,35,77,21,9261
345287,66,95,46,30,47,34,86,41,17,30,76,96,54,95,57,34,84,8
348468,67,2,24,51,64,40,82,76,1,7,26,85,13,95,92,85,68,72
48892,87,67,21,50,55,78,20,9,63,20,77,11,35,95,52,24,20,8000
345304,29,8,96,3,63,93,4,67,23,31,78,14,83,95,4,15,28,43
51331,36,23,14,91,4,13,43,26,37,61,63,8,70,95,6,92,14,2744
334507,3,92,13,3,67,30,37,29,39,68,60,20,82,95,73,86,24,61
345953,92,10,7,84,63,79,15,23,2,17,22,40,53,95,96,16,77,44
335460,61,73,79,72,79,74,17,71,11,19,13,25,9,95,38,28,53,50
44213,56,21,62,5,86,18,2,24,82,54,49,90,54,95,6,21,7,343
333100,34,52,28,11,72,38,5,46,18,19,68,21,17,95,25,84,4,77
47869,58,69,55,55,95,82,40,44,41,46,50,78,65,95,65,79,41,68921
336120,49,77,70,70,16,37,53,3,3,10,65,99,45,95,1,33,36,43
48247,86,57,21,31,49,40,65,32,53,7,13,86,26,95,81,74,68,314432
322305,5,77,47,32,25,63,39,1,32,53,66,99,22,95,11,57,74,50
348026,78,79,86,55,76,38,71,7,49,48,58,45,83,95,49,82,8,5
323279,55,52,38,60,13,73,91,46,17,33,57,88,19,95,25,47,38,91
48840,85,41,88,10,95,14,78,17,78,56,86,54,3,95,91,57,73,389017
7525,48,42,76,73,44,79,69,38,87,0,99,26,34,95,0,80,73,389017
346630,32,87,90,97,21,23,64,2,62,9,81,3,80,95,77,25,45,34
333628,9,62,82,72,30,76,58,83,36,31,91,0,25,95,51,23,21,43
333096,18,89,21,38,19,37,52,94,53,20,1,43,12,95,58,13,22,56
348148,35,45,84,25,34,26,31,36,42,37,56,79,0,95,7,9,97,25
333357,96,18,53,58,8,94,13,60,61,99,69,28,4,95,67,21,24,65
346863,39,32,85,74,64,26,60,31,48,34,56,30,91,95,5,80,84,30
53416,95,69,12,49,0,44,79,52,5,97,86,0,67,95,64,99,48,110592
347632,46,92,15,16,24,15,59,12,91,46,6,60,25,95,97,22,79,55
335162,4,66,53,9,76,7,81,24,46,75,40,91,37,95,27,28,39,8
348089,23,65,90,1,53,37,74,17,58,45,23,37,80,94,35,88,42,69
345195,17,12,34,15,72,29,93,49,85,90,62,69,18,94,59,26,49,37
3649,55,61,90,94,58,17,64,53,84,36,17,78,77,94,93,5,25,15625
43533,46,48,34,6,77,79,25,8,63,90,19,74,52,94,3,86,71,357911
349657,84,25,25,76,24,64,64,25,38,94,99,29,85,94,97,86,89,91
345914,70,15,54,23,27,98,70,49,75,80,28,71,93,94,41,9,22,71
347274,8,11,81,54,43,18,98,9,44,92,53,64,38,94,44,49,22,51
346153,46,17,30,27,91,50,8,49,23,6,91,89,99,94,98,27,54,95
51835,20,76,69,87,4,62,49,25,31,78,25,27,34,94,56,88,65,274625
54093,53,32,49,36,77,27,26,56,5,84,33,48,23,94,1,50,44,85184
6021,40,40,83,40,83,56,39,31,82,42,69,7,80,94,68,6,92,778688
335743,80,12,54,71,93,0,49,55,51,1,17,7,3,94,1,6,12,52
321974,78,59,33,72,82,53,92,22,46,24,28,63,60,94,23,3,59,3
3204,6,25,42,39,6,15,17,36,57,20,39,22,68,94,92,78,65,274625
7648,63,92,64,93,37,15,38,44,99,44,11,62,60,94,52,51,70,343000
335851,59,89,77,96,87,79,38,9,66,77,26,52,0,94,96,36,94,4
332370,6,78,10,2,26,56,52,11,19,51,3,46,1,94,89,75,1,24
348063,2,19,15,78,76,8,55,49,98,1,87,7,67,94,43,51,66,69
2965,91,49,84,99,3,49,43,57,48,66,19,83,56,94,74,60,3,27
7794,49,86,70,46,82,80,39,23,94,79,24,96,98,94,93,28,87,658503
346711,8,51,39,24,31,85,19,76,57,83,87,83,78,94,99,37,61,67
44062,5,97,3,63,56,33,36,23,64,4,39,70,17,94,36,51,88,681472
349481,69,94,13,30,42,33,79,72,33,18,50,41,33,94,76,75,59,84
336467,31,12,38,76,30,14,59,92,52,52,28,0,43,94,5,58,53,50
321238,29,16,72,40,79,75,17,57,96,97,34,61,45,94,73,38,71,2
905,60,11,0,49,82,29,11,52,36,65,52,35,80,94,62,35,56,175616
52783,49,66,85,50,66,89,47,13,22,29,38,30,5,94,80,55,40,64000
41774,84,12,85,60,28,67,4,21,5,78,87,57,43,94,15,35,91,753571
53310,45,55,66,26,55,33,87,11,22,58,57,46,60,94,91,22,54,157464
345683,32,87,5,45,9,58,17,97,66,1,72,55,64,94,42,22,65,96
348401,77,38,65,55,41,22,29,7,36,95,9,67,38,94,84,79,95,33
348511,49,7,55,1,63,63,74,43,69,25,11,28,72,94,30,7,43,6
335561,60,56,42,11,94,84,10,29,23,14,44,92,55,94,82,47,20,0
346966,24,6,46,31,81,38,24,85,88,20,22,14,10,94,73,67,19,99
321230,93,45,79,77,83,83,92,17,48,99,23,79,80,94,13,4,63,93
347884,29,42,93,90,66,9,75,31,85,5,58,90,68,94,50,27,95,23
336499,10,7,33,12,9,5,16,89,19,40,4,99,9,94,54,95,78,97
347802,97,24,84,61,76,92,88,31,53,72,48,81,80,94,18,85,11,19
333741,2,26,22,12,14,30,82,13,43,61,56,15,24,94,45,10,90,46
52058,62,71,32,40,76,50,33,24,19,55,52,88,87,94,7,49,5,125
323567,54,51,52,80,38,89,71,5,47,5,98,42,49,94,40,68,34,38
345259,12,73,14,13,4,2,25,69,54,43,54,79,75,94,61,35,66,32
336637,40,20,65,12,38,79,80,90,42,35,84,48,73,94,54,11,34,21
345590,4,24,68,25,17,97,75,28,43,99,98,89,94,94,72,94,40,70
2840,26,9,25,26,7,15,29,0,10,97,42,79,48,94,64,98,81,531441
347008,0,98,89,27,41,58,9,44,27,79,83,42,85,94,2,70,77,6
42184,46,11,59,94,1,23,7,47,42,77,21,54,87,94,0,16,84,592704
2389,86,23,57,13,41,6,54,9,16,9,28,22,49,94,6,86,41,68921
345225,17,87,85,95,25,68,4,34,10,36,30,9,98,94,69,53,80,35
335963,61,82,17,90,31,87,80,67,88,60,93,68,19,93,48,23,53,22
333706,28,98,69,10,23,87,73,5,91,61,45,27,77,93,35,16,45,56
348618,7,6,43,61,75,86,37,38,25,51,50,83,45,93,66,5,19,50
347193,62,27,0,18,19,27,39,57,34,1,36,39,82,93,81,61,52,15
2155,59,94,39,86,25,90,66,36,26,98,50,59,23,93,50,11,77,456533
276,4,32,56,38,1,91,55,26,38,63,30,3,77,93,95,80,43,79507
323329,36,74,51,10,82,45,6,4,22,76,4,27,94,93,68,36,28,32
348280,97,35,14,28,57,24,2,81,52,68,74,12,70,93,84,64,24,30
348165,5,87,26,53,57,67,38,74,89,9,77,12,51,93,97,11,65,93
336807,70,61,13,18,61,44,37,9,31,30,8,43,96,93,47,33,12,65
348245,32,50,83,80,73,14,58,31,66,71,93,76,76,93,83,18,34,20
349058,86,70,10,44,69,60,43,24,70,55,66,15,59,93,66,51,17,85
334301,62,76,91,9,75,32,10,12,94,12,29,43,42,93,20,40,20,63
347706,64,55,49,69,92,99,73,34,15,64,24,69,69,93,46,1,77,65
45843,97,68,85,45,86,24,41,53,55,90,58,58,77,93,95,90,5,125
3968,39,22,78,0,84,45,65,12,13,5,30,69,80,93,89,48,55,166375
335089,34,83,21,84,95,63,58,54,7,46,72,76,21,93,91,48,84,71
349484,63,40,59,17,56,86,86,90,5,42,8,76,26,93,87,4,22,8
334075,20,34,42,46,47,37,56,89,18,50,21,73,29,93,41,64,43,58
335564,26,31,39,45,25,31,14,79,98,86,59,1,23,93,47,35,28,87
322014,79,30,25,99,16,80,1,3,35,24,90,37,8,93,27,76,51,46
334052,87,33,38,11,94,65,75,9,25,96,45,98,66,93,82,9,95,30
347694,25,35,28,42,4,16,49,74,86,18,27,86,86,93,98,98,0,71
8890,96,60,21,88,20,46,28,29,77,40,47,68,83,93,26,57,46,97336
499,82,45,30,40,46,99,67,51,44,81,16,70,85,93,91,57,84,592704
347848,6,50,53,93,50,93,9,34,48,3,64,83,88,93,88,39,16,69
332637,30,39,84,43,12,74,90,69,34,72,86,88,44,93,80,67,56,17
8421,92,80,67,59,79,50,69,42,39,79,0,64,28,93,94,96,91,753571
3920,65,31,37,81,29,13,71,25,40,13,86,56,18,93,46,43,14,2744
6936,53,27,72,20,60,29,46,28,10,0,85,4,47,93,70,26,71,357911
43166,74,94,71,1,71,8,4,42,57,70,27,91,88,93,28,52,52,140608
336461,58,20,18,77,43,84,10,94,9,56,74,89,23,93,47,1,87,51
348102,87,46,55,38,73,67,12,69,8,1,95,9,41,93,16,37,53,99
43373,99,27,48,41,6,62,33,21,42,46,75,98,97,93,71,5,79,493039
349426,88,98,2,12,88,65,47,45,9,46,60,32,53,93,69,0,35,77
43194,54,3,64,94,44,82,73,48,39,85,31,71,25,93,1,5,56,175616
332320,40,1,84,97,59,90,87,46,88,81,7,24,40,93,24,27,44,32
347185,53,82,68,29,81,69,47,48,81,93,45,93,10,93,91,67,83,13
335599,72,32,13,1,69,33,24,82,26,46,9,86,21,93,80,80,30,18
347685,68,38,97,10,70,43,19,54,10,95,29,24,41,93,19,86,96,92
347907,5,59,1,44,31,39,52,81,56,7,87,53,75,93,17,24,0,77
348868,51,83,12,25,39,92,86,90,70,71,27,70,13,93,62,80,73,68
348571,47,18,81,1,63,68,14,98,31,67,5,17,92,93,24,24,28,10
1119,57,2,53,27,38,69,41,22,20,35,17,73,81,93,32,62,48,110592
52228,2,83,26,24,26,89,22,32,87,35,98,22,78,93,14,76,67,300763
42762,76,13,8,53,17,49,91,41,54,67,49,45,86,93,13,75,65,274625
336285,10,80,28,32,50,32,68,13,73,24,9,29,33,93,4,50,63,92
344643,16,39,88,61,67,66,2,47,8,34,64,74,63,93,90,1,72,51
7510,89,86,4,18,34,29,92,32,30,39,81,12,24,93,57,71,62,238328
333348,88,75,56,50,29,12,72,12,15,59,63,58,20,92,37,33,24,67
336632,78,88,18,53,13,22,92,71,89,35,31,74,55,92,84,69,92,97
333827,60,79,32,17,43,57,51,76,66,22,95,68,9,92,42,8,36,65
336553,61,37,16,44,58,56,1,69,31,46,65,64,6,92,2,46,16,24
5691,88,48,1,18,80,28,76,11,27,11,78,30,30,92,77,19,16,4096
335061,24,86,35,58,11,4,87,93,95,99,19,91,19,92,19,62,22,70
347674,91,67,21,54,96,78,0,67,13,18,20,97,98,92,56,39,49,16
45966,68,89,69,51,60,31,37,0,26,60,78,22,0,92,32,68,73,389017
5749,74,46,84,21,72,21,93,3,68,96,29,84,74,92,36,52,20,8000
320078,38,35,86,29,52,9,76,39,94,23,16,20,91,92,18,61,55,12
50946,86,42,43,92,37,12,89,14,84,11,6,18,13,92,88,64,30,27000
53122,74,1,75,31,80,53,75,57,8,93,49,36,97,92,3,88,97,912673
336631,2,80,13,44,56,43,50,87,62,48,6,86,67,92,9,38,9,61
518,11,86,13,1,53,6,14,49,15,82,32,23,82,92,36,48,43,79507
51718,33,16,41,29,72,90,18,44,29,53,30,31,76,92,48,68,64,262144
333090,0,78,71,74,88,87,83,54,30,53,13,82,50,92,47,39,8,35
345942,18,17,85,21,74,31,50,30,18,84,93,46,28,92,18,73,6,73
335968,87,48,38,57,22,74,42,0,53,11,69,90,88,92,13,72,0,45
344408,66,24,21,52,93,68,7,70,98,71,67,47,90,92,93,9,75,27
346229,54,5,2,22,20,25,43,73,26,48,95,0,99,92,84,8,9,11
9035,52,60,82,48,8,34,45,51,58,28,98,97,51,92,63,86,73,389017
321620,36,65,24,66,51,19,69,25,22,8,51,39,32,92,84,59,27,51
320287,51,68,72,0,77,37,61,55,71,23,71,41,54,92,9,39,79,50
334893,16,94,37,16,60,60,71,10,19,87,58,15,93,92,86,13,80,13
46725,70,0,71,91,4,3,26,7,2,34,52,43,46,92,4,50,91,753571
345232,81,72,69,82,78,29,39,20,22,67,77,49,78,92,68,15,5,30
44118,7,68,78,90,72,93,73,14,47,56,34,76,62,92,0,56,80,512000
346605,35,94,7,20,92,40,61,97,63,70,70,17,38,92,1,35,60,24
54628,99,21,47,3,93,27,14,16,98,86,34,41,5,92,85,47,25,15625
8264,23,92,31,94,21,63,8,6,64,81,22,42,7,92,43,46,47,103823
348210,57,34,81,78,46,13,31,48,19,8,49,29,89,92,48,36,68,85
51800,14,36,57,61,95,94,47,32,55,32,62,9,36,92,29,66,16,4096
9204,25,77,43,99,24,79,79,25,0,1,34,64,41,92,42,45,63,250047
47892,39,20,30,49,70,76,25,37,53,8,56,19,66,92,99,31,59,205379
