12158,26,64,0,85,29,28,19,63,45,74,31,93,62,92,90,12,80,65,56
12159,77,58,61,27,73,33,29,86,53,85,25,3,73,76,80,18,78,48,90
12160,75,18,87,72,43,39,44,63,48,50,52,98,80,37,3,99,23,90,90
12161,69,96,23,54,37,62,46,88,5,52,56,1,42,36,46,20,89,78,40
12162,68,14,43,26,88,65,32,97,15,61,33,44,69,15,83,28,44,39,24
12163,73,64,64,17,33,13,40,4,38,23,67,22,63,1,92,69,80,96,3
12164,76,94,79,86,93,25,21,53,96,17,89,47,63,65,29,44,59,45,93
12165,67,22,19,97,76,21,94,26,85,69,31,83,75,15,40,0,1,58,2
12166,44,46,15,59,31,74,67,71,5,31,80,45,97,52,87,94,61,71,18
12168,75,41,79,39,89,68,67,8,83,51,48,42,55,26,11,65,39,65,17
12170,52,81,72,46,75,22,85,94,7,32,52,32,19,86,18,24,4,94,3
12171,23,85,40,68,33,16,95,76,56,21,52,64,32,99,77,26,51,25,68
12172,62,54,30,44,94,24,55,72,22,9,81,2,41,14,10,31,24,36,44
12173,75,46,77,25,25,69,81,4,80,69,43,34,59,77,53,51,32,36,66
12174,37,14,1,39,19,30,96,50,37,57,25,96,15,45,89,89,7,9,1
12175,47,67,29,66,44,71,87,82,28,96,47,60,36,7,11,80,55,72,44
12176,59,55,25,80,75,15,25,77,47,1,19,64,27,27,39,2,89,20,46
12177,86,35,23,8,77,3,46,4,53,18,1,18,85,95,7,96,29,23,32
12178,32,97,87,45,18,0,22,27,80,9,68,94,47,71,54,13,92,62,52
12179,91,19,2,59,11,77,69,20,99,34,95,24,50,23,76,3,2,59,80
12180,71,55,33,15,14,12,66,83,54,43,45,1,7,62,0,11,73,96,3
12181,69,95,71,5,51,69,71,15,80,87,64,58,26,61,26,39,47,26,56
12182,44,37,36,83,82,36,87,55,14,93,53,10,67,83,39,71,52,12,38
12183,77,2,85,49,92,5,1,27,33,20,56,65,31,85,64,77,80,42,89
12184,36,94,68,1,37,65,69,63,42,17,95,20,83,42,2,99,82,32,93
12185,15,90,59,91,34,79,72,88,59,43,83,39,0,11,27,44,7,2,82
12186,21,11,22,18,7,97,85,44,38,99,48,22,84,34,29,71,90,81,92
12187,82,18,7,84,24,42,27,76,54,80,40,63,32,52,70,25,52,84,39
12188,1,45,21,77,58,61,21,12,81,56,55,15,12,48,20,41,25,60,55
12189,19,95,54,60,8,53,43,15,94,15,82,48,13,35,4,23,79,46,96
12190,38,61,47,0,59,67,87,69,23,46,82,97,74,83,72,97,24,32,91
12191,18,62,98,70,52,17,59,16,61,27,85,13,18,57,12,21,44,54,48
12192,46,0,65,69,82,98,16,83,23,8,31,18,67,26,74,15,94,14,10
12193,68,36,95,88,70,10,18,71,14,62,66,87,86,91,5,20,97,75,99
12194,89,91,71,45,21,27,70,71,99,97,95,55,90,38,54,42,54,74,90
12195,28,93,59,79,80,49,7,14,88,91,12,3,41,48,21,71,24,55,82
12196,72,77,94,52,65,92,30,17,46,0,14,16,36,34,94,20,19,23,29
12197,28,39,58,4,4,91,37,81,61,84,11,5,28,59,88,4,21,41,52
12198,32,46,23,4,85,96,23,88,80,57,96,39,43,97,76,69,13,12,20
12199,99,96,50,51,37,26,87,84,58,42,62,55,54,0,85,49,21,59,82
12200,62,97,57,55,0,45,23,27,54,99,33,33,91,28,69,3,97,5,79
12201,92,49,71,99,77,79,44,47,0,39,36,22,28,86,31,46,89,99,30
12202,27,63,34,16,46,23,81,64,2,46,51,86,59,88,74,26,8,97,29
12203,68,62,97,2,43,18,57,68,26,31,4,9,46,74,40,22,24,44,0
12204,50,38,49,65,15,48,87,24,86,6,58,15,48,65,74,69,45,47,93
12206,4,17,99,97,20,69,45,10,45,32,62,34,9,83,56,0,53,81,91
12207,31,17,17,44,53,25,7,73,10,97,10,47,49,93,96,78,33,81,98
12208,3,52,77,74,99,54,68,39,82,40,83,43,99,86,24,70,79,75,96
12210,70,78,44,87,19,76,6,66,9,64,41,0,29,19,61,3,94,37,19
12211,76,81,7,50,35,2,34,91,82,57,69,29,16,18,40,94,2,97,93
12212,30,24,15,18,50,94,55,96,50,40,50,85,16,21,42,10,45,72,42
12213,8,98,43,28,77,78,8,16,98,68,11,57,97,8,52,27,72,7,27
12215,22,70,86,81,58,5,82,53,2,52,83,10,92,5,58,22,17,64,71
12216,40,48,20,71,33,11,39,11,82,50,76,66,96,90,19,2,12,19,20
12217,17,34,80,55,26,54,69,89,90,21,71,41,35,22,31,47,17,82,47
12218,52,96,17,83,73,70,74,26,73,89,75,95,14,74,55,84,45,12,34
12219,2,67,17,74,13,83,8,15,70,50,9,48,88,75,28,17,73,1,58
12220,1,63,4,97,18,54,82,7,10,97,88,44,21,56,37,30,75,35,48
12221,44,47,79,45,59,96,88,31,79,66,11,46,80,83,21,73,74,71,34
12222,85,40,5,84,52,70,69,58,0,57,85,8,21,47,20,89,49,10,4
12223,10,10,80,65,83,98,42,78,48,74,34,85,84,22,35,65,75,90,43
12224,81,66,68,27,49,0,71,54,86,31,77,57,38,34,23,4,31,59,22
12225,90,92,63,81,70,49,71,77,2,80,11,75,9,80,72,14,16,38,50
12226,39,16,59,68,80,61,11,68,73,17,29,57,94,49,30,34,1,13,48
12227,72,4,69,71,35,58,84,14,71,71,71,35,67,88,61,34,68,17,5
12228,5,19,63,9,27,27,23,28,88,65,72,13,38,26,95,7,24,38,85
12229,61,25,6,57,11,36,34,60,46,60,8,60,8,80,29,62,70,0,31
12230,50,72,3,31,42,87,87,89,61,31,58,94,10,23,68,78,87,75,5
12231,2,93,17,85,32,15,3,86,84,65,32,87,49,32,97,51,19,23,79
12232,65,50,91,60,83,76,89,72,87,54,7,41,0,86,36,23,65,2,78
12233,71,89,87,9,68,24,60,14,86,45,49,59,83,28,33,78,66,26,79
12234,59,20,51,40,90,63,34,61,4,3,9,54,73,35,93,13,84,40,28
12235,62,43,99,11,99,96,52,4,26,19,13,32,87,0,16,36,76,76,82
12237,50,14,29,9,8,55,64,53,62,19,58,88,56,81,59,19,23,39,68
12238,58,35,6,33,71,1,8,74,12,95,54,0,92,95,65,24,22,20,39
12239,8,43,77,56,80,89,33,30,83,73,72,33,37,28,83,61,66,95,91
12240,87,38,84,93,44,43,44,57,67,35,26,63,65,74,26,88,50,35,76
12241,31,39,69,11,63,86,20,36,25,6,88,1,37,68,93,17,54,29,51
12242,74,99,81,53,69,93,66,52,36,19,51,19,15,3,99,35,90,3,67
12243,63,26,63,1,14,8,45,20,6,10,33,87,14,83,76,4,38,96,81
12244,56,47,22,95,39,59,78,89,40,76,87,40,13,53,91,39,56,85,17
12245,6,63,41,50,57,61,33,45,14,66,94,0,67,45,44,26,67,79,37
12246,73,75,57,13,61,2,47,77,61,76,86,58,52,40,48,54,9,82,66
12247,27,53,53,29,24,95,72,64,57,65,77,48,25,47,0,56,66,16,76
12248,40,49,32,45,4,62,63,8,55,47,21,45,11,31,1,17,70,67,94
12250,11,94,28,19,56,23,48,16,13,77,31,3,63,86,25,50,54,98,46
12251,88,52,31,44,30,82,4,17,93,45,9,87,23,13,57,59,60,80,23
12252,47,48,12,54,41,31,77,13,23,70,0,57,76,25,18,26,27,46,82
12253,5,14,75,82,71,44,2,61,75,53,75,42,2,65,8,18,29,95,7
12254,78,16,60,38,14,36,53,68,72,54,5,99,95,71,30,73,76,15,26
12255,4,72,78,80,73,88,16,74,34,79,59,37,39,73,15,81,79,63,8
12256,47,79,16,47,23,70,92,76,9,75,80,17,66,41,56,50,83,16,8
12257,35,27,2,12,30,27,44,14,34,65,32,53,98,60,26,70,71,59,6
12258,14,58,44,93,49,78,46,17,49,90,32,87,69,39,7,56,67,49,16
12259,10,6,14,80,64,66,22,93,79,34,21,42,77,35,72,90,98,5,50
12260,79,10,98,67,13,8,18,62,33,31,95,7,43,70,81,7,82,37,19
12261,67,25,89,87,52,97,46,41,29,25,21,29,59,61,10,94,47,36,67
12262,44,71,52,25,91,15,98,54,8,89,62,17,72,15,1,70,79,86,7
12263,3,51,68,73,25,52,2,29,45,0,15,56,19,55,0,79,91,76,32
12264,80,69,31,33,73,61,53,23,14,26,67,92,35,90,73,85,69,42,85
12266,48,96,78,28,63,38,14,29,62,72,44,86,18,55,91,51,2,62,4
12267,26,85,22,11,20,18,43,19,47,95,32,49,29,9,52,89,0,1,66
12268,10,96,29,99,83,49,66,44,1,42,92,46,56,67,57,4,50,38,61
12269,43,33,3,47,80,42,79,51,90,90,51,31,58,88,57,71,38,16,71
12270,87,50,49,79,88,42,52,96,42,94,97,15,19,36,64,75,26,56,47
12271,92,70,59,92,87,47,17,11,41,47,86,78,0,24,61,48,0,94,73
12272,29,6,74,43,95,51,2,8,75,96,55,84,83,43,17,6,41,82,44
12273,7,70,66,58,82,48,0,62,49,44,31,18,82,95,5,17,80,99,39
12274,38,33,43,41,19,40,52,97,44,35,80,89,6,13,98,44,22,12,35
12275,49,47,73,54,29,86,54,70,46,81,74,97,27,5,9,65,7,7,65
12276,73,31,75,23,95,53,21,59,17,47,26,18,43,37,44,92,98,81,92
12277,58,62,57,69,45,46,54,53,34,59,49,16,10,76,57,83,26,6,78
12278,39,26,17,86,39,1,56,93,87,26,32,28,90,99,1,62,4,82,87
12279,45,93,61,25,78,30,98,91,54,24,12,42,34,23,67,22,78,79,45
12280,39,2,77,82,80,37,18,90,85,7,84,9,57,1,15,37,84,71,37
12282,17,94,90,97,23,10,59,83,85,5,71,38,94,47,29,17,7,75,89
12283,30,86,6,27,96,71,4,88,61,99,69,88,54,21,51,18,22,15,93
12284,56,95,26,34,22,1,82,25,21,73,78,67,77,68,31,63,45,59,17
12285,54,30,91,54,25,73,89,38,76,94,4,33,77,69,46,99,95,25,48
12286,9,55,16,69,8,93,99,12,4,62,55,75,78,26,53,77,30,7,54
12287,7,75,56,14,22,21,89,16,30,65,65,49,45,1,5,11,91,95,6
12288,30,39,64,82,7,62,81,38,36,52,0,90,94,61,86,96,25,42,35
12289,55,5,98,39,83,19,51,69,71,64,89,14,21,93,25,47,2,46,72
12290,8,3,73,32,60,28,74,96,24,12,61,63,40,38,45,23,27,95,71
12291,71,12,37,60,83,70,62,58,44,80,14,18,65,60,7,38,93,71,7
12292,22,19,15,67,8,85,81,6,12,89,68,36,10,46,40,90,25,92,56
12293,66,59,26,42,16,74,65,95,80,75,91,83,56,55,0,80,64,22,90
12294,52,45,18,15,56,98,4,18,12,16,2,4,48,50,98,23,81,90,65
12296,22,30,94,19,65,8,79,63,58,39,89,38,36,13,89,3,98,37,2
12297,62,38,50,13,92,61,61,7,29,31,89,24,90,79,86,6,54,55,89
12298,54,41,97,67,3,84,20,72,16,93,68,52,54,64,19,45,23,79,92
12299,18,23,11,30,31,15,50,21,3,88,36,33,79,35,3,75,62,3,51
12300,91,36,64,7,58,1,58,54,46,86,14,47,27,88,89,28,87,83,25
12301,85,20,71,4,41,29,46,97,75,30,86,50,1,27,35,3,73,5,55
12302,19,33,78,58,13,61,7,96,97,38,49,90,47,14,90,80,93,47,56
12304,34,36,73,28,28,0,9,99,60,25,77,55,55,71,12,15,31,52,19
12305,0,3,79,49,75,98,20,96,56,19,1,31,17,61,52,14,19,50,93
12306,0,85,1,34,17,41,42,69,38,99,60,32,30,23,22,36,32,52,75
12307,99,57,29,87,29,30,96,0,58,91,26,1,39,74,0,76,98,49,50
12308,92,82,21,3,16,73,2,29,2,95,71,40,69,46,68,46,32,34,87
12310,82,86,67,85,9,15,2,72,63,74,22,99,58,70,41,20,7,37,19
12311,65,88,44,27,63,22,48,71,33,71,66,49,31,35,26,46,79,77,97
12312,39,13,61,62,11,83,91,43,92,3,92,80,87,99,52,36,74,26,94
12314,28,72,48,54,69,93,79,17,59,98,44,77,87,88,81,26,33,28,47
12315,4,22,59,94,31,62,11,7,19,37,35,87,52,6,51,80,20,83,43
12316,54,39,33,52,13,40,92,54,34,59,85,86,65,85,77,57,30,44,65
12317,57,85,77,24,63,15,56,91,90,91,8,72,18,75,26,61,97,82,35
12318,81,38,80,35,44,68,75,64,38,31,40,74,85,48,14,18,95,57,67
12319,50,43,99,28,71,61,80,16,10,59,95,80,78,43,74,6,68,46,55
12321,37,18,71,17,11,46,75,36,94,53,33,87,8,44,18,60,83,94,29
12322,17,63,33,5,16,87,74,72,34,18,67,15,1,14,94,27,54,4,20
12323,66,68,77,82,49,60,10,12,92,47,23,63,36,72,93,49,37,38,88
12324,45,87,61,36,76,51,15,10,55,9,7,27,75,88,54,33,12,56,66
12325,60,26,56,92,72,73,24,72,55,36,9,96,1,50,60,41,99,60,88
12326,30,50,17,64,7,92,6,78,94,90,69,14,31,78,35,89,66,80,8
12327,1,37,50,31,62,84,57,69,69,4,69,82,70,18,24,87,39,74,30
12328,4,7,49,3,97,89,54,56,25,74,89,33,74,76,90,76,58,1,58
12329,39,3,19,70,26,2,5,83,52,88,0,15,69,7,87,85,69,39,54
12330,67,30,71,83,91,71,11,12,69,52,91,24,85,28,38,39,95,63,52
12331,93,94,13,62,8,19,41,74,73,23,31,82,89,64,29,62,17,20,56
12332,89,46,67,54,91,78,55,1,72,19,97,35,52,86,68,88,42,29,34
12333,75,32,26,45,87,43,37,11,39,16,70,8,64,89,29,45,66,86,56
12334,96,82,67,80,3,4,70,21,86,87,77,10,79,50,97,53,11,54,17
12335,9,83,18,97,71,25,53,14,61,74,85,95,25,13,96,55,61,28,38
12336,54,2,39,84,58,38,32,0,45,48,19,82,85,74,76,61,57,56,78
12337,46,17,31,68,72,98,68,1,53,69,72,68,56,73,40,61,15,89,59
12338,30,92,21,67,5,5,83,25,72,92,5,68,47,17,32,0,46,76,70
12339,81,33,17,81,58,68,11,58,80,59,30,63,51,48,70,93,55,88,77
12340,27,34,43,13,40,29,78,87,94,92,54,87,18,60,79,96,57,85,33
12341,56,15,43,18,96,23,64,79,73,36,2,7,65,7,14,91,35,98,45
12342,19,6,14,37,98,91,78,80,91,63,96,99,83,4,67,0,89,32,90
12343,76,43,77,41,71,36,16,61,99,94,49,34,58,3,38,43,42,74,54
12344,56,64,98,98,15,74,46,92,71,9,71,94,93,30,54,21,53,70,50
12345,33,67,25,49,54,19,27,53,18,75,14,41,74,19,91,97,26,49,69
12346,18,34,34,26,2,67,30,35,9,88,26,59,22,41,66,67,35,86,41
12347,63,75,41,1,85,60,9,2,53,24,81,33,58,85,94,15,54,53,57
12735,0,35,36,14,19,92,59,75,23,42,6,24,70,38,80,69,59,51,88
12736,52,23,87,94,84,78,86,76,4,79,19,21,52,73,41,2,62,35,34
12738,79,58,97,12,90,4,38,46,19,27,4,51,19,82,48,80,72,56,41
12739,32,56,5,53,76,57,31,10,29,70,0,78,14,85,78,14,47,68,23
12740,93,93,63,89,44,37,15,49,32,42,35,31,92,87,96,28,71,8,5
12742,10,59,45,63,41,76,74,93,29,12,91,17,30,14,23,41,57,12,55
12743,36,6,15,46,71,2,34,60,12,73,77,77,43,94,41,34,14,92,56
12744,91,7,22,60,32,97,55,15,79,78,89,48,95,1,60,47,73,68,62
12745,2,51,47,93,64,19,42,94,23,22,40,22,3,85,54,41,17,7,92
12747,5,43,2,77,86,9,65,98,81,18,14,49,2,27,99,70,72,16,65
12748,6,17,47,50,16,79,27,91,65,49,1,48,34,16,87,60,65,15,13
12749,66,88,44,13,78,24,21,57,9,8,19,31,17,35,42,12,31,46,0
12750,26,44,65,21,61,28,16,94,93,10,37,58,56,22,47,57,22,3,76
13035,28,82,2,27,26,92,52,79,40,53,56,3,49,6,77,45,33,78,73
13036,11,1,56,56,61,47,51,30,26,75,68,99,75,99,63,29,71,85,3
13037,23,40,3,24,6,6,68,24,92,70,60,88,91,59,84,81,86,99,61
13038,17,59,56,38,72,94,24,3,33,53,90,91,93,93,40,73,51,93,33
13039,6,65,62,88,2,40,96,34,47,81,41,13,34,80,57,53,62,7,31
13040,11,95,36,84,78,69,11,20,17,40,32,32,21,49,2,20,3,49,66
13041,3,77,85,86,64,76,96,14,52,56,97,47,59,88,87,44,5,46,54
13043,42,71,30,22,76,77,10,49,40,78,64,51,44,72,45,61,32,84,96
13044,7,61,49,0,84,2,2,61,47,94,97,32,86,39,7,4,43,98,82
13045,67,27,35,90,17,58,78,60,47,33,65,81,11,43,95,6,32,55,51
13046,88,70,66,25,16,52,44,32,62,20,99,55,99,21,76,58,48,68,27
13048,72,42,62,44,79,29,98,75,66,73,96,61,72,56,54,45,74,56,94
13049,88,7,41,59,64,3,38,69,64,11,30,64,35,74,3,50,62,27,11
13050,44,50,16,38,98,83,5,37,24,51,85,5,68,65,53,49,27,92,89
13051,79,83,48,39,45,78,39,53,52,85,11,10,93,36,2,1,4,46,76
13052,72,48,9,26,83,27,59,38,79,16,41,2,73,74,1,38,84,10,21
13053,54,90,74,89,21,10,97,70,65,82,33,42,99,12,64,70,52,41,44
13054,4,61,86,16,59,25,56,44,7,81,28,8,71,20,53,78,51,11,31
13055,55,87,50,60,72,84,91,2,17,33,37,67,31,87,3,59,69,83,64
13056,24,63,72,53,73,27,18,57,81,85,2,43,2,50,70,28,13,18,21
13057,1,79,42,60,46,37,94,52,7,14,91,89,9,79,30,60,17,85,96
13058,22,79,66,78,68,98,29,24,54,14,43,57,56,85,4,32,87,68,94
13059,89,48,65,84,55,11,1,10,31,77,68,77,74,32,87,65,46,76,55
13060,99,45,14,95,33,99,37,79,99,38,79,22,87,98,63,65,71,83,96
13061,30,33,80,98,74,33,16,41,85,82,86,65,74,17,33,77,74,35,53
13062,81,20,78,2,75,62,21,34,49,21,83,96,37,78,29,15,63,70,52
13063,88,18,62,4,80,83,72,19,85,23,13,22,34,67,4,67,44,4,32
13064,27,40,50,67,0,24,38,92,99,54,63,0,29,13,76,9,59,16,44
13065,40,85,43,68,67,81,96,26,25,96,43,79,18,56,96,76,83,71,32
13066,69,30,14,30,41,48,55,52,17,95,6,84,53,80,3,24,80,73,27
