332994,41,22,41,34,63,0,52,30,49,68,36,84,85,0,62,72,62
333064,56,51,70,11,16,4,76,14,81,55,87,59,98,0,86,96,67
333325,5,94,37,14,47,22,57,27,82,81,26,26,72,0,1,97,9
333453,31,87,91,80,41,99,14,97,81,45,10,12,95,0,54,22,61
333487,97,20,30,57,55,95,38,31,10,60,39,21,44,0,9,82,51
333652,89,46,70,73,3,58,30,78,20,4,34,79,84,0,40,32,66
333664,15,42,4,4,62,48,66,4,78,56,68,42,11,0,24,58,78
333784,35,51,85,67,56,93,40,35,47,13,74,68,39,0,28,16,54
333871,5,13,95,86,86,83,49,67,52,55,10,43,81,0,44,7,81
333878,31,40,66,46,89,18,66,3,66,36,73,75,93,0,60,57,35
333964,86,85,52,1,26,92,48,25,75,5,88,18,94,0,91,2,33
334053,90,53,26,4,19,40,3,27,36,43,1,54,97,0,53,84,28
334097,13,85,38,72,68,57,67,54,75,34,78,95,58,0,52,17,5
334129,9,33,62,21,2,13,55,47,41,25,46,45,17,0,11,12,20
334145,54,52,5,37,57,73,71,81,41,95,11,82,87,0,78,55,75
334163,32,37,47,55,60,27,72,38,34,0,24,8,48,0,9,64,15
334294,63,25,51,78,50,10,39,92,35,92,95,91,54,0,6,19,0
334407,11,2,36,11,30,25,81,15,61,45,46,36,77,0,33,51,81
334435,61,88,83,80,31,35,94,40,85,54,5,8,54,0,80,46,38
334521,34,50,92,5,4,37,90,13,44,99,79,41,14,0,86,12,16
334704,14,2,98,86,9,48,13,98,86,26,67,68,56,0,84,41,49
334752,4,33,78,76,10,81,10,87,50,92,66,9,7,0,32,2,22
334782,5,63,14,26,27,5,85,25,10,93,4,16,71,0,12,91,70
334986,49,88,70,35,59,53,28,43,25,74,20,17,3,0,23,97,19
334999,78,40,82,49,44,17,20,40,29,39,98,3,37,0,86,22,22
335065,83,81,46,54,54,69,95,42,7,8,9,81,75,0,90,6,28
335143,71,74,79,80,36,35,57,96,53,74,25,7,81,0,27,88,7
335361,28,99,20,39,15,35,33,79,93,19,94,55,54,0,39,16,45
335386,98,73,74,9,0,12,24,89,56,35,27,55,87,0,48,21,89
335451,44,23,71,59,19,59,83,30,70,73,39,48,24,0,86,13,99
335482,23,15,22,50,40,26,39,94,71,22,92,75,51,0,94,86,8
335728,70,82,65,13,82,43,48,95,29,78,92,41,78,0,93,49,17
335757,89,42,49,57,7,76,5,48,41,99,29,0,69,0,58,10,41
335956,9,54,42,35,33,42,16,94,92,16,98,12,22,0,29,38,22
336137,22,12,21,50,52,60,70,80,92,91,73,70,92,0,71,49,95
336171,18,37,64,69,15,3,26,11,26,71,73,32,98,0,35,22,0
336233,57,52,82,10,29,65,27,24,86,48,65,41,2,0,16,81,75
336361,90,4,65,98,49,41,38,48,24,45,35,5,80,0,35,9,94
336448,87,4,24,50,31,54,98,1,73,52,63,30,27,0,63,97,89
336531,44,73,46,9,18,65,47,73,66,10,63,74,83,0,44,18,44
336609,68,60,73,10,99,63,82,39,89,13,94,22,24,0,75,35,0
336639,42,97,41,77,61,28,32,7,87,37,90,97,27,0,27,33,99
336672,1,96,1,38,88,28,73,13,50,29,99,46,0,0,51,94,83
336739,88,46,51,86,94,25,88,66,45,16,37,13,31,0,16,99,44
336847,12,2,5,11,6,25,30,26,63,4,29,27,30,0,99,76,9
336898,61,10,83,30,75,87,61,41,88,39,0,99,59,0,9,34,82
51263,6,81,71,27,43,66,46,0,57,4,15,25,21,1,1,83,571787
53354,55,64,37,51,4,51,83,1,42,59,19,5,1,1,51,21,9261
44789,97,64,72,53,33,64,67,2,14,63,92,93,82,1,78,49,117649
42276,26,12,14,89,32,6,23,3,40,41,2,79,88,1,32,14,2744
42627,19,97,72,56,86,46,19,3,70,15,12,48,40,1,7,86,636056
46141,53,14,46,12,47,53,34,4,28,20,20,99,30,1,62,8,512
8530,34,57,17,9,39,15,46,6,10,19,21,52,65,1,71,65,274625
41673,45,17,20,5,7,77,90,6,13,75,24,49,55,1,91,23,12167
322294,1,60,24,15,4,70,40,7,42,59,63,48,85,1,86,71,2
540,4,83,37,93,81,52,59,12,88,67,56,43,41,1,79,4,64
51017,49,71,51,75,18,66,38,12,12,10,44,68,9,1,52,28,21952
1002,25,94,68,70,13,21,13,13,92,80,37,2,1,1,57,72,373248
1591,79,78,78,91,59,97,26,13,56,80,40,8,53,1,21,4,64
322215,8,74,52,59,54,13,61,14,27,41,87,26,52,1,50,16,23
6881,44,10,21,53,8,60,60,15,59,67,94,42,47,1,91,31,29791
53635,39,65,73,64,28,12,50,15,96,69,21,14,6,1,82,18,5832
773,23,10,84,54,26,98,83,15,4,91,14,48,17,1,96,5,125
322671,39,62,11,22,26,78,93,15,77,20,19,62,72,1,46,56,48
48170,27,38,13,41,69,30,20,17,27,20,95,13,70,1,34,58,195112
49084,38,51,57,99,76,32,28,18,98,8,67,2,21,1,12,54,157464
44362,7,17,67,28,2,62,89,18,58,62,93,23,83,1,74,6,216
321833,46,71,78,20,50,64,94,21,43,20,23,5,45,1,16,86,35
41667,16,33,12,81,10,29,67,24,24,66,19,54,91,1,36,3,27
49475,60,68,53,33,13,95,68,25,1,57,65,52,5,1,65,2,8
49543,88,28,32,38,41,83,34,27,10,31,90,31,69,1,99,52,140608
322831,34,76,15,81,83,50,11,27,77,86,60,66,95,1,3,19,91
7628,31,97,5,4,80,23,13,28,15,39,31,82,68,1,7,25,15625
322201,99,1,4,95,70,33,90,28,33,68,53,82,17,1,91,40,8
321589,5,52,52,31,81,13,15,29,42,4,12,34,50,1,61,6,95
3906,4,30,3,78,40,85,98,31,66,94,70,79,53,1,82,77,456533
909,62,47,34,18,61,33,66,31,59,43,22,16,46,1,46,36,46656
4937,8,8,22,81,49,68,92,34,17,76,43,32,25,1,36,60,216000
53926,63,40,16,48,99,30,78,35,11,87,20,61,98,1,14,35,42875
5629,7,37,59,91,40,95,72,35,13,46,76,50,20,1,91,28,21952
50541,97,10,67,89,14,89,62,35,34,98,6,76,99,1,49,31,29791
656,17,33,89,94,51,33,69,37,80,75,58,18,69,1,30,94,830584
6281,48,63,49,96,42,81,11,38,71,46,21,23,5,1,66,72,373248
1107,38,76,19,73,48,60,92,39,44,13,68,61,49,1,14,29,24389
47507,92,4,89,56,51,75,98,39,57,92,26,92,42,1,19,47,103823
322665,40,2,56,20,98,84,86,39,19,0,0,26,80,1,30,3,76
53323,19,28,82,2,96,42,74,40,42,29,73,70,75,1,15,17,4913
51433,56,59,33,49,66,98,23,41,30,10,7,83,62,1,43,18,5832
9610,81,57,40,90,17,44,50,41,87,71,0,48,19,1,20,27,19683
53344,23,78,53,78,82,14,65,41,50,32,31,70,11,1,13,96,884736
50369,22,3,2,70,80,57,61,42,96,0,76,97,4,1,85,80,512000
3078,8,47,63,48,30,86,91,42,57,23,75,82,90,1,68,75,421875
42218,15,11,69,80,48,25,33,42,27,65,87,51,2,1,95,97,912673
43143,79,27,50,36,3,11,19,44,27,35,99,40,86,1,90,61,226981
7323,55,25,71,94,43,3,84,44,6,8,51,15,12,1,31,70,343000
319987,77,46,5,76,17,70,14,45,88,62,20,45,55,1,72,25,33
53265,85,32,23,6,64,59,25,45,85,23,78,39,6,1,46,77,456533
47404,39,1,24,63,70,49,28,45,19,96,9,78,68,1,63,11,1331
46894,71,49,40,70,80,99,39,45,62,82,47,62,4,1,75,97,912673
42699,22,37,49,67,54,76,24,45,64,51,18,79,42,1,63,60,216000
46172,52,90,52,33,50,36,50,45,89,19,15,9,52,1,69,22,10648
322249,92,52,17,82,18,56,45,45,7,22,90,86,82,1,10,27,39
323043,45,18,19,59,80,94,29,45,17,61,9,34,95,1,49,34,1
44922,21,63,39,38,71,37,95,46,82,41,36,39,53,1,3,46,97336
42954,40,9,79,70,40,45,49,46,1,11,62,28,67,1,53,98,941192
42264,29,6,43,12,15,58,55,48,15,47,8,47,84,1,52,93,804357
323220,20,9,65,23,70,57,20,49,75,99,42,22,6,1,48,99,23
321388,21,12,35,53,45,49,5,50,52,51,36,61,65,1,35,76,90
52226,67,53,41,71,73,35,20,53,33,56,98,6,68,1,15,75,421875
7626,41,12,82,18,21,25,17,54,51,38,59,6,72,1,37,22,10648
8798,56,52,18,67,6,13,91,55,12,13,23,75,54,1,58,61,226981
51809,28,34,77,48,43,1,64,55,42,42,79,12,21,1,94,91,753571
2186,19,22,17,44,50,56,82,56,68,49,17,16,34,1,64,24,13824
44115,6,67,55,36,83,47,75,56,16,10,26,97,61,1,4,87,658503
4567,57,77,84,71,85,80,60,58,25,89,2,25,97,1,7,81,531441
332371,33,88,71,40,37,10,98,45,72,20,62,55,33,1,31,44,50
332551,36,16,85,9,10,89,7,47,74,49,39,48,88,1,1,0,38
332571,39,92,27,66,87,97,45,58,45,19,25,14,88,1,64,85,90
332722,15,91,63,84,68,2,17,9,20,96,63,40,31,1,43,95,27
332801,51,24,5,8,24,50,44,31,74,17,79,5,75,1,49,10,31
332886,3,74,13,42,56,17,85,55,75,82,72,94,18,1,57,83,7
332966,57,2,23,83,51,46,31,43,76,40,53,13,50,1,88,82,78
333024,56,26,69,4,34,45,50,51,68,59,13,72,27,1,40,43,56
333395,80,21,89,61,29,69,42,52,30,81,40,23,20,1,71,25,58
333547,32,75,46,67,42,98,20,54,47,52,97,96,53,1,20,4,84
333608,45,42,15,65,7,54,37,84,69,91,91,99,88,1,93,34,26
333680,63,33,38,50,85,39,48,92,4,12,79,46,62,1,82,76,61
333772,30,71,12,42,4,86,80,29,7,17,90,66,41,1,41,8,47
333793,90,39,0,73,34,0,54,30,90,13,55,28,2,1,84,42,57
333838,77,64,28,96,9,18,96,85,94,89,66,3,91,1,4,91,85
333854,42,82,73,0,51,0,14,58,80,20,70,41,93,1,77,75,19
333880,96,60,57,51,35,47,9,25,61,14,77,97,21,1,91,78,45
333974,20,14,35,95,21,98,44,75,81,61,57,64,27,1,42,27,70
334038,41,12,71,67,78,59,35,34,41,7,59,10,71,1,28,56,73
334062,88,67,20,73,80,50,71,90,76,96,51,94,90,1,88,92,61
334150,8,98,49,84,48,14,87,34,89,83,42,13,84,1,91,89,2
334406,91,3,76,12,87,8,85,45,66,75,19,33,7,1,32,23,16
334411,16,75,68,15,36,13,16,60,4,53,82,17,69,1,41,53,20
334489,57,3,20,45,86,44,6,38,75,60,84,56,0,1,79,14,66
334544,52,4,42,65,32,55,72,68,89,32,91,57,49,1,74,62,86
334626,77,53,48,57,98,31,34,33,71,64,90,83,23,1,78,30,12
334642,84,65,17,84,92,58,43,10,35,72,88,55,61,1,12,66,48
334818,49,21,75,90,20,76,12,35,67,95,6,7,55,1,93,77,48
334830,82,19,16,39,6,14,23,31,66,80,37,77,56,1,30,79,88
334851,92,16,44,89,89,0,64,96,38,85,11,91,75,1,5,22,36
334879,47,72,58,82,8,8,7,39,7,45,5,2,68,1,43,86,1
334933,79,98,83,33,51,57,86,35,91,2,3,65,77,1,35,42,10
335005,46,50,25,45,23,77,27,25,69,76,23,67,7,1,54,33,42
335109,24,47,54,88,80,75,58,72,84,95,63,37,11,1,97,84,60
335286,32,78,61,25,35,35,60,89,16,17,85,6,24,1,64,36,82
335320,8,30,88,79,35,16,88,64,29,7,69,74,85,1,30,52,92
335345,33,40,53,90,55,47,24,62,76,19,18,34,21,1,81,33,55
335472,63,78,73,27,78,34,60,82,56,16,98,99,70,1,14,27,47
335481,99,2,90,42,26,68,12,87,59,4,77,56,65,1,97,78,63
335549,33,72,66,71,24,32,95,18,70,94,40,85,51,1,17,49,89
335647,24,65,61,83,11,64,89,79,30,60,68,9,14,1,43,27,69
335657,2,93,5,39,14,45,56,63,49,42,56,26,72,1,61,61,14
336180,46,32,48,84,12,8,61,82,77,80,0,33,55,1,11,83,30
336196,99,61,45,55,92,91,70,34,29,69,35,28,91,1,24,66,2
336208,77,7,70,3,49,13,99,7,49,80,9,98,27,1,33,17,91
336298,25,30,13,8,8,59,22,92,89,10,81,5,33,1,20,27,57
336377,33,51,6,37,89,7,94,77,68,52,43,71,85,1,71,96,37
336536,16,98,63,87,51,25,20,55,47,80,27,42,49,1,23,10,78
336629,8,81,59,60,18,0,84,71,58,28,34,98,77,1,12,57,82
336740,21,69,2,5,34,57,94,62,83,8,76,62,40,1,30,25,3
336835,25,98,2,91,88,19,21,83,21,85,46,72,0,1,84,29,46
336901,24,54,86,69,0,35,61,27,76,23,28,79,49,1,73,87,12
8509,14,28,34,87,31,60,53,0,20,7,46,61,56,2,79,15,3375
43831,73,64,47,18,76,35,37,4,90,3,23,52,50,2,45,82,551368
46998,82,79,81,68,54,68,23,4,81,58,1,97,42,2,17,60,216000
42582,4,16,27,50,65,67,79,5,37,96,4,91,47,2,81,60,216000
51304,76,56,88,89,39,36,2,5,38,25,44,46,18,2,62,94,830584
320753,24,29,23,6,84,11,15,6,94,1,66,94,46,2,94,15,42
45061,92,52,10,37,37,90,94,8,77,57,0,67,23,2,78,94,830584
1298,24,82,60,60,87,58,51,9,14,94,28,16,47,2,28,23,12167
42918,23,89,78,69,68,38,74,9,74,24,10,15,56,2,55,72,373248
51571,92,3,13,20,57,19,84,11,55,28,87,95,28,2,83,23,12167
7318,96,59,67,90,4,72,79,12,11,3,68,62,9,2,32,3,27
321661,41,4,81,46,75,0,46,13,7,32,70,89,64,2,47,89,19
54463,62,41,82,48,40,79,27,14,74,79,78,42,51,2,97,77,456533
51816,81,81,45,1,28,51,77,15,88,29,54,88,15,2,70,49,117649
52588,74,43,86,64,73,56,77,15,42,98,46,70,85,2,72,8,512
52532,69,4,89,50,4,35,81,15,31,0,5,62,4,2,97,77,456533
8610,82,6,68,91,37,5,78,19,55,7,98,56,31,2,4,2,8
42240,67,30,73,25,13,13,38,20,56,84,97,72,69,2,25,25,15625
9171,98,96,85,27,10,80,53,20,0,53,2,5,34,2,33,15,3375
48066,2,64,9,53,30,20,80,21,2,41,83,26,82,2,35,15,3375
323607,0,37,18,59,35,84,5,21,74,99,40,85,57,2,45,48,94
8368,30,45,16,29,26,82,76,23,83,62,31,13,28,2,4,87,658503
2442,53,57,47,79,53,41,33,25,7,50,62,87,90,2,96,25,15625
5918,2,3,30,16,60,67,41,28,23,98,73,23,57,2,18,84,592704
323197,91,27,46,67,69,71,45,28,33,29,74,11,71,2,78,60,26
51196,14,75,45,23,62,15,41,29,89,2,11,85,94,2,14,83,571787
5089,5,99,1,90,48,99,48,33,56,7,46,67,12,2,63,26,17576
4299,72,73,8,44,42,64,62,34,89,24,63,70,26,2,6,11,1331
50009,12,42,72,54,79,3,22,34,8,9,12,86,18,2,47,19,6859
2309,18,74,39,73,59,88,43,36,34,17,54,10,62,2,11,12,1728
49453,50,94,52,97,15,56,48,36,45,47,33,53,33,2,56,17,4913
45028,80,83,63,59,80,4,99,36,16,60,56,43,62,2,54,46,97336
44652,56,53,85,84,14,71,73,36,66,36,1,75,44,2,68,56,175616
4254,0,29,55,15,88,57,96,37,74,98,11,80,78,2,98,24,13824
6780,34,28,6,67,71,23,77,38,73,92,13,40,28,2,46,3,27
3035,44,68,59,44,96,59,28,38,74,25,27,57,54,2,97,60,216000
7018,26,20,76,32,42,25,70,39,73,89,24,80,86,2,13,33,35937
45442,83,10,8,6,60,80,78,42,31,48,34,31,34,2,72,86,636056
323463,60,74,14,15,4,40,85,42,20,84,87,84,12,2,53,13,46
1145,83,26,62,53,25,38,49,43,92,65,68,15,61,2,4,59,205379
8160,87,13,23,91,35,58,64,45,45,49,92,22,46,2,87,69,328509
2626,45,55,37,17,38,91,22,45,24,38,37,5,97,2,64,23,12167
2106,77,32,82,31,94,60,78,45,79,74,93,49,15,2,78,39,59319
827,49,33,14,78,38,3,30,46,11,34,69,82,17,2,57,73,389017
51402,94,93,15,31,32,23,22,46,5,16,22,36,77,2,8,25,15625
8536,87,80,63,7,58,56,96,47,1,77,8,72,70,2,65,8,512
54426,7,35,76,26,81,66,42,47,95,74,33,66,30,2,45,74,405224
47656,14,57,38,47,52,1,44,49,94,58,91,95,32,2,95,46,97336
323035,93,35,88,71,57,93,86,49,49,88,79,77,76,2,62,54,31
47523,61,43,26,68,90,68,28,51,70,41,73,56,66,2,62,30,27000
44734,29,75,28,53,31,59,95,53,26,9,7,62,19,2,48,85,614125
322147,24,97,85,5,12,63,90,54,43,76,34,62,76,2,10,1,81
3076,50,78,58,86,42,84,93,55,29,10,60,66,34,2,57,84,592704
52432,84,62,25,27,12,4,63,56,39,43,36,67,34,2,52,51,132651
49554,2,85,88,94,63,86,43,56,13,76,92,62,76,2,21,1,1
54666,24,20,15,90,18,62,36,57,69,2,74,7,57,2,98,76,438976
47726,37,83,39,99,15,27,68,57,47,71,15,58,51,2,8,66,287496
51843,98,73,43,30,59,90,43,58,19,16,89,30,75,2,56,24,13824
332411,87,3,46,84,1,62,81,2,44,50,15,58,28,2,85,83,18
332458,99,35,96,33,13,55,87,55,23,46,23,39,5,2,6,89,50
332566,46,94,88,52,74,5,17,70,6,4,71,89,34,2,98,2,91
332724,10,22,14,96,45,26,95,34,89,60,48,32,42,2,18,99,7
332728,56,36,96,17,77,47,82,82,9,71,61,4,37,2,58,16,19
332763,34,34,58,30,71,32,10,37,64,59,9,83,24,2,16,52,17
332822,46,93,1,68,87,28,58,77,95,40,50,35,42,2,79,72,78
332977,72,11,89,81,88,19,25,42,93,26,94,9,54,2,95,21,40
332989,34,19,87,13,56,27,24,10,36,98,98,5,81,2,92,93,83
333263,1,48,39,92,98,62,91,16,4,87,95,69,16,2,48,78,4
333267,49,33,36,74,45,41,79,8,11,30,55,11,0,2,50,79,57
333512,89,76,86,26,84,97,25,44,21,41,30,23,91,2,57,52,97
333583,67,66,1,90,11,43,21,79,86,26,90,83,28,2,34,23,78
333591,57,2,70,87,21,10,51,6,86,34,2,42,59,2,50,5,23
333621,21,99,43,2,97,7,38,51,96,55,28,81,0,2,78,17,38
333636,75,91,42,17,91,14,33,38,34,85,90,4,78,2,55,71,89
334118,99,51,89,44,7,69,13,52,37,53,84,1,19,2,82,23,56
334311,19,72,70,46,73,91,11,55,78,70,67,38,87,2,93,80,18
334334,50,73,83,10,32,26,98,46,66,87,23,28,99,2,0,82,41
334426,21,0,75,61,8,10,92,1,46,52,66,74,31,2,10,20,26
334522,19,71,30,61,58,45,1,22,73,45,53,86,56,2,59,65,97
334578,5,30,67,86,96,53,42,60,60,83,11,68,24,2,70,18,13
334607,93,82,26,69,17,30,77,70,10,22,22,83,75,2,15,25,67
334755,2,57,21,55,83,60,64,97,61,32,90,48,47,2,86,30,20
334785,71,81,14,27,63,64,19,70,54,6,3,3,34,2,80,85,31
334858,34,20,87,20,51,53,40,88,10,73,49,53,31,2,19,61,87
334945,38,91,40,23,79,22,89,34,89,17,58,31,92,2,82,71,66
335019,41,14,86,14,0,98,72,95,29,45,53,8,1,2,7,25,59
335036,55,29,84,14,34,77,24,73,57,92,26,37,79,2,89,52,48
335039,68,51,58,81,75,21,18,2,23,31,44,66,45,2,7,83,92
335319,99,95,49,18,69,92,40,1,71,61,49,59,32,2,72,8,20
335375,61,49,59,43,35,71,53,48,16,96,66,28,31,2,99,68,81
335409,20,33,17,5,28,44,62,61,89,35,6,20,89,2,69,37,82
335421,59,59,0,52,74,45,81,18,62,84,41,35,35,2,11,11,24
335500,18,91,9,9,69,95,75,73,32,93,87,49,94,2,52,49,82
335518,70,7,19,50,34,89,27,28,77,78,30,36,45,2,28,33,98
335555,39,99,91,34,19,52,33,65,88,18,45,3,47,2,78,35,79
335567,16,4,98,63,24,58,70,91,3,16,77,92,19,2,26,71,91
335953,82,33,11,60,97,95,34,51,9,70,72,83,23,2,2,72,90
335983,74,3,48,30,69,35,34,78,84,91,11,32,96,2,44,26,93
336070,0,30,53,34,6,93,6,75,12,26,69,85,80,2,61,75,66
336148,33,80,56,55,3,21,80,30,39,68,3,17,33,2,64,37,81
336173,89,40,12,89,23,65,33,50,31,61,81,43,81,2,30,24,96
336189,76,2,88,89,96,79,45,33,67,92,82,56,48,2,43,14,38
336249,53,67,82,29,29,39,77,41,77,6,44,49,81,2,53,76,80
336273,22,86,14,36,11,60,21,42,19,92,30,32,74,2,66,37,12
336372,56,82,8,97,86,54,80,93,75,12,44,52,13,2,71,61,53
336385,31,71,75,37,32,58,54,54,42,52,22,94,83,2,27,6,15
336476,96,97,57,33,64,15,54,74,5,21,33,44,56,2,10,12,40
336653,51,17,89,50,27,33,62,53,39,95,26,79,70,2,31,11,30
336736,17,33,32,45,72,12,85,20,2,35,46,37,38,2,93,59,9
336748,95,49,99,3,75,67,63,64,68,20,30,59,45,2,2,95,58
336762,11,53,46,38,75,16,39,60,85,87,66,5,77,2,64,26,31
46682,20,53,58,20,68,86,36,0,48,35,72,68,39,3,80,66,287496
8043,2,11,90,58,97,56,79,0,87,45,13,28,72,3,35,47,103823
45428,13,26,38,47,73,75,81,1,49,22,29,92,99,3,74,66,287496
8816,65,8,23,61,44,37,69,2,33,97,66,39,7,3,99,42,74088
43201,73,93,54,78,55,73,39,2,5,77,94,2,40,3,38,23,12167
46318,81,9,75,46,49,90,78,2,96,58,17,96,25,3,92,81,531441
49186,4,18,40,53,30,44,92,3,99,44,76,8,61,3,70,38,54872
604,7,12,27,61,41,71,3,5,55,59,24,74,13,3,8,77,456533
52558,20,40,39,39,4,85,25,5,65,41,71,38,4,3,49,93,804357
53164,77,80,15,92,58,97,34,7,68,93,74,83,82,3,52,43,79507
3531,57,47,35,5,20,82,12,10,9,78,97,20,95,3,10,86,636056
6247,45,25,64,25,41,79,68,10,89,26,21,77,42,3,67,6,216
43859,24,65,80,2,52,39,77,10,61,55,28,48,43,3,12,1,1
321334,10,72,63,76,54,66,24,10,42,69,29,5,14,3,45,24,75
5012,23,75,26,39,68,59,76,11,22,4,28,53,35,3,9,96,884736
319908,74,32,35,69,96,88,93,11,37,97,11,12,90,3,97,70,48
4913,52,33,11,68,11,66,57,13,2,8,47,80,28,3,46,19,6859
322569,85,55,8,3,9,39,11,15,59,31,93,11,44,3,13,7,93
320325,19,80,75,29,72,29,9,17,42,39,64,37,85,3,76,88,6
48940,77,90,84,99,93,53,61,17,6,5,92,79,19,3,60,18,5832
4448,73,57,54,26,8,80,62,18,89,7,3,61,72,3,88,45,91125
4288,52,2,68,40,29,13,58,18,33,26,72,76,44,3,95,86,636056
47610,87,2,72,86,4,14,55,20,37,18,71,13,17,3,63,50,125000
47018,27,74,24,53,86,62,20,24,56,5,59,3,13,3,78,30,27000
43140,29,51,66,51,97,53,60,24,95,5,69,46,62,3,87,45,91125
513,9,87,77,16,40,67,25,25,91,22,58,64,41,3,14,63,250047
42616,89,71,50,75,91,37,36,26,17,89,90,87,8,3,21,19,6859
45292,26,8,1,57,5,77,85,27,48,92,36,84,68,3,58,61,226981
51376,30,54,20,69,20,43,55,27,39,26,29,11,2,3,85,63,250047
44525,22,16,68,72,76,12,33,28,69,69,17,59,60,3,66,82,551368
