333133,82,31,12,27,32,30,98,54,3,65,69,0,73,7,33,57,46,53,157464,274625
333383,34,79,57,72,34,97,31,99,32,61,37,85,46,43,83,76,25,57,970299,226981
333408,42,64,38,28,35,31,22,32,61,64,50,45,87,97,88,67,54,86,32768,262144
333438,23,31,13,69,33,93,6,88,89,96,18,86,19,11,17,26,75,51,681472,884736
333793,90,39,0,73,34,0,54,30,90,13,55,28,2,1,84,23,42,57,27000,2197
333880,96,60,57,51,35,47,9,25,61,14,77,97,21,1,91,58,78,45,15625,2744
333888,49,77,66,22,32,29,39,29,75,91,44,83,53,86,64,7,42,74,24389,753571
333896,70,76,81,20,35,92,17,68,31,5,44,4,65,32,26,87,45,55,314432,125
333925,6,32,60,19,34,53,19,59,12,70,70,40,77,96,96,48,16,38,205379,343000
334358,71,30,81,82,32,28,43,49,76,25,37,96,59,92,47,9,1,30,117649,15625
334416,36,29,88,32,33,40,17,81,3,40,79,91,72,78,8,5,23,14,531441,64000
334452,48,16,85,99,36,87,1,53,22,36,68,54,69,55,95,98,36,16,148877,46656
334544,52,4,42,65,32,55,72,68,89,32,91,57,49,1,74,49,62,86,314432,32768
334647,56,61,23,94,35,52,98,50,78,41,94,17,25,79,60,72,36,21,125000,68921
334783,78,59,62,74,32,53,37,65,2,74,51,34,78,83,87,20,64,85,274625,405224
334870,80,69,65,86,35,64,65,37,62,11,91,93,45,59,86,67,19,74,50653,1331
334921,14,39,60,60,33,13,0,41,64,1,48,53,34,12,40,8,96,28,68921,1
334998,15,82,83,63,34,47,44,30,18,51,92,27,6,44,62,45,17,24,27000,132651
335046,30,6,55,58,32,51,98,42,43,85,5,5,34,38,28,15,44,83,74088,614125
335116,73,12,50,26,34,21,58,20,19,25,22,10,11,54,24,0,21,13,8000,15625
335381,6,26,0,9,36,21,9,86,15,7,91,88,85,63,45,78,5,60,636056,343
335461,90,67,59,45,32,98,12,56,87,64,9,18,98,29,44,92,57,59,175616,262144
335469,95,71,25,41,36,75,89,21,25,62,96,13,97,76,64,11,20,58,9261,238328
335547,65,43,65,87,32,69,33,97,83,4,28,57,62,25,19,13,68,62,912673,64
335581,80,53,51,87,35,0,82,56,24,12,90,60,64,6,37,44,3,33,175616,1728
335827,7,92,35,16,34,78,14,18,57,50,44,39,53,78,41,80,95,18,5832,125000
336028,38,68,30,80,34,64,22,31,60,36,79,2,77,71,71,23,86,6,29791,46656
336216,88,26,53,63,35,8,89,31,7,41,33,51,16,84,1,0,86,39,29791,68921
336279,81,79,29,71,36,75,4,65,86,48,40,34,32,74,4,87,52,65,274625,110592
336357,73,4,90,87,33,54,34,68,2,54,88,80,41,43,9,76,86,44,314432,157464
336391,10,77,47,30,36,14,76,75,20,47,2,80,49,59,74,98,87,33,421875,103823
336662,72,35,46,35,32,5,47,73,71,25,42,90,5,3,49,71,8,69,389017,15625
336669,16,62,45,54,34,95,35,18,87,23,95,69,74,91,0,37,63,7,5832,12167
336701,41,31,12,25,32,26,85,55,27,60,67,62,44,73,10,87,27,37,166375,216000
336741,38,94,14,55,36,75,52,82,34,43,9,57,91,47,87,57,83,30,551368,79507
336757,96,22,41,40,35,44,35,89,13,70,18,0,41,43,69,50,71,51,704969,343000
344312,49,2,86,81,36,52,11,33,40,75,41,95,25,88,42,96,15,8,35937,421875
344560,29,43,80,28,35,87,35,88,4,48,84,78,7,72,60,39,1,91,681472,110592
344563,9,71,12,96,34,88,73,93,22,50,38,7,1,58,64,92,68,80,804357,125000
344773,75,77,29,67,33,63,56,86,24,1,45,50,18,77,90,98,76,80,636056,1
344863,63,36,87,18,36,64,61,27,46,26,92,5,14,67,2,7,1,50,19683,17576
344910,49,19,32,93,32,19,76,80,83,73,79,5,36,2,92,18,70,31,512000,389017
344971,53,57,39,87,36,76,60,62,94,66,77,42,39,27,66,22,52,2,238328,287496
344977,86,49,92,65,35,3,99,73,64,85,36,47,78,28,0,66,24,19,389017,614125
345149,99,26,7,20,33,10,8,72,66,58,66,10,85,96,52,10,53,40,373248,195112
345158,42,84,53,66,34,78,48,18,47,4,62,29,39,10,30,85,1,18,5832,64
345354,81,87,73,25,36,32,5,77,45,98,89,11,27,45,70,51,79,34,456533,941192
345416,12,31,99,84,33,35,34,54,84,72,75,97,7,91,90,9,88,91,157464,373248
345622,50,85,41,84,32,6,69,85,75,1,56,54,63,52,98,66,64,85,614125,1
345691,75,93,93,33,32,23,3,3,90,57,62,55,95,67,35,69,6,18,27,185193
345783,40,19,0,32,36,99,38,11,4,43,25,6,8,9,76,98,91,55,1331,79507
346000,68,15,4,93,33,46,90,29,66,82,52,44,68,71,48,68,73,20,24389,551368
346095,51,3,70,18,33,20,28,80,77,96,88,48,24,91,39,41,68,13,512000,884736
346131,47,87,1,90,33,53,15,28,83,54,68,1,82,65,95,77,78,33,21952,157464
346133,62,2,1,44,32,62,70,80,20,98,9,40,10,79,4,98,14,55,512000,941192
346216,71,78,15,12,35,85,77,37,93,82,55,44,18,93,79,51,49,22,50653,551368
346241,28,14,70,76,32,17,15,87,29,21,83,98,2,35,40,56,34,82,658503,9261
346400,87,65,64,12,32,55,53,57,74,61,69,73,17,40,27,52,41,85,185193,226981
346433,99,56,67,70,35,51,87,36,4,37,62,75,85,26,54,12,15,83,46656,50653
346539,91,94,89,38,35,82,78,56,5,48,75,69,12,58,31,30,95,19,175616,110592
346549,11,1,60,93,32,13,5,69,77,96,45,0,8,54,14,35,51,78,328509,884736
346640,15,57,68,71,33,67,73,74,43,50,78,13,88,61,0,31,69,9,405224,125000
346741,18,62,50,30,32,85,12,64,65,72,81,61,90,32,48,90,21,96,262144,373248
346749,89,39,20,17,32,62,48,70,19,89,97,16,72,39,15,12,55,17,343000,704969
346778,98,3,32,37,34,90,70,38,42,73,1,9,2,1,30,88,26,43,54872,389017
346783,58,72,57,77,35,5,1,1,25,88,73,30,27,49,36,77,97,18,1,681472
346870,53,31,10,25,36,31,78,32,79,3,38,13,26,81,21,67,72,72,32768,27
346903,9,70,19,98,32,4,23,57,1,23,56,71,15,5,56,74,64,17,185193,12167
346997,93,88,40,64,34,9,93,11,34,33,72,52,33,6,7,14,19,42,1331,35937
347009,68,72,38,23,32,41,80,21,75,60,31,88,31,60,49,12,4,75,9261,216000
347021,21,11,44,22,34,54,81,35,90,78,16,35,89,99,30,97,32,32,42875,474552
347118,45,92,59,44,36,4,69,43,5,18,5,6,20,24,29,57,21,92,79507,5832
347149,33,91,20,50,34,25,41,12,14,44,32,85,25,55,12,7,36,44,1728,85184
347262,38,64,64,88,36,22,66,40,81,36,42,20,48,80,97,91,41,50,64000,46656
347332,13,29,82,69,33,9,89,9,7,10,86,12,86,97,81,17,96,64,729,1000
347478,87,22,61,28,34,72,91,4,58,66,56,71,38,95,7,9,74,95,64,287496
347527,5,16,28,17,33,90,76,61,86,48,67,18,16,73,11,52,55,43,226981,110592
347540,43,5,30,82,36,93,11,42,95,25,93,12,4,36,72,64,48,75,74088,15625
353275,16,87,60,96,86,96,42,76,18,90,26,4,15,44,4,11,4,32,39,94
353277,53,66,40,91,98,35,33,42,85,14,67,6,18,32,41,96,14,72,52,60
353278,11,29,44,64,21,36,54,68,52,71,15,13,84,8,29,11,37,43,43,66
353279,92,70,15,75,79,60,16,15,57,43,11,57,97,14,78,73,58,58,18,65
353280,78,33,31,57,16,31,98,29,29,75,31,49,68,86,15,10,66,52,91,74
353282,90,37,24,80,23,86,54,24,24,31,51,2,57,17,3,91,10,88,26,45
353284,25,88,72,55,90,75,55,6,15,78,60,77,81,72,93,18,86,61,63,99
353286,7,53,39,31,2,61,74,46,54,27,1,16,24,2,27,41,72,75,81,74
353290,22,98,94,39,48,34,58,91,16,22,17,51,69,57,79,6,5,91,62,54
353294,17,83,16,60,22,1,47,95,16,70,36,97,41,12,98,79,48,15,71,76
353297,76,32,71,81,83,83,96,86,97,6,30,77,81,21,10,89,54,56,88,46
353298,34,41,65,75,51,32,34,24,75,53,12,24,87,24,92,99,67,74,47,11
353301,24,58,87,99,62,19,15,74,52,47,15,49,68,27,85,89,32,46,65,99
353302,91,66,3,96,24,11,43,97,90,95,78,19,76,67,28,8,22,93,45,92
353303,38,65,61,16,67,93,19,59,67,72,88,53,52,31,10,76,99,56,41,51
353304,82,64,0,86,9,59,65,37,51,85,76,51,53,78,43,64,11,27,46,38
353305,1,97,15,78,99,8,32,88,84,88,79,47,11,59,24,81,91,66,84,94
353306,39,97,47,17,53,23,23,31,83,9,77,68,2,1,32,94,96,17,45,34
353307,77,19,32,53,79,90,3,32,71,31,12,42,81,59,2,40,49,36,29,64
353308,76,36,80,88,67,84,98,5,33,19,18,93,89,29,25,42,16,7,28,59
353310,9,4,15,23,0,44,13,60,15,78,50,45,67,22,9,20,83,49,8,16
353311,85,43,19,77,62,93,22,54,75,21,54,94,28,42,68,98,7,50,7,79
353312,57,9,13,71,17,50,5,4,89,56,51,83,67,43,48,35,64,77,48,32
