,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4785,94,97,99,48,71,73,15,3,22,96,21,77,86,77,55,52,98,40,73,59
4786,98,17,87,76,35,17,33,17,86,39,85,39,97,0,68,68,46,21,39,53
4787,3,66,70,83,59,89,71,64,56,88,13,16,16,85,21,56,83,84,19,47
4788,57,29,72,92,83,81,45,32,51,9,35,58,73,55,73,24,91,20,90,90
4789,77,74,83,93,17,10,31,52,9,94,30,66,88,86,47,87,23,77,6,56
4790,33,99,90,90,6,92,52,69,3,40,12,64,36,96,95,8,18,9,28,19
4791,37,38,97,12,40,28,55,27,3,75,76,49,68,66,62,52,4,63,83,31
4792,97,80,44,58,29,3,37,29,64,33,38,37,86,84,9,87,93,50,77,79
4793,60,55,7,14,98,91,94,60,54,66,85,86,49,48,39,12,69,52,35,23
4794,97,86,1,18,94,83,0,91,83,72,38,44,88,99,66,93,14,27,11,95
4795,44,71,47,12,55,18,50,30,60,15,91,35,95,83,74,44,34,30,8,77
4796,9,0,88,15,99,21,59,95,71,40,85,88,55,15,77,55,94,0,37,82
4797,68,79,70,41,38,56,8,69,46,35,52,0,32,90,37,2,81,60,21,40
4798,76,48,36,44,84,45,79,55,65,21,82,64,46,52,96,96,11,54,62,32
4799,14,98,61,71,56,7,78,88,36,79,91,45,80,35,32,49,90,96,51,77
4800,80,55,55,25,85,19,31,83,24,24,47,13,61,31,87,49,76,95,6,79
4801,40,63,56,50,68,61,47,81,58,44,60,23,24,6,41,21,51,49,88,37
4802,65,93,63,88,42,67,54,95,35,21,38,53,64,86,66,0,19,4,36,8
4803,53,77,97,56,0,84,20,1,24,94,16,99,4,77,34,7,11,15,89,78
4804,94,79,35,30,69,64,15,55,49,78,8,31,40,16,0,25,80,24,49,43
4805,39,16,91,19,82,89,42,31,52,36,45,94,48,7,78,23,6,8,50,5
4806,22,0,53,50,79,26,49,63,47,57,16,74,58,70,2,43,94,46,74,42
4807,92,6,61,76,33,66,75,7,14,7,88,92,3,70,80,56,8,21,92,13
4808,51,82,5,86,44,21,69,22,20,35,34,64,80,14,49,95,23,3,64,64
4809,11,80,3,5,18,81,91,24,63,77,25,15,79,11,37,48,82,90,49,82
4810,58,88,52,69,93,48,73,23,61,76,65,95,1,34,27,18,84,48,10,69
4811,39,96,62,84,38,32,37,83,99,81,56,90,22,70,37,31,33,93,49,6
4812,58,8,56,38,44,61,60,25,71,44,86,39,79,51,90,61,20,91,65,88
4813,86,28,85,26,51,55,38,92,14,89,85,50,50,90,33,59,30,75,90,84
4814,39,31,7,6,64,1,63,10,83,83,25,71,90,63,13,47,13,46,34,69
4815,99,83,97,25,9,76,44,11,38,62,73,3,14,89,4,97,72,2,75,13
4816,86,57,89,19,89,3,82,80,25,41,30,45,84,13,31,26,97,16,11,25
4817,57,77,95,74,71,37,47,54,37,87,60,60,14,28,57,12,66,4,88,39
4818,9,61,62,34,96,3,41,14,54,22,27,73,85,6,23,25,44,36,69,22
4819,37,10,12,31,32,44,47,14,20,44,25,24,97,75,40,89,14,7,10,33
4820,22,19,76,8,75,54,10,8,34,27,50,12,76,72,19,44,12,37,57,38
4821,95,26,45,61,68,10,42,11,30,50,9,69,57,53,64,4,29,76,81,4
4822,47,78,35,49,31,78,3,83,68,87,69,45,64,97,35,96,33,65,76,58
4823,49,45,57,42,80,8,0,85,31,44,87,3,58,17,93,37,71,82,71,31
4824,79,77,86,47,11,45,52,61,72,16,78,45,28,35,46,47,47,62,44,74
4825,26,61,0,55,3,62,93,58,95,11,77,87,58,77,7,73,38,55,14,31
4826,14,43,27,2,22,62,51,49,45,1,8,76,86,3,77,30,21,48,82,1
4827,40,15,37,68,84,94,86,5,89,14,63,12,64,24,2,29,83,76,16,29
4828,97,39,13,60,56,16,34,16,9,93,44,11,90,63,54,16,14,66,19,22
4829,44,13,4,42,92,9,60,62,61,15,80,84,1,68,66,86,76,3,31,76
4830,55,13,89,59,95,36,82,55,54,18,42,18,8,70,89,89,40,24,14,19
4831,97,50,0,26,49,36,10,74,80,20,7,9,81,39,27,32,61,84,37,58
4832,31,31,62,34,74,49,78,88,22,10,83,24,28,1,46,51,43,84,80,74
4833,99,79,4,17,79,58,52,44,75,42,73,49,77,44,99,40,70,40,69,54
4834,61,1,51,8,26,58,54,41,61,42,96,40,6,88,80,68,24,45,62,70
4835,32,1,86,45,2,85,78,93,69,54,60,77,42,26,46,75,65,49,85,39
4836,78,76,50,60,49,79,87,35,82,5,71,31,53,30,8,90,85,14,38,24
4837,41,21,22,95,27,25,87,28,32,59,21,68,74,51,67,4,93,9,64,88
4838,49,57,39,60,6,32,43,40,21,11,10,5,82,73,80,37,31,86,70,70
4839,8,16,98,23,5,3,9,80,43,43,58,59,75,81,81,31,92,81,2,83
4840,44,23,45,74,21,24,18,88,21,61,31,66,1,45,77,1,84,44,37,90
4841,2,53,91,3,27,55,39,61,48,32,73,81,8,77,9,72,13,56,79,43
4842,10,79,31,24,14,85,14,25,27,97,56,79,11,70,63,91,39,63,58,79
4843,19,61,67,73,3,5,91,56,14,73,60,23,41,21,51,74,50,2,86,35
4844,65,9,38,65,56,64,21,85,38,29,17,33,56,74,90,17,64,67,37,17
4845,92,14,34,39,47,59,92,58,83,52,39,64,42,84,62,46,81,21,81,26
4846,12,90,48,21,33,20,13,62,64,82,40,94,85,1,84,95,54,3,49,41
4847,87,40,95,55,58,65,40,77,37,54,11,59,14,97,64,11,59,48,9,47
4848,45,86,30,96,7,77,25,48,74,8,89,67,21,40,19,79,70,44,45,52
4849,86,90,50,58,95,28,44,8,91,87,85,21,74,59,11,49,16,47,53,25
4850,86,11,28,58,10,55,50,99,64,21,14,21,89,33,90,31,65,81,98,58
4851,87,44,29,99,93,49,89,44,27,1,10,51,56,80,86,60,65,39,62,27
4852,47,19,56,15,31,85,39,56,1,63,0,45,61,93,4,15,98,14,69,28
4853,24,29,18,24,27,28,3,90,36,11,92,63,75,63,0,62,28,32,12,54
4854,14,25,4,62,42,52,98,0,67,17,19,78,35,88,82,86,64,53,80,8
4855,43,79,39,96,43,92,25,49,60,44,21,24,43,32,17,61,27,80,5,47
4856,56,59,69,54,5,27,93,15,75,17,42,40,6,22,26,57,83,18,56,96
4857,72,94,57,76,3,37,17,74,15,64,89,74,39,5,18,75,49,42,30,5
4858,30,57,64,53,49,46,46,99,56,57,99,21,25,46,33,29,51,35,82,89
4859,91,20,54,69,6,99,46,4,51,65,72,70,5,58,56,80,91,11,11,28
4860,29,77,90,67,35,38,77,96,82,37,67,80,96,52,57,52,24,58,64,2
4861,92,81,90,12,82,27,36,84,61,30,65,77,79,19,57,81,4,39,28,20
4862,14,52,91,74,69,85,75,38,86,23,99,6,7,6,76,54,42,10,34,83
4863,58,93,29,88,37,81,59,80,83,22,7,8,60,53,26,39,92,88,15,89
4864,38,57,15,26,82,26,89,60,31,34,34,84,1,58,38,24,60,59,84,80
4865,3,74,89,56,62,0,86,81,14,69,0,58,86,20,30,18,68,79,88,33
4866,49,87,84,82,67,37,1,71,66,43,30,92,67,25,55,88,19,65,83,37
4867,14,81,34,66,79,60,54,47,34,75,44,70,77,36,19,81,75,22,3,7
4868,97,15,27,22,41,27,63,56,11,40,80,59,61,22,14,96,50,73,75,38
4869,29,39,96,8,82,86,35,76,63,51,44,24,3,19,29,9,52,68,87,21
4870,52,87,6,89,0,62,8,41,31,54,53,70,3,15,79,23,60,65,10,99
4871,49,68,15,42,45,31,42,39,91,63,30,53,10,6,32,26,60,64,6,8
4872,82,52,85,16,80,98,52,87,42,64,57,73,3,31,78,84,76,63,79,65
4873,34,48,36,34,27,52,52,21,70,28,49,3,71,94,76,0,47,38,80,81
4874,9,57,35,73,9,57,80,9,24,29,46,47,30,92,17,8,92,49,76,25
4875,28,20,3,44,46,32,54,94,36,24,73,20,40,39,83,5,70,94,5,82
4876,18,74,26,11,10,98,94,8,1,44,16,57,41,68,52,87,21,86,31,68
4877,30,45,59,85,21,37,86,3,77,92,3,33,40,42,8,2,47,24,17,24
4878,48,67,98,67,40,79,87,89,67,33,85,45,16,96,93,40,23,43,66,27
4879,4,41,51,97,3,55,67,29,70,92,2,15,62,84,8,86,70,88,52,89
4880,93,5,54,68,1,7,91,21,79,52,10,40,56,26,88,33,5,81,30,92
4881,27,52,71,71,17,69,64,86,9,84,40,50,18,45,40,22,11,45,30,71
4882,2,10,25,70,68,39,28,29,83,90,63,36,20,6,74,67,6,30,30,48
4883,16,70,52,14,12,18,8,68,85,9,67,7,80,18,59,89,38,39,60,49
4884,37,7,59,51,13,44,20,94,98,43,96,18,54,81,46,56,15,63,21,22
4885,4,11,95,11,11,46,41,74,35,63,44,45,68,97,59,64,63,37,98,25
4886,57,16,65,62,98,77,20,36,54,72,70,6,80,54,98,94,68,69,41,81
4887,83,19,81,47,53,37,44,84,41,11,81,13,63,41,80,75,78,36,60,15
4888,96,10,79,59,55,15,51,17,54,92,31,21,11,96,73,2,21,39,45,80
4889,96,50,51,88,2,97,91,90,95,77,53,50,82,1,91,40,61,85,71,92
4890,56,65,56,63,71,93,14,67,92,14,90,39,60,52,22,99,86,28,49,10
4891,44,20,27,19,78,50,74,44,90,70,65,39,83,7,49,12,82,25,22,42
4892,6,95,76,32,39,84,18,69,70,27,9,81,48,68,26,59,53,37,42,49
4893,50,53,20,81,35,98,14,36,70,78,94,93,32,59,84,85,91,76,56,16
4894,19,50,9,81,75,69,58,41,21,15,74,56,23,48,83,4,91,86,91,14
4895,5,8,28,58,99,48,73,65,69,98,31,7,8,42,27,37,82,89,11,22
4896,95,62,39,17,80,56,78,45,42,41,79,89,82,26,96,78,96,40,48,82
4897,3,32,95,24,33,35,7,86,91,19,22,40,55,92,57,41,25,30,27,68
4898,28,30,96,69,43,96,57,63,82,13,70,71,1,27,51,77,8,75,0,24
4899,5,35,8,71,65,26,73,81,59,43,79,53,14,72,3,62,13,8,70,15
4900,61,34,25,40,14,67,0,42,78,27,11,83,48,42,87,21,86,17,11,0
4901,19,90,97,78,92,94,93,71,11,62,48,28,38,13,12,12,20,57,84,57
4902,23,86,99,3,13,5,71,83,65,98,12,15,38,2,95,33,31,80,91,63
4903,58,0,62,63,32,37,37,6,78,96,11,8,57,88,49,4,69,95,87,40
4904,43,1,41,56,11,31,78,37,47,60,6,29,63,2,38,8,94,14,61,24
4905,37,41,2,35,30,23,21,66,24,11,10,66,39,50,43,26,98,43,51,1
4906,78,42,69,50,10,80,87,18,49,9,20,46,8,90,84,59,64,21,75,67
4907,71,67,62,41,60,59,21,80,37,84,23,60,39,32,72,4,11,90,92,53
4908,9,25,29,8,26,11,91,64,65,65,48,6,68,34,70,50,42,97,97,78
4909,76,87,39,50,66,84,0,19,51,6,30,27,1,18,36,94,70,75,19,77
4910,65,1,21,44,87,9,39,87,32,68,41,69,52,79,78,91,65,64,29,20
4911,73,65,74,4,31,58,48,5,20,7,76,45,86,46,59,3,22,6,96,96
4912,45,51,98,55,89,1,33,3,58,51,37,5,55,11,43,25,63,64,56,25
4913,74,97,1,21,0,69,38,35,47,28,87,63,36,17,43,61,81,44,40,19
4914,11,78,65,0,61,60,76,24,84,38,16,3,4,19,86,80,79,11,87,2
4915,77,72,70,74,19,65,28,94,12,39,0,75,92,27,24,55,90,20,0,96
4916,63,2,69,74,46,15,17,64,81,23,85,94,99,92,80,54,17,47,51,89
4917,94,28,16,83,46,49,10,78,49,98,92,41,41,21,83,71,18,34,74,75
4918,31,69,25,51,60,22,37,66,99,64,50,33,68,10,92,1,98,92,27,87
4919,66,80,50,36,9,74,18,69,83,62,89,5,6,91,81,26,55,8,44,96
4920,94,96,26,59,75,98,14,77,69,94,83,74,22,80,39,48,7,48,10,46
4921,23,26,59,41,8,12,81,13,8,2,35,54,37,23,92,23,25,27,78,69
4922,22,56,54,25,99,26,62,97,55,23,39,98,87,1,39,44,80,56,29,86
4923,26,59,48,42,20,68,54,73,81,45,78,68,48,84,61,30,76,29,27,7
4924,89,49,34,39,78,80,12,21,83,61,74,64,63,98,74,6,8,46,38,16
4925,95,78,8,19,38,0,0,76,4,50,64,90,28,42,88,19,90,75,0,80
4926,20,15,73,0,53,1,90,1,17,97,26,78,28,78,71,12,12,39,81,46
4927,44,55,45,53,9,70,74,82,6,37,98,49,25,42,24,89,79,1,74,75
4928,89,10,93,15,9,90,14,5,73,34,53,12,55,34,1,74,31,83,18,4
4929,84,0,41,92,65,88,70,68,6,66,76,63,81,7,22,35,31,28,56,45
4930,1,81,73,8,25,15,18,63,61,55,40,14,98,64,40,71,86,32,20,68
4931,23,20,49,72,52,64,12,5,47,12,23,96,59,55,77,73,72,50,76,51
4932,3,78,25,85,12,29,12,4,39,6,92,1,81,60,77,54,96,28,71,82
4933,65,79,68,23,38,43,1,15,77,82,95,95,88,79,41,59,96,27,81,22
4934,99,94,27,86,22,90,1,23,76,31,43,87,29,99,12,9,6,8,41,13
4935,41,40,65,13,39,99,18,17,11,88,87,82,96,21,86,16,3,32,35,57
4936,86,19,72,22,52,95,83,28,30,12,58,22,29,63,2,12,24,37,68,81
4937,3,41,32,32,76,22,54,56,13,1,51,7,0,43,92,71,83,55,44,20
4938,14,88,0,66,86,36,30,56,90,28,61,80,5,63,30,47,2,9,98,52
4939,59,48,1,49,62,7,90,59,36,83,81,44,75,14,49,42,98,9,81,88
4940,97,62,94,8,32,3,26,77,90,6,94,85,22,54,86,28,9,6,37,74
4941,71,85,7,78,44,76,89,64,83,23,72,64,81,99,95,57,22,6,72,10
4942,25,11,46,35,35,93,14,92,89,86,75,99,96,27,43,43,98,96,87,71
4943,73,15,43,19,99,50,5,86,14,16,79,16,30,3,17,35,8,1,89,70
4944,61,89,24,97,88,13,74,81,69,7,3,56,58,56,69,8,46,47,55,66
4945,87,75,34,86,86,25,92,47,25,45,95,10,14,64,9,98,8,87,93,85
4946,93,17,86,84,59,34,55,85,61,52,57,5,94,5,70,33,1,62,71,68
4947,82,0,30,62,56,86,92,77,42,10,38,79,30,74,96,72,95,5,74,50
4948,95,80,21,54,19,51,16,44,51,65,42,25,77,56,22,51,4,48,23,62
4949,72,11,64,94,23,20,50,66,31,43,70,25,42,68,86,11,48,4,62,30
4950,55,10,7,88,53,90,2,75,17,43,82,32,85,21,21,7,39,80,44,38
4951,27,91,72,79,29,75,68,32,2,26,55,40,97,73,36,55,46,26,18,80
4952,4,10,90,34,93,13,50,30,26,32,23,92,37,44,61,13,68,23,71,55
4953,34,55,72,50,43,44,24,27,15,30,83,18,87,9,24,11,56,74,19,45
4954,2,86,44,52,85,29,0,67,72,77,3,50,59,49,48,2,72,25,86,20
4955,27,33,73,26,11,58,34,56,65,9,62,66,51,15,33,75,21,83,81,20
4956,25,64,96,46,89,3,19,18,96,90,45,56,62,46,74,97,19,31,51,12
4957,39,37,69,88,63,53,38,29,44,76,87,48,65,63,52,36,42,88,51,13
4958,21,3,89,49,65,12,44,83,33,60,5,84,18,12,11,50,95,78,51,88
4959,51,96,84,84,17,13,87,98,15,74,22,4,75,6,16,48,43,94,62,26
4960,69,35,27,42,96,34,13,24,21,25,87,19,29,35,48,87,91,51,11,9
4961,81,6,61,20,46,26,91,72,29,37,9,4,13,81,85,30,81,83,32,0
4962,9,27,98,0,28,41,30,27,78,68,73,92,86,24,37,8,63,19,42,96
4963,31,26,4,3,51,69,24,85,58,85,90,70,79,65,62,9,34,87,48,47
4964,72,12,15,8,19,51,84,6,68,45,81,75,25,29,56,86,60,92,76,64
4965,38,56,46,88,71,68,58,9,78,87,80,5,7,95,92,28,91,61,92,58
4966,17,6,7,16,42,41,51,39,95,0,11,77,22,13,96,50,96,42,90,31
4967,54,77,21,64,40,75,90,14,15,65,23,66,54,39,52,6,2,64,98,65
4968,42,75,25,16,16,1,85,43,87,53,83,77,25,0,3,49,36,47,13,95
4969,13,20,77,45,1,42,39,78,93,5,3,66,72,65,68,49,69,3,29,26
4970,53,0,68,84,5,91,48,80,49,66,43,22,67,17,5,2,61,80,38,22
4971,76,28,15,69,3,95,56,52,70,40,76,16,93,42,40,74,72,31,2,44
4972,7,46,46,99,43,73,14,32,60,68,43,21,52,28,51,40,62,67,90,63
4973,52,69,77,53,42,32,76,26,23,5,8,10,83,26,23,93,32,34,48,71
4974,36,83,96,10,5,30,37,41,23,16,13,88,50,72,84,96,93,48,58,18
4975,79,39,95,79,33,1,38,37,18,85,93,58,88,21,96,87,15,56,87,67
4976,57,96,85,24,9,98,52,31,20,90,89,74,63,43,37,63,27,95,24,63
4977,51,62,13,15,41,17,66,82,20,53,99,8,55,89,47,7,68,6,10,60
4978,52,27,31,86,67,26,61,0,68,61,47,13,38,65,57,35,5,92,1,49
4979,55,83,98,32,36,48,87,0,37,94,62,46,69,16,56,94,72,24,86,54
4980,22,16,57,0,20,64,70,17,83,20,58,49,82,45,44,77,3,91,98,83
4981,61,96,96,13,15,58,62,0,72,12,7,66,7,23,67,98,17,35,28,88
4982,16,17,54,31,10,96,3,83,75,50,40,33,44,92,21,23,88,80,21,11
4983,15,94,4,97,45,52,34,83,76,95,51,84,99,1,31,14,21,3,46,13
4984,57,88,94,83,30,33,52,61,61,19,15,72,11,91,71,35,23,56,65,12
4985,91,41,4,10,49,47,93,60,25,80,98,95,7,17,12,52,36,80,91,79
4986,57,92,12,30,50,52,86,99,38,28,72,75,85,63,25,17,25,14,28,31
4987,10,28,2,6,61,86,29,51,28,49,52,67,96,27,25,1,83,14,79,59
4988,49,4,41,88,17,42,54,66,11,80,28,63,35,7,5,12,94,66,26,4
4989,54,64,72,70,2,57,80,54,82,21,35,71,69,11,19,59,82,65,50,57
4990,9,72,8,94,79,33,3,37,5,8,10,84,3,61,34,67,88,97,62,9
4991,61,18,48,82,45,2,68,86,32,83,92,98,23,84,36,53,8,90,61,85
4992,49,57,31,78,10,67,39,20,64,84,45,24,19,62,28,49,8,28,61,92
4993,21,66,23,15,21,14,4,57,4,78,68,90,11,80,47,59,66,76,4,42
4994,10,15,21,26,68,53,78,97,39,83,10,66,85,86,42,2,89,15,28,14
4995,23,35,13,33,32,25,44,7,64,60,4,7,57,7,92,54,53,22,68,36
4996,68,6,59,99,38,50,79,68,61,96,49,82,2,15,9,19,34,99,80,28
4997,33,35,6,96,84,61,88,48,3,83,73,51,29,11,92,67,32,42,1,51
4998,17,12,66,18,37,37,21,77,97,78,33,73,62,76,20,35,32,34,35,10
4999,67,49,75,37,99,34,78,75,72,85,13,65,35,9,78,10,18,23,94,83
5000,75,4,5,61,33,58,3,48,2,31,50,47,19,3,30,40,90,60,85,80
5001,76,16,74,67,29,16,70,36,9,75,64,73,84,97,78,15,61,36,22,14
5002,63,79,32,53,70,47,5,68,48,49,99,55,21,3,59,22,39,9,76,88
5003,61,41,76,20,96,20,65,90,90,64,73,33,91,74,70,75,99,4,34,17
5004,16,30,24,83,4,72,68,2,42,80,25,85,55,34,23,3,44,65,33,62
5005,53,96,61,33,67,74,16,59,22,49,46,0,63,98,45,24,13,35,6,32
5006,43,81,35,69,2,28,0,25,65,71,46,52,46,44,65,62,58,27,58,48
5007,58,33,26,85,45,14,47,71,79,50,58,48,6,60,72,98,1,8,0,89
5008,78,22,84,21,41,68,51,22,62,18,25,53,38,47,86,4,23,8,4,0
5009,56,85,91,11,23,93,10,52,96,40,77,24,28,12,16,22,9,8,71,36
5010,81,73,10,15,39,70,46,6,13,89,62,17,76,95,64,19,0,73,2,85
5011,51,47,96,27,7,87,85,60,61,34,18,41,0,8,31,25,58,6,98,30
5012,71,18,28,14,85,90,22,73,82,62,91,73,8,10,2,98,21,70,36,42
5013,28,58,62,54,9,16,46,61,84,83,36,59,17,62,40,65,65,27,27,46
5014,29,3,42,9,5,61,99,52,81,36,78,34,21,29,34,61,96,88,96,64
5015,17,69,48,32,82,59,93,43,32,77,72,24,34,24,11,88,22,84,78,29
5016,27,21,97,22,68,70,92,21,89,32,22,66,47,92,86,1,48,44,29,71
5017,29,95,16,21,29,8,23,97,49,22,21,11,36,89,71,60,76,67,7,98
5018,92,50,61,46,52,46,67,49,85,4,35,88,14,83,70,16,70,99,20,76
5019,65,57,22,4,65,68,58,95,30,39,88,73,33,17,40,62,47,11,77,39
5020,5,99,25,66,54,63,18,13,22,55,75,78,44,79,59,78,51,40,85,81
5021,6,81,3,92,64,55,66,89,86,34,47,28,14,95,7,33,61,3,44,3
5022,40,68,92,73,68,50,68,94,51,69,16,95,44,73,11,20,60,3,60,66
5023,4,71,37,12,0,80,16,60,37,34,22,95,81,54,62,43,7,54,68,16
5024,5,52,10,42,62,21,45,88,53,77,94,88,99,55,39,29,42,90,89,82
5025,21,22,0,23,43,62,21,19,12,56,86,82,67,14,79,43,84,45,15,12
5026,24,9,19,12,69,40,75,43,73,59,92,70,64,65,1,36,53,95,29,21
5027,94,3,17,51,75,87,13,91,17,27,24,18,98,48,43,70,90,83,60,68
5028,79,68,37,69,65,7,71,74,59,55,6,8,70,56,52,47,41,64,43,72
5029,78,48,57,23,32,14,17,13,89,38,39,99,58,15,47,65,22,85,25,30
5030,99,62,30,79,57,5,86,85,57,0,57,53,71,52,62,29,72,42,83,95
5031,93,6,32,90,22,94,15,31,10,61,13,60,87,15,15,70,7,24,38,78
5032,54,55,2,9,28,17,28,13,93,42,68,93,96,87,61,60,28,12,76,65
5033,82,7,57,14,8,97,66,9,99,69,11,91,55,51,65,70,34,73,21,12
5034,43,27,4,61,75,86,48,89,58,21,22,26,42,52,65,5,71,3,43,33
5035,36,18,86,16,47,55,81,99,55,68,19,42,87,90,46,13,87,5,47,14
5036,70,73,21,33,97,80,76,93,41,29,87,1,35,80,45,73,89,47,17,73
5037,70,13,48,72,79,31,16,37,46,22,79,22,76,25,33,87,40,54,83,80
5038,62,99,24,90,74,38,22,15,60,40,32,92,31,95,50,87,97,57,75,76
5039,36,18,42,24,95,82,56,60,58,96,96,98,49,29,39,66,45,21,9,90
5040,66,83,62,35,30,61,8,89,9,31,63,38,65,54,47,98,10,59,55,17
5041,90,32,71,30,63,20,79,68,34,79,53,1,55,21,78,72,35,51,18,36
5042,88,1,17,11,74,49,97,86,84,19,36,70,56,70,10,21,80,21,70,57
5043,69,17,22,44,49,13,64,50,27,66,28,36,46,35,53,85,84,68,95,32
5044,49,12,42,30,5,86,1,65,32,23,97,51,14,73,62,25,73,23,39,79
5045,43,6,78,26,3,31,61,50,9,75,6,27,2,82,64,55,52,74,74,15
5046,71,56,61,45,10,32,66,73,49,93,53,18,39,93,23,25,37,45,38,70
5047,99,41,9,3,46,56,52,8,85,64,93,70,69,43,63,86,1,8,95,72
5048,82,7,32,36,9,78,39,48,19,90,44,74,50,35,2,11,20,36,43,93
5049,47,76,67,46,99,23,8,24,31,59,60,78,98,29,74,56,75,16,56,79
5050,87,89,66,1,23,88,87,45,4,53,29,83,93,48,57,93,75,7,75,14
5051,87,29,93,42,93,20,2,48,67,81,42,33,40,65,52,67,85,7,4,57
5052,22,4,88,15,13,28,19,32,84,52,20,8,91,3,93,79,93,7,53,61
5053,79,61,0,3,92,5,22,65,85,83,38,7,85,65,48,30,23,9,82,37
