2367,4,30,49,75,96,38,1,0,6,20,13,16,48,81,69,90,1,1
41870,51,4,49,49,26,12,17,0,36,66,98,59,6,39,96,5,83,571787
8186,11,45,51,52,39,3,59,0,27,77,37,47,51,92,13,39,43,79507
44746,42,90,52,95,16,74,97,0,92,43,35,37,65,45,56,7,96,884736
7836,48,59,54,65,22,23,85,0,91,18,79,11,51,45,39,78,28,21952
48667,28,45,55,18,23,28,92,0,9,70,47,13,83,62,18,20,28,21952
49231,42,24,55,19,68,90,97,0,22,62,2,96,3,71,91,22,42,74088
1987,12,0,56,60,9,3,66,0,92,72,89,59,74,25,32,85,48,110592
47553,99,24,57,72,10,58,85,0,4,55,57,51,70,18,80,17,49,117649
54367,2,43,57,1,98,99,84,0,38,17,21,9,34,22,69,52,2,8
46682,20,53,58,20,68,86,36,0,48,35,72,68,39,3,80,53,66,287496
51632,32,0,58,70,93,3,7,0,34,30,45,46,37,70,98,31,59,205379
4489,80,91,59,71,13,54,80,0,86,37,84,88,37,94,48,76,89,704969
7495,48,30,60,78,2,16,1,0,68,48,17,96,89,24,75,97,1,1
42697,95,25,60,44,59,88,62,0,54,80,4,90,72,43,35,9,51,132651
51895,71,5,62,44,69,94,75,0,25,98,66,49,52,74,11,63,6,216
42892,55,75,64,5,74,46,98,0,98,48,47,84,57,23,94,87,5,125
47236,7,44,65,41,31,12,85,0,60,17,63,87,37,21,60,80,68,314432
320301,87,84,66,56,98,34,93,0,27,8,25,48,99,34,23,96,76,75
5558,51,36,66,18,64,50,52,0,78,96,92,70,3,75,40,61,5,125
8751,69,48,67,42,26,90,82,0,11,69,67,33,7,36,35,4,72,373248
319421,49,1,68,83,90,1,40,0,41,28,93,94,7,14,19,93,77,41
48759,40,34,69,6,19,95,84,0,67,10,82,61,61,86,95,39,88,681472
48992,73,37,69,35,68,13,19,0,19,4,4,57,37,27,59,64,39,59319
45966,68,89,69,51,60,31,37,0,26,60,78,22,0,92,32,68,73,389017
54090,75,84,70,32,80,61,76,0,84,31,14,59,55,77,95,39,84,592704
51263,6,81,71,27,43,66,46,0,57,4,15,25,21,1,1,14,83,571787
320987,53,95,76,36,6,38,47,0,68,93,56,81,32,73,15,15,95,80
4212,61,75,76,98,25,56,53,0,91,48,48,70,92,5,32,76,4,64
41842,7,74,78,70,7,35,54,0,57,36,87,20,87,68,5,5,5,125
43839,55,66,78,45,84,21,12,0,8,46,99,64,54,50,17,68,82,551368
50628,92,31,79,36,47,50,73,0,57,85,26,66,97,51,71,78,32,32768
52381,33,13,79,94,12,66,74,0,63,54,7,19,18,83,19,49,82,551368
48143,93,48,83,1,82,32,29,0,91,7,95,78,99,32,24,10,48,110592
1390,4,54,83,34,39,91,83,0,77,35,72,69,78,55,94,96,58,195112
50005,63,62,83,75,12,71,61,0,67,35,44,12,97,40,76,40,11,1331
48015,82,27,83,23,19,55,81,0,73,91,83,8,10,29,41,73,51,132651
2736,54,31,84,60,36,7,75,0,33,20,81,20,95,66,66,16,24,13824
2596,12,25,85,94,29,55,78,0,70,81,62,81,44,55,64,34,67,300763
1443,47,43,86,48,59,35,75,0,20,33,60,45,97,98,34,25,79,493039
45944,67,67,90,95,36,60,40,0,85,24,27,10,7,44,27,73,62,238328
8043,2,11,90,58,97,56,79,0,87,45,13,28,72,3,35,21,47,103823
321276,52,9,19,57,71,95,9,0,50,94,18,75,70,77,66,62,99,86
321373,94,23,81,42,59,95,79,0,15,97,80,0,37,28,91,4,55,8
321725,26,12,58,46,46,33,85,0,57,96,23,26,31,49,74,57,45,23
321872,53,4,52,26,20,3,77,0,54,20,10,3,45,85,92,67,0,40
321902,34,44,33,91,75,92,11,0,79,97,12,13,44,91,26,58,54,41
321923,54,54,32,74,30,77,43,0,70,93,35,98,35,18,1,35,37,66
321952,57,50,5,75,26,28,77,0,26,80,54,40,89,56,41,68,72,25
321975,25,18,56,75,28,19,63,0,32,15,30,57,50,38,99,43,44,12
322949,60,51,97,11,83,54,54,0,83,53,76,99,44,92,39,85,82,28
323003,6,17,64,68,97,91,91,0,25,17,2,16,58,17,39,77,6,72
323128,27,48,92,26,47,25,63,0,29,99,68,12,99,20,65,81,34,70
323226,6,2,26,59,92,3,43,0,75,86,26,26,27,8,72,58,49,70
2024,11,49,1,91,44,77,0,1,88,52,10,12,84,19,38,64,30,27000
5237,80,7,1,62,52,48,90,1,14,18,88,70,14,69,90,64,63,250047
3658,8,26,1,22,19,29,37,1,2,87,63,20,77,14,0,1,77,456533
3563,23,43,2,43,69,37,16,1,95,55,28,27,31,73,41,52,34,39304
54058,17,45,5,28,10,2,79,1,57,92,19,0,5,43,71,16,0,0
47767,74,43,5,53,84,7,12,1,50,84,52,53,85,30,72,99,82,551368
9122,98,39,6,74,67,25,70,1,94,71,38,33,7,88,93,7,20,8000
46757,46,56,7,24,10,26,30,1,20,55,94,89,25,31,21,86,15,3375
52902,20,12,8,5,4,53,11,1,95,63,94,14,5,63,17,45,29,24389
43712,63,69,9,14,61,65,57,1,26,48,88,32,75,26,90,26,17,4913
47260,91,52,9,62,18,71,6,1,54,35,6,30,87,25,68,67,14,2744
42211,74,70,12,80,6,68,37,1,90,89,26,81,38,84,89,45,17,4913
48494,14,16,14,79,47,67,57,1,23,9,18,99,56,65,57,66,50,125000
46261,82,91,15,98,85,81,39,1,73,54,27,15,91,79,35,53,10,1000
41911,2,74,16,90,84,35,51,1,95,47,58,69,99,73,2,95,44,85184
44966,74,85,18,65,61,48,86,1,22,11,83,0,26,42,77,11,95,857375
46330,46,7,20,70,64,43,23,1,14,30,56,67,61,40,47,98,57,185193
46561,24,15,21,26,26,79,49,1,64,2,71,69,8,41,34,34,9,729
50048,95,26,25,44,99,76,92,1,46,66,5,66,24,92,93,29,35,42875
47558,55,63,27,95,49,37,61,1,4,78,84,95,22,6,7,58,57,185193
43608,32,66,27,16,10,74,35,1,37,68,92,30,3,71,53,71,8,512
54383,24,95,27,23,60,2,18,1,16,91,43,42,74,38,94,45,44,85184
2755,27,77,27,7,27,35,24,1,29,4,26,87,31,39,91,53,18,5832
9310,50,5,29,67,60,71,87,1,28,19,69,36,96,52,53,15,19,6859
47837,56,49,30,54,39,59,50,1,70,3,26,86,40,91,17,98,62,238328
44387,86,21,31,32,73,51,88,1,73,75,14,62,10,8,31,34,1,1
3744,45,25,31,70,74,93,50,1,49,84,68,22,27,83,37,40,17,4913
45115,43,84,33,22,6,14,82,1,74,87,64,46,46,64,88,47,83,571787
49013,15,59,33,84,68,33,13,1,65,49,8,95,14,72,39,66,67,300763
41501,60,9,36,50,25,1,93,1,47,14,75,76,13,88,18,89,93,804357
52045,63,1,37,93,18,14,75,1,11,78,19,20,53,63,17,15,66,287496
47993,56,51,37,77,98,11,63,1,72,75,17,66,88,57,95,53,38,54872
699,52,56,37,90,41,8,6,1,54,34,20,35,80,95,74,58,90,729000
53354,55,64,37,51,4,51,83,1,42,59,19,5,1,1,51,10,21,9261
45428,13,26,38,47,73,75,81,1,49,22,29,92,99,3,74,69,66,287496
9280,44,74,39,83,99,95,36,1,28,42,82,56,38,12,43,22,91,753571
2317,60,19,39,5,26,54,57,1,23,38,64,63,74,64,75,35,34,39304
49818,38,96,41,71,63,18,12,1,85,96,76,44,98,65,48,25,69,328509
1767,61,13,42,95,58,51,72,1,86,84,30,83,48,33,71,93,89,704969
51885,45,78,43,95,48,28,60,1,40,0,61,28,43,95,31,49,13,2197
53796,21,86,44,17,17,21,43,1,30,87,28,85,92,69,3,43,82,551368
3844,43,47,44,95,33,98,18,1,38,10,63,96,35,74,72,61,51,132651
319560,38,66,46,44,3,96,70,1,69,22,47,25,6,77,45,24,47,2
794,31,38,47,43,25,8,69,1,9,44,29,7,6,63,21,95,60,216000
9857,35,62,49,8,43,16,24,1,98,6,27,80,29,87,44,54,84,592704
7538,30,28,49,92,45,12,63,1,1,80,5,28,39,5,91,98,45,91125
46704,32,98,49,14,48,19,62,1,93,68,64,49,8,29,80,50,40,64000
46744,94,31,50,41,0,93,87,1,27,2,22,60,35,84,46,90,45,91125
1408,4,11,50,18,58,2,36,1,37,57,6,47,86,48,83,65,3,27
44355,24,14,52,86,62,26,94,1,29,5,99,94,89,15,26,21,87,658503
53799,52,58,52,32,42,68,10,1,34,16,54,73,88,12,17,77,68,314432
50262,96,46,53,10,66,35,28,1,84,0,2,96,93,51,44,99,44,85184
48322,2,7,54,15,93,28,30,1,92,25,10,31,20,67,15,49,10,1000
52574,53,70,55,19,17,67,19,1,22,38,86,63,75,84,39,22,53,148877
305,17,68,57,18,5,14,34,1,28,57,29,40,47,14,13,4,39,59319
53422,77,56,57,37,0,30,24,1,4,51,1,19,44,85,42,51,20,8000
320551,51,72,57,47,77,69,11,1,88,85,82,35,48,99,86,91,96,81
5604,57,20,58,27,10,22,64,1,82,27,52,26,3,25,34,37,17,4913
9389,61,26,59,90,44,15,40,1,18,52,10,53,96,20,13,8,82,551368
46853,2,88,59,26,3,78,77,1,95,81,52,51,15,30,66,4,98,941192
48069,66,44,59,8,15,61,96,1,92,61,24,76,55,7,29,6,43,79507
54384,56,97,60,80,6,70,75,1,98,27,29,83,97,75,74,25,69,328509
6564,41,68,62,72,45,13,99,1,96,9,58,37,58,89,96,63,46,97336
9722,17,77,64,60,95,57,60,1,94,98,18,6,23,71,21,10,59,205379
44065,24,7,64,0,35,16,87,1,98,31,60,20,41,81,45,1,72,373248
52054,45,69,65,56,98,27,89,1,88,21,4,31,8,98,88,13,74,405224
54051,70,67,66,2,69,91,52,1,16,40,60,2,79,32,47,54,10,1000
53778,34,10,67,1,13,49,3,1,0,95,55,88,42,88,53,78,1,1
1667,0,21,69,0,97,67,79,1,81,89,40,56,16,98,42,32,34,39304
42278,93,48,69,40,72,0,5,1,77,71,7,76,68,85,44,23,70,343000
53692,57,84,70,47,4,56,95,1,60,82,16,50,67,47,77,46,15,3375
42691,27,46,71,32,0,58,28,1,45,4,24,80,49,91,75,20,0,0
5180,85,9,72,83,74,48,27,1,33,41,16,89,27,98,52,14,83,571787
51760,87,87,72,0,57,31,99,1,12,71,23,5,84,63,35,16,53,148877
48612,45,74,74,21,38,87,61,1,76,55,73,4,22,27,17,87,21,9261
44778,52,53,74,19,76,4,90,1,85,38,97,46,23,63,21,51,45,91125
52807,81,42,75,28,44,92,25,1,98,16,74,5,9,84,75,32,59,205379
6607,94,92,76,33,19,82,68,1,82,57,96,84,31,47,48,2,21,9261
42305,79,78,77,64,66,65,38,1,35,33,10,17,71,16,41,50,7,343
46424,74,48,78,43,54,11,36,1,38,45,12,62,70,56,82,45,30,27000
414,33,0,78,9,16,3,33,1,15,16,26,96,78,58,51,26,71,357911
51127,16,37,80,31,63,5,75,1,61,20,71,87,37,62,0,9,79,493039
47319,49,72,81,9,58,60,76,1,29,43,29,20,96,91,50,13,46,97336
8562,40,76,83,28,41,83,56,1,73,58,62,85,5,99,58,63,69,328509
3419,29,5,83,28,18,42,51,1,71,60,24,25,25,72,34,94,11,1331
1607,48,35,83,30,23,43,72,1,7,43,88,66,2,78,43,27,14,2744
7382,74,37,83,43,30,34,76,1,55,17,76,35,32,26,75,39,51,132651
3520,35,76,84,52,40,2,87,1,9,49,66,83,75,8,29,38,77,456533
45476,42,25,85,59,83,83,85,1,95,38,46,51,12,30,86,80,23,12167
2462,61,16,85,21,79,29,90,1,62,82,16,49,9,59,76,53,23,12167
5366,74,84,85,78,84,2,96,1,72,13,82,90,77,68,29,25,44,85184
46991,33,43,86,95,16,47,19,1,92,28,25,56,29,34,51,84,51,132651
8496,16,73,87,65,26,29,83,1,36,20,27,44,23,23,74,11,45,91125
46677,20,55,89,6,47,65,8,1,79,12,32,90,44,86,16,23,16,4096
321183,52,65,89,83,81,62,42,1,30,24,51,73,47,79,41,83,69,35
321318,57,75,99,77,19,27,73,1,18,74,30,92,89,97,37,89,94,93
321394,68,38,11,94,6,17,57,1,74,69,69,56,25,16,8,30,89,87
321399,75,53,48,38,79,62,4,1,3,7,35,90,37,56,56,89,22,43
321494,42,20,45,14,71,79,7,1,30,63,73,59,98,79,70,27,85,26
321527,34,25,36,25,92,37,99,1,37,79,49,40,14,31,78,17,45,75
321785,65,39,41,39,68,85,11,1,36,95,10,21,20,76,38,46,45,58
321853,99,75,19,60,2,37,19,1,20,62,62,60,41,97,44,24,46,3
322032,32,3,53,57,28,92,18,1,92,12,33,32,93,9,19,16,55,86
322208,38,77,52,48,88,34,67,1,49,5,15,20,75,50,80,6,15,80
322229,25,76,25,63,9,21,70,1,56,89,81,25,8,69,67,41,24,51
322305,5,77,47,32,25,63,39,1,32,53,66,99,22,95,11,57,74,50
322335,53,36,46,55,50,62,16,1,50,77,61,25,51,82,17,54,5,53
322388,43,2,79,18,46,83,61,1,83,1,26,5,92,5,86,71,23,46
322702,41,82,81,56,2,94,53,1,1,37,51,8,4,86,66,19,40,36
322768,27,94,54,66,84,18,60,1,63,89,2,43,87,96,98,77,83,70
322931,34,27,26,34,61,11,66,1,63,20,18,55,35,92,17,37,13,70
323249,41,93,22,9,61,74,53,1,64,27,46,11,81,53,87,0,98,60
323322,46,59,3,27,72,27,20,1,86,84,64,34,64,46,86,25,82,67
323483,71,95,85,21,12,86,86,1,7,40,12,57,99,91,13,37,5,40
323708,59,83,8,18,32,64,45,1,47,99,62,35,48,50,65,76,41,54
8322,7,40,0,38,34,71,37,2,84,5,91,91,91,17,28,28,93,804357
5220,67,35,1,35,50,8,74,2,37,98,3,30,37,24,27,57,98,941192
52732,43,63,2,1,78,56,71,2,27,53,0,21,44,66,20,79,27,19683
47021,47,5,5,95,92,58,9,2,54,29,68,10,44,90,28,23,88,681472
48850,25,34,6,46,33,95,34,2,22,19,92,87,8,62,67,80,97,912673
54467,12,74,9,42,76,19,8,2,67,79,69,97,0,91,4,24,5,125
54665,34,45,10,58,71,48,19,2,6,11,18,61,63,26,30,4,22,10648
4890,67,4,10,7,72,47,2,2,51,56,50,1,50,8,94,43,16,4096
5250,51,53,13,5,25,79,2,2,79,98,21,47,79,74,73,3,9,729
5196,87,38,17,36,63,60,29,2,50,16,36,26,33,86,28,39,56,175616
480,54,65,18,70,74,5,39,2,79,46,31,43,22,27,29,11,43,79507
9800,43,41,19,33,17,42,31,2,29,0,40,28,53,52,79,84,45,91125
50484,45,37,19,35,52,27,30,2,91,85,71,90,82,78,68,14,98,941192
320578,91,62,20,20,83,98,49,2,66,29,24,49,87,27,80,33,39,42
43630,64,94,21,83,67,13,25,2,13,38,50,24,46,53,59,97,87,658503
8816,65,8,23,61,44,37,69,2,33,97,66,39,7,3,99,1,42,74088
320728,14,85,24,3,47,53,50,2,63,53,70,10,35,14,89,79,1,62
42222,45,55,26,18,10,98,52,2,47,92,76,49,71,82,40,91,12,1728
320989,85,46,27,89,76,10,9,2,22,66,95,57,16,32,96,58,92,12
46333,66,33,27,44,89,39,56,2,4,94,23,92,6,57,0,65,70,343000
9364,98,59,29,12,37,51,38,2,40,55,39,51,24,67,95,98,37,50653
49311,47,16,29,12,26,82,40,2,3,89,92,49,40,98,34,57,33,35937
47054,34,34,32,87,61,90,93,2,95,46,48,62,34,35,90,82,95,857375
52824,83,99,33,13,66,10,69,2,33,75,63,15,68,96,92,20,3,27
44005,15,85,33,18,32,67,3,2,15,8,20,75,33,11,59,10,28,21952
54381,35,11,34,70,97,71,11,2,56,91,89,80,69,17,66,35,67,300763
51230,78,41,34,81,87,51,46,2,30,20,65,17,98,4,66,1,34,39304
48279,56,40,36,62,38,33,73,2,7,82,75,94,66,42,60,31,93,804357
922,64,35,37,77,10,42,30,2,38,7,95,10,38,53,11,33,38,54872
54406,35,64,38,19,77,15,94,2,55,11,39,1,42,80,67,59,99,970299
51212,8,16,40,97,58,22,22,2,77,6,52,36,56,85,69,60,45,91125
6405,42,1,40,35,98,90,57,2,56,71,67,19,51,87,49,46,51,132651
9552,59,97,42,20,45,50,11,2,33,12,61,41,39,4,85,98,93,804357
47938,77,10,43,58,60,97,66,2,74,88,31,22,57,90,19,26,12,1728
50758,54,56,44,96,40,98,4,2,76,14,0,96,52,96,38,65,22,10648
5078,75,20,45,31,68,54,54,2,63,83,74,36,75,99,30,57,52,140608
54036,4,72,46,54,45,33,39,2,46,55,36,61,58,73,6,26,3,27
6833,74,68,47,35,6,83,86,2,48,19,3,47,25,95,83,37,98,941192
7647,12,11,49,59,93,18,22,2,69,94,10,78,53,79,9,33,36,46656
921,96,32,51,24,7,67,61,2,54,89,56,4,94,93,83,29,6,216
53063,84,9,54,74,20,44,80,2,41,31,97,92,58,53,51,41,76,438976
43201,73,93,54,78,55,73,39,2,5,77,94,2,40,3,38,76,23,12167
7708,77,17,56,5,98,75,76,2,69,31,51,52,37,39,43,6,87,658503
50259,60,62,56,77,21,3,50,2,17,76,85,67,81,41,23,59,2,8
48606,51,80,56,76,21,72,2,2,48,27,82,71,86,33,93,73,95,857375
5474,52,62,57,5,47,72,56,2,88,40,80,26,1,57,44,88,67,300763
320879,39,92,58,65,72,48,95,2,99,15,16,21,90,97,28,89,71,96
49221,38,7,62,54,23,97,61,2,16,5,39,85,87,88,88,43,53,148877
46577,98,5,62,65,65,12,89,2,69,12,39,52,40,43,33,55,8,512
319877,51,99,63,27,55,76,77,2,40,31,98,29,54,92,7,44,62,38
6242,98,90,65,22,29,33,98,2,80,66,0,63,4,81,41,38,58,195112
8647,6,66,65,72,13,39,87,2,6,38,43,98,15,30,6,56,10,1000
52146,59,82,66,21,66,2,58,2,73,44,56,1,16,77,19,80,75,421875
51309,92,89,66,5,89,14,11,2,88,51,90,69,39,31,14,18,90,729000
51654,98,23,68,29,42,58,58,2,70,9,61,73,97,50,4,5,43,79507
6140,29,26,69,9,80,1,51,2,24,24,44,22,43,21,8,13,90,729000
1394,84,79,70,30,16,80,4,2,6,2,26,92,61,74,47,94,86,636056
3077,69,46,72,0,80,88,37,2,88,67,38,25,39,65,84,45,1,1
44789,97,64,72,53,33,64,67,2,14,63,92,93,82,1,78,46,49,117649
2150,84,94,73,34,26,23,37,2,22,69,39,53,77,93,51,62,64,262144
52044,45,42,73,23,99,55,86,2,24,71,18,2,34,40,73,61,27,19683
46318,81,9,75,46,49,90,78,2,96,58,17,96,25,3,92,58,81,531441
53289,41,5,78,75,95,32,98,2,4,93,25,29,84,15,76,22,32,32768
8545,69,78,78,2,68,84,35,2,70,42,4,23,60,7,5,18,6,216
46640,47,31,79,31,9,59,47,2,96,59,3,8,72,82,82,70,8,512
7715,19,43,80,55,30,5,72,2,55,5,14,86,95,26,48,92,68,314432
319795,24,83,80,80,25,84,38,2,36,71,32,54,7,81,62,59,48,77
54301,94,49,80,5,10,25,38,2,25,44,34,39,99,68,40,59,79,493039
3093,70,57,80,55,70,88,19,2,13,61,96,85,11,44,9,49,77,456533
8598,25,67,81,50,31,57,5,2,70,25,34,44,90,89,23,31,6,216
2059,25,74,82,87,58,74,85,2,15,41,54,32,89,82,52,18,36,46656
44716,79,0,82,15,17,40,84,2,33,72,9,46,89,52,9,38,42,74088
6335,23,98,84,20,45,20,22,2,6,78,23,80,94,47,28,87,72,373248
319591,81,66,86,47,77,95,61,2,77,19,15,66,30,55,48,93,83,98
52830,52,67,87,21,74,56,50,2,21,58,20,55,92,97,44,65,0,0
8286,47,23,87,32,68,15,32,2,92,64,40,8,9,17,57,44,8,512
46072,66,63,89,79,43,6,31,2,32,94,46,82,15,76,26,11,13,2197
321233,75,1,32,70,78,61,33,2,50,80,61,47,99,92,11,79,33,82
321731,26,65,62,88,74,31,64,2,88,83,20,25,6,26,74,85,15,35
321774,13,53,33,14,75,78,23,2,98,26,91,20,39,33,22,43,15,56
321933,51,30,86,53,96,33,6,2,75,55,23,34,64,82,61,96,60,14
321965,28,26,60,19,25,25,89,2,72,50,16,91,18,25,88,47,27,82
322028,59,58,98,5,39,66,93,2,17,17,1,83,26,25,91,81,6,95
322057,62,73,77,43,74,92,6,2,25,56,44,31,92,87,72,77,65,61
322214,13,70,66,59,18,61,69,2,71,69,29,27,51,59,97,13,94,43
322286,37,59,49,25,93,86,34,2,49,51,85,64,98,72,88,67,27,10
322354,0,75,10,94,15,18,44,2,44,63,34,47,38,75,91,32,32,22
322366,9,84,90,76,26,35,40,2,98,33,25,11,39,88,77,19,62,18
322435,21,50,17,27,32,72,0,2,93,18,61,32,73,42,64,73,72,98
322654,71,19,41,52,88,80,67,2,52,66,36,56,45,21,88,91,39,82
322842,62,48,37,90,88,49,63,2,99,56,44,27,73,18,85,17,81,72
322852,76,63,83,11,33,77,24,2,50,79,7,78,25,53,91,92,20,72
322994,73,29,31,77,41,8,19,2,10,60,39,75,97,92,22,46,19,94
323166,71,74,6,65,11,24,76,2,82,92,57,63,14,75,2,66,15,82
323407,91,67,26,48,32,24,95,2,54,49,1,4,15,40,4,61,94,64
323588,64,90,52,63,25,69,53,2,91,63,45,19,35,96,64,66,72,31
3855,3,30,0,69,45,4,70,3,11,44,49,44,55,15,77,94,33,35937
8046,83,78,0,23,25,87,99,3,98,83,91,23,19,76,97,33,95,857375
321040,97,18,1,52,68,49,98,3,87,54,84,27,70,49,4,85,41,22
52901,11,15,2,47,34,4,98,3,14,53,90,50,50,37,12,16,52,140608
9113,68,67,6,80,82,15,13,3,65,47,37,44,62,73,63,61,71,357911
7221,36,21,6,74,49,64,7,3,15,37,37,66,3,58,35,97,2,8
7340,86,17,6,71,96,71,83,3,59,45,13,17,32,13,65,75,15,3375
1068,80,27,7,41,56,62,9,3,95,1,94,6,43,8,47,22,9,729
51642,47,47,9,14,9,49,62,3,71,64,79,30,4,31,46,87,29,24389
4683,26,41,11,56,98,90,17,3,95,16,52,85,55,44,41,94,91,753571
1737,11,96,12,56,61,68,37,3,51,2,91,68,3,83,35,75,37,50653
4606,62,21,12,2,54,94,80,3,12,71,62,70,34,86,75,98,56,175616
6244,1,68,13,27,43,48,93,3,23,1,2,29,98,54,99,94,58,195112
42276,26,12,14,89,32,6,23,3,40,41,2,79,88,1,32,17,14,2744
2722,25,27,15,12,20,36,84,3,79,32,67,80,4,51,54,73,65,274625
9595,68,47,17,66,40,94,89,3,94,82,93,42,22,90,2,16,8,512
49717,87,50,17,64,88,54,25,3,46,9,89,20,86,40,8,53,95,857375
53872,27,80,17,52,29,5,86,3,49,20,15,70,0,15,85,98,86,636056
52225,60,35,17,66,82,78,31,3,45,28,36,97,18,24,9,33,6,216
2881,8,35,19,50,56,89,71,3,32,95,21,48,25,92,36,88,86,636056
321136,51,66,19,91,56,33,9,3,64,11,50,50,68,0,93,71,48,26
52396,43,44,19,56,50,84,68,3,46,24,46,34,58,9,83,41,14,2744
46849,84,42,19,47,93,50,70,3,55,8,64,93,32,99,17,53,95,857375
5538,19,77,20,12,33,25,98,3,43,9,59,24,1,48,44,75,49,117649
42465,32,7,20,34,87,85,42,3,13,8,4,22,17,79,83,67,99,970299
6995,95,60,21,90,9,12,19,3,74,47,91,36,18,84,29,11,2,8
3978,33,40,22,25,50,64,20,3,67,50,52,69,57,36,76,47,81,531441
9757,35,34,24,39,45,87,45,3,84,4,8,30,39,76,83,62,1,1
50100,52,4,25,50,45,43,92,3,41,46,89,47,9,15,67,57,32,32768
43918,80,98,26,30,24,74,65,3,34,5,65,59,22,93,16,60,74,405224
48743,44,24,29,81,4,1,96,3,6,78,91,63,28,29,86,41,65,274625
1379,25,62,29,54,40,5,42,3,44,81,76,6,42,10,6,76,63,250047
1246,98,37,29,4,73,98,76,3,1,82,10,23,37,35,91,72,87,658503
42148,68,74,29,96,37,76,26,3,38,70,68,24,46,73,37,96,3,27
319585,23,24,30,19,31,7,93,3,6,9,20,87,30,18,30,28,10,92
3715,21,98,31,54,38,89,67,3,47,70,28,91,47,18,47,99,12,1728
50790,24,58,32,27,47,16,95,3,54,28,47,1,30,8,55,43,29,24389
42324,20,15,33,3,34,1,24,3,95,99,91,43,92,74,22,81,88,681472
